obsnme                             value 
wp_cc_7656_20200430       4.22956165E+02 
wp_cc_7656_20200514       4.22942523E+02 
wp_cc_7656_20200528       4.22929376E+02 
wp_cc_7656_20200615       4.22912735E+02 
wp_cc_7656_20200629       4.22899651E+02 
wp_cc_7656_20200716       4.22883841E+02 
wp_cc_7656_20200730       4.22870735E+02 
wp_cc_7656_20200813       4.22857650E+02 
wp_cc_7656_20200827       4.22844499E+02 
wp_cc_7656_20200915       4.22826880E+02 
wp_cc_7656_20200930       4.22813187E+02 
wp_cc_7656_20201015       4.22799272E+02 
wp_cc_7656_20201029       4.22786228E+02 
wp_cc_7656_20201116       4.22769345E+02 
wp_cc_7656_20201130       4.22756072E+02 
wp_cc_7656_20201215       4.22741836E+02 
wp_cc_7656_20201228       4.22729359E+02 
wp_cc_7656_20210114       4.22712999E+02 
wp_cc_7656_20210128       4.22699450E+02 
wp_cc_7656_20210211       4.22685778E+02 
wp_cc_7656_20210225       4.22672095E+02 
wp_cc_7656_20210316       4.22653384E+02 
wp_cc_7656_20210330       4.22639499E+02 
wp_cc_7656_20210415       4.22623589E+02 
wp_cc_7656_20210429       4.22609821E+02 
wp_cc_7656_20210513       4.22596110E+02 
wp_cc_7656_20210526       4.22583410E+02 
wp_cc_7656_20210617       4.22562437E+02 
wp_cc_7656_20210629       4.22550968E+02 
wp_cc_7656_20210715       4.22536006E+02 
wp_cc_7656_20210729       4.22523150E+02 
wo_cc_7656_20150101       4.24751662E+02 
wo_cc_7656_20150201       4.24716844E+02 
wo_cc_7656_20150301       4.24683868E+02 
wo_cc_7656_20150401       4.24651114E+02 
wo_cc_7656_20150501       4.24619898E+02 
wo_cc_7656_20150601       4.24592187E+02 
wo_cc_7656_20150701       4.24566582E+02 
wo_cc_7656_20150801       4.24541734E+02 
wo_cc_7656_20150901       4.24517446E+02 
wo_cc_7656_20151001       4.24492511E+02 
wo_cc_7656_20151101       4.24468192E+02 
wo_cc_7656_20151201       4.24444223E+02 
wo_cc_7656_20160101       4.24419911E+02 
wo_cc_7656_20160201       4.24395837E+02 
wo_cc_7656_20160301       4.24371052E+02 
wo_cc_7656_20160401       4.24345255E+02 
wo_cc_7656_20160501       4.24319521E+02 
wo_cc_7656_20160601       4.24294613E+02 
wo_cc_7656_20160701       4.24269896E+02 
wo_cc_7656_20160801       4.24244612E+02 
wo_cc_7656_20160901       4.24219921E+02 
wo_cc_7656_20161001       4.24195008E+02 
wo_cc_7656_20161101       4.24169630E+02 
wo_cc_7656_20161201       4.24143987E+02 
wo_cc_7656_20170101       4.24117327E+02 
wo_cc_7656_20170201       4.24091436E+02 
wo_cc_7656_20170301       4.24065123E+02 
wo_cc_7656_20170401       4.24037358E+02 
wo_cc_7656_20170501       4.24009006E+02 
wo_cc_7656_20170601       4.23980040E+02 
wo_cc_7656_20170701       4.23950496E+02 
wo_cc_7656_20170801       4.23919952E+02 
wo_cc_7656_20170901       4.23889743E+02 
wo_cc_7656_20171001       4.23859532E+02 
wo_cc_7656_20171101       4.23829110E+02 
wo_cc_7656_20171201       4.23798412E+02 
wo_cc_7656_20180101       4.23766954E+02 
wo_cc_7656_20180201       4.23736421E+02 
wo_cc_7656_20180301       4.23705442E+02 
wo_cc_7656_20180401       4.23673045E+02 
wo_cc_7656_20180501       4.23640438E+02 
wo_cc_7656_20180601       4.23607715E+02 
wo_cc_7656_20180701       4.23574692E+02 
wo_cc_7656_20180801       4.23541027E+02 
wo_cc_7656_20180901       4.23508336E+02 
wo_cc_7656_20181001       4.23477470E+02 
wo_cc_7656_20181101       4.23447894E+02 
wo_cc_7656_20181201       4.23418951E+02 
wo_cc_7656_20190101       4.23390202E+02 
wo_cc_7656_20190201       4.23363030E+02 
wo_cc_7656_20190301       4.23335697E+02 
wo_cc_7656_20190401       4.23307208E+02 
wo_cc_7656_20190501       4.23279331E+02 
wo_cc_7656_20190601       4.23252100E+02 
wo_cc_7656_20190701       4.23225421E+02 
wo_cc_7656_20190801       4.23198209E+02 
wo_cc_7656_20190901       4.23171065E+02 
wo_cc_7656_20191001       4.23143447E+02 
wo_cc_7656_20191101       4.23115466E+02 
wo_cc_7656_20191201       4.23086929E+02 
wo_cc_7656_20200101       4.23057372E+02 
wo_cc_7656_20200201       4.23028563E+02 
wo_cc_7656_20200301       4.22999620E+02 
wo_cc_7656_20200401       4.22970174E+02 
wo_cc_7656_20200501       4.22940734E+02 
wo_cc_7656_20200601       4.22912248E+02 
wo_cc_7656_20200701       4.22883825E+02 
wo_cc_7656_20200801       4.22854818E+02 
wo_cc_7656_20200901       4.22826458E+02 
wo_cc_7656_20201001       4.22798331E+02 
wo_cc_7656_20201101       4.22769792E+02 
wo_cc_7656_20201201       4.22740847E+02 
wo_cc_7656_20210101       4.22711052E+02 
wo_cc_7656_20210201       4.22682356E+02 
wo_cc_7656_20210301       4.22653367E+02 
wo_cc_7656_20210401       4.22623153E+02 
wo_cc_7656_20210501       4.22593175E+02 
wo_cc_7656_20210601       4.22563842E+02 
wo_cc_7656_20210701       4.22535116E+02 
wo_cc_7656_20210801       4.22506880E+02 
wo_cc_7656_20210901       4.22479642E+02 
wo_cc_7656_20211001       4.22452909E+02 
wo_cc_7656_20211101       4.22426909E+02 
wo_cc_7656_20211201       4.22400890E+02 
wa_ea_1303_20150101       1.87228446E+02 
wa_ea_1303_20150201       1.87250959E+02 
wa_ea_1303_20150301       1.87269812E+02 
wa_ea_1303_20150401       1.87288373E+02 
wa_ea_1303_20150501       1.87306041E+02 
wa_ea_1303_20150601       1.87325533E+02 
wa_ea_1303_20150701       1.87339350E+02 
wa_ea_1303_20150801       1.87347353E+02 
wa_ea_1303_20150901       1.87352309E+02 
wa_ea_1303_20151001       1.87355343E+02 
wa_ea_1303_20151101       1.87359100E+02 
wa_ea_1303_20151201       1.87359272E+02 
wa_ea_1303_20160101       1.87349753E+02 
wa_ea_1303_20160201       1.87336403E+02 
wa_ea_1303_20160301       1.87326590E+02 
wa_ea_1303_20160401       1.87318365E+02 
wa_ea_1303_20160501       1.87312170E+02 
wa_ea_1303_20160601       1.87309143E+02 
wa_ea_1303_20160701       1.87302023E+02 
wa_ea_1303_20160801       1.87293901E+02 
wa_ea_1303_20160901       1.87291413E+02 
wa_ea_1303_20161001       1.87299704E+02 
wa_ea_1303_20161101       1.87301436E+02 
wa_ea_1303_20161201       1.87299922E+02 
wa_ea_1303_20170101       1.87293232E+02 
wa_ea_1303_20170201       1.87284023E+02 
wa_ea_1303_20170301       1.87275282E+02 
wa_ea_1303_20170401       1.87266226E+02 
wa_ea_1303_20170501       1.87256211E+02 
wa_ea_1303_20170601       1.87245627E+02 
wa_ea_1303_20170701       1.87234940E+02 
wa_ea_1303_20170801       1.87223488E+02 
wa_ea_1303_20170901       1.87217339E+02 
wa_ea_1303_20171001       1.87209226E+02 
wa_ea_1303_20171101       1.87198100E+02 
wa_ea_1303_20171201       1.87185533E+02 
wa_ea_1303_20180101       1.87175761E+02 
wa_ea_1303_20180201       1.87165863E+02 
wa_ea_1303_20180301       1.87154616E+02 
wa_ea_1303_20180401       1.87144194E+02 
wa_ea_1303_20180501       1.87132787E+02 
wa_ea_1303_20180601       1.87089028E+02 
wa_ea_1303_20180701       1.87044599E+02 
wa_ea_1303_20180801       1.87044100E+02 
wa_ea_1303_20180901       1.87044856E+02 
wa_ea_1303_20181001       1.87053739E+02 
wa_ea_1303_20181101       1.87045875E+02 
wa_ea_1303_20181201       1.87011718E+02 
wa_ea_1303_20190101       1.86992747E+02 
wa_ea_1303_20190201       1.86981503E+02 
wa_ea_1303_20190301       1.86961035E+02 
wa_ea_1303_20190401       1.86952502E+02 
wa_ea_1303_20190501       1.86951619E+02 
wa_ea_1303_20190601       1.86929150E+02 
wa_ea_1303_20190701       1.86896159E+02 
wa_ea_1303_20190801       1.86864188E+02 
wa_ea_1303_20190901       1.86857691E+02 
wa_ea_1303_20191001       1.86858534E+02 
wa_ea_1303_20191101       1.86850897E+02 
wa_ea_1303_20191201       1.86839690E+02 
wa_ea_1303_20200101       1.86823195E+02 
wa_ea_1303_20200201       1.86805570E+02 
wa_ea_1303_20200301       1.86788330E+02 
wa_ea_1303_20200401       1.86772046E+02 
wa_ea_1303_20200501       1.86756494E+02 
wa_ea_1303_20200601       1.86743628E+02 
wa_ea_1303_20200701       1.86728796E+02 
wa_ea_1303_20200801       1.86691459E+02 
wa_ea_1303_20200901       1.86654051E+02 
wa_ea_1303_20201001       1.86652196E+02 
wa_ea_1303_20201101       1.86643487E+02 
wa_ea_1303_20201201       1.86633432E+02 
wa_ea_1303_20210101       1.86623655E+02 
wa_ea_1303_20210201       1.86602188E+02 
wa_ea_1303_20210301       1.86578995E+02 
wa_ea_1303_20210401       1.86570337E+02 
wa_ea_1303_20210501       1.86559394E+02 
wa_ea_1303_20210601       1.86543362E+02 
wa_ea_1303_20210701       1.86516667E+02 
wa_ea_1303_20210801       1.86494721E+02 
wa_ea_1303_20210901       1.86477485E+02 
wa_ea_1303_20211001       1.86456336E+02 
wa_ea_1303_20211101       1.86442958E+02 
wa_ea_1303_20211201       1.86429168E+02 
wa_ea_1403_20150101       1.82674683E+02 
wa_ea_1403_20150201       1.81253404E+02 
wa_ea_1403_20150301       1.81043052E+02 
wa_ea_1403_20150401       1.80934677E+02 
wa_ea_1403_20150501       1.80855024E+02 
wa_ea_1403_20150601       1.80785596E+02 
wa_ea_1403_20150701       1.80720585E+02 
wa_ea_1403_20150801       1.80656704E+02 
wa_ea_1403_20150901       1.80595153E+02 
wa_ea_1403_20151001       1.80534487E+02 
wa_ea_1403_20151101       1.80474706E+02 
wa_ea_1403_20151201       1.80415803E+02 
wa_ea_1403_20160101       1.80356920E+02 
wa_ea_1403_20160201       1.80301053E+02 
wa_ea_1403_20160301       1.80245879E+02 
wa_ea_1403_20160401       1.80190905E+02 
wa_ea_1403_20160501       1.80136999E+02 
wa_ea_1403_20160601       1.80084130E+02 
wa_ea_1403_20160701       1.80032297E+02 
wa_ea_1403_20160801       1.79981208E+02 
wa_ea_1403_20160901       1.79930940E+02 
wa_ea_1403_20161001       1.79882046E+02 
wa_ea_1403_20161101       1.79834121E+02 
wa_ea_1403_20161201       1.79787124E+02 
wa_ea_1403_20170101       1.79740267E+02 
wa_ea_1403_20170201       1.79696502E+02 
wa_ea_1403_20170301       1.79653564E+02 
wa_ea_1403_20170401       1.79610014E+02 
wa_ea_1403_20170501       1.79567500E+02 
wa_ea_1403_20170601       1.79526169E+02 
wa_ea_1403_20170701       1.79485257E+02 
wa_ea_1403_20170801       1.79444298E+02 
wa_ea_1403_20170901       1.79404652E+02 
wa_ea_1403_20171001       1.79365667E+02 
wa_ea_1403_20171101       1.79327342E+02 
wa_ea_1403_20171201       1.79289664E+02 
wa_ea_1403_20180101       1.79252002E+02 
wa_ea_1403_20180201       1.79216740E+02 
wa_ea_1403_20180301       1.79182053E+02 
wa_ea_1403_20180401       1.79146766E+02 
wa_ea_1403_20180501       1.79112070E+02 
wa_ea_1403_20180601       1.79077947E+02 
wa_ea_1403_20180701       1.79044395E+02 
wa_ea_1403_20180801       1.79010867E+02 
wa_ea_1403_20180901       1.78978425E+02 
wa_ea_1403_20181001       1.78946494E+02 
wa_ea_1403_20181101       1.78915083E+02 
wa_ea_1403_20181201       1.78884147E+02 
wa_ea_1403_20190101       1.78853195E+02 
wa_ea_1403_20190201       1.78824211E+02 
wa_ea_1403_20190301       1.78795693E+02 
wa_ea_1403_20190401       1.78766671E+02 
wa_ea_1403_20190501       1.78738107E+02 
wa_ea_1403_20190601       1.78709982E+02 
wa_ea_1403_20190701       1.78682285E+02 
wa_ea_1403_20190801       1.78654546E+02 
wa_ea_1403_20190901       1.78627647E+02 
wa_ea_1403_20191001       1.78601133E+02 
wa_ea_1403_20191101       1.78574989E+02 
wa_ea_1403_20191201       1.78549215E+02 
wa_ea_1403_20200101       1.78523387E+02 
wa_ea_1403_20200201       1.78498731E+02 
wa_ea_1403_20200301       1.78474417E+02 
wa_ea_1403_20200401       1.78450050E+02 
wa_ea_1403_20200501       1.78426047E+02 
wa_ea_1403_20200601       1.78402404E+02 
wa_ea_1403_20200701       1.78379120E+02 
wa_ea_1403_20200801       1.78355805E+02 
wa_ea_1403_20200901       1.78333193E+02 
wa_ea_1403_20201001       1.78310888E+02 
wa_ea_1403_20201101       1.78288876E+02 
wa_ea_1403_20201201       1.78267150E+02 
wa_ea_1403_20210101       1.78245363E+02 
wa_ea_1403_20210201       1.78224915E+02 
wa_ea_1403_20210301       1.78204767E+02 
wa_ea_1403_20210401       1.78184337E+02 
wa_ea_1403_20210501       1.78164145E+02 
wa_ea_1403_20210601       1.78144193E+02 
wa_ea_1403_20210701       1.78124494E+02 
wa_ea_1403_20210801       1.78104724E+02 
wa_ea_1403_20210901       1.78085517E+02 
wa_ea_1403_20211001       1.78066557E+02 
wa_ea_1403_20211101       1.78047841E+02 
wa_ea_1403_20211201       1.78029367E+02 
wa_ea_9101_20150101       1.78491042E+02 
wa_ea_9101_20150201       1.78497722E+02 
wa_ea_9101_20150301       1.78499306E+02 
wa_ea_9101_20150401       1.78496306E+02 
wa_ea_9101_20150501       1.78488726E+02 
wa_ea_9101_20150601       1.78477194E+02 
wa_ea_9101_20150701       1.78462471E+02 
wa_ea_9101_20150801       1.78444982E+02 
wa_ea_9101_20150901       1.78425850E+02 
wa_ea_9101_20151001       1.78406929E+02 
wa_ea_9101_20151101       1.78391373E+02 
wa_ea_9101_20151201       1.78375855E+02 
wa_ea_9101_20160101       1.78347808E+02 
wa_ea_9101_20160201       1.78304938E+02 
wa_ea_9101_20160301       1.78261705E+02 
wa_ea_9101_20160401       1.78221569E+02 
wa_ea_9101_20160501       1.78185665E+02 
wa_ea_9101_20160601       1.78153299E+02 
wa_ea_9101_20160701       1.78123782E+02 
wa_ea_9101_20160801       1.78096017E+02 
wa_ea_9101_20160901       1.78070358E+02 
wa_ea_9101_20161001       1.78038998E+02 
wa_ea_9101_20161101       1.78001271E+02 
wa_ea_9101_20161201       1.77964885E+02 
wa_ea_9101_20170101       1.77930071E+02 
wa_ea_9101_20170201       1.77902348E+02 
wa_ea_9101_20170301       1.77889395E+02 
wa_ea_9101_20170401       1.77882697E+02 
wa_ea_9101_20170501       1.77875751E+02 
wa_ea_9101_20170601       1.77868530E+02 
wa_ea_9101_20170701       1.77860623E+02 
wa_ea_9101_20170801       1.77851076E+02 
wa_ea_9101_20170901       1.77837617E+02 
wa_ea_9101_20171001       1.77821256E+02 
wa_ea_9101_20171101       1.77805675E+02 
wa_ea_9101_20171201       1.77791224E+02 
wa_ea_9101_20180101       1.77772125E+02 
wa_ea_9101_20180201       1.77746443E+02 
wa_ea_9101_20180301       1.77720371E+02 
wa_ea_9101_20180401       1.77695634E+02 
wa_ea_9101_20180501       1.77673588E+02 
wa_ea_9101_20180601       1.77656532E+02 
wa_ea_9101_20180701       1.77660268E+02 
wa_ea_9101_20180801       1.77671806E+02 
wa_ea_9101_20180901       1.77661392E+02 
wa_ea_9101_20181001       1.77648379E+02 
wa_ea_9101_20181101       1.77637564E+02 
wa_ea_9101_20181201       1.77630058E+02 
wa_ea_9101_20190101       1.77637138E+02 
wa_ea_9101_20190201       1.77628355E+02 
wa_ea_9101_20190301       1.77569856E+02 
wa_ea_9101_20190401       1.77505637E+02 
wa_ea_9101_20190501       1.77450942E+02 
wa_ea_9101_20190601       1.77406950E+02 
wa_ea_9101_20190701       1.77371775E+02 
wa_ea_9101_20190801       1.77342638E+02 
wa_ea_9101_20190901       1.77318716E+02 
wa_ea_9101_20191001       1.77298335E+02 
wa_ea_9101_20191101       1.77280454E+02 
wa_ea_9101_20191201       1.77264399E+02 
wa_ea_9101_20200101       1.77259250E+02 
wa_ea_9101_20200201       1.77268187E+02 
wa_ea_9101_20200301       1.77277553E+02 
wa_ea_9101_20200401       1.77283885E+02 
wa_ea_9101_20200501       1.77286760E+02 
wa_ea_9101_20200601       1.77286903E+02 
wa_ea_9101_20200701       1.77285040E+02 
wa_ea_9101_20200801       1.77292624E+02 
wa_ea_9101_20200901       1.77320000E+02 
wa_ea_9101_20201001       1.77352833E+02 
wa_ea_9101_20201101       1.77375168E+02 
wa_ea_9101_20201201       1.77385637E+02 
wa_ea_9101_20210101       1.77379865E+02 
wa_ea_9101_20210201       1.77358285E+02 
wa_ea_9101_20210301       1.77335677E+02 
wa_ea_9101_20210401       1.77334308E+02 
wa_ea_9101_20210501       1.77359807E+02 
wa_ea_9101_20210601       1.77380168E+02 
wa_ea_9101_20210701       1.77394430E+02 
wa_ea_9101_20210801       1.77403296E+02 
wa_ea_9101_20210901       1.77401137E+02 
wa_ea_9101_20211001       1.77390265E+02 
wa_ea_9101_20211101       1.77377243E+02 
wa_ea_9101_20211201       1.77364485E+02 
wa_ea_9110_20150101       1.83430770E+02 
wa_ea_9110_20150201       1.83443041E+02 
wa_ea_9110_20150301       1.83452124E+02 
wa_ea_9110_20150401       1.83459417E+02 
wa_ea_9110_20150501       1.83464730E+02 
wa_ea_9110_20150601       1.83468238E+02 
wa_ea_9110_20150701       1.83470014E+02 
wa_ea_9110_20150801       1.83470119E+02 
wa_ea_9110_20150901       1.83468677E+02 
wa_ea_9110_20151001       1.83465876E+02 
wa_ea_9110_20151101       1.83461723E+02 
wa_ea_9110_20151201       1.83456322E+02 
wa_ea_9110_20160101       1.83449292E+02 
wa_ea_9110_20160201       1.83440410E+02 
wa_ea_9110_20160301       1.83429923E+02 
wa_ea_9110_20160401       1.83418073E+02 
wa_ea_9110_20160501       1.83405413E+02 
wa_ea_9110_20160601       1.83392291E+02 
wa_ea_9110_20160701       1.83378934E+02 
wa_ea_9110_20160801       1.83365275E+02 
wa_ea_9110_20160901       1.83351929E+02 
wa_ea_9110_20161001       1.83338319E+02 
wa_ea_9110_20161101       1.83323987E+02 
wa_ea_9110_20161201       1.83309200E+02 
wa_ea_9110_20170101       1.83293793E+02 
wa_ea_9110_20170201       1.83279213E+02 
wa_ea_9110_20170301       1.83265654E+02 
wa_ea_9110_20170401       1.83252961E+02 
wa_ea_9110_20170501       1.83241409E+02 
wa_ea_9110_20170601       1.83230803E+02 
wa_ea_9110_20170701       1.83220994E+02 
wa_ea_9110_20170801       1.83211590E+02 
wa_ea_9110_20170901       1.83202575E+02 
wa_ea_9110_20171001       1.83193438E+02 
wa_ea_9110_20171101       1.83184213E+02 
wa_ea_9110_20171201       1.83174961E+02 
wa_ea_9110_20180101       1.83165600E+02 
wa_ea_9110_20180201       1.83156136E+02 
wa_ea_9110_20180301       1.83146224E+02 
wa_ea_9110_20180401       1.83135717E+02 
wa_ea_9110_20180501       1.83125112E+02 
wa_ea_9110_20180601       1.83114652E+02 
wa_ea_9110_20180701       1.83105423E+02 
wa_ea_9110_20180801       1.83098042E+02 
wa_ea_9110_20180901       1.83090669E+02 
wa_ea_9110_20181001       1.83083394E+02 
wa_ea_9110_20181101       1.83076278E+02 
wa_ea_9110_20181201       1.83069465E+02 
wa_ea_9110_20190101       1.83063405E+02 
wa_ea_9110_20190201       1.83057947E+02 
wa_ea_9110_20190301       1.83048848E+02 
wa_ea_9110_20190401       1.83036442E+02 
wa_ea_9110_20190501       1.83021796E+02 
wa_ea_9110_20190601       1.83005826E+02 
wa_ea_9110_20190701       1.82989246E+02 
wa_ea_9110_20190801       1.82972304E+02 
wa_ea_9110_20190901       1.82955965E+02 
wa_ea_9110_20191001       1.82940235E+02 
wa_ea_9110_20191101       1.82925170E+02 
wa_ea_9110_20191201       1.82910781E+02 
wa_ea_9110_20200101       1.82897354E+02 
wa_ea_9110_20200201       1.82886321E+02 
wa_ea_9110_20200301       1.82876823E+02 
wa_ea_9110_20200401       1.82868317E+02 
wa_ea_9110_20200501       1.82860604E+02 
wa_ea_9110_20200601       1.82853402E+02 
wa_ea_9110_20200701       1.82846442E+02 
wa_ea_9110_20200801       1.82839950E+02 
wa_ea_9110_20200901       1.82835370E+02 
wa_ea_9110_20201001       1.82832619E+02 
wa_ea_9110_20201101       1.82830810E+02 
wa_ea_9110_20201201       1.82829087E+02 
wa_ea_9110_20210101       1.82826409E+02 
wa_ea_9110_20210201       1.82821890E+02 
wa_ea_9110_20210301       1.82815767E+02 
wa_ea_9110_20210401       1.82809172E+02 
wa_ea_9110_20210501       1.82804435E+02 
wa_ea_9110_20210601       1.82800749E+02 
wa_ea_9110_20210701       1.82797782E+02 
wa_ea_9110_20210801       1.82795120E+02 
wa_ea_9110_20210901       1.82792262E+02 
wa_ea_9110_20211001       1.82788786E+02 
wa_ea_9110_20211101       1.82784728E+02 
wa_ea_9110_20211201       1.82780056E+02 
wo_ea_6801_20150101       2.14749101E+02 
wo_ea_6801_20150201       2.14887367E+02 
wo_ea_6801_20150301       2.15026733E+02 
wo_ea_6801_20150401       2.15178169E+02 
wo_ea_6801_20150501       2.15340975E+02 
wo_ea_6801_20150601       2.15528370E+02 
wo_ea_6801_20150701       2.15704538E+02 
wo_ea_6801_20150801       2.15858155E+02 
wo_ea_6801_20150901       2.16003175E+02 
wo_ea_6801_20151001       2.16146268E+02 
wo_ea_6801_20151101       2.16318172E+02 
wo_ea_6801_20151201       2.16484730E+02 
wo_ea_6801_20160101       2.16638648E+02 
wo_ea_6801_20160201       2.16776740E+02 
wo_ea_6801_20160301       2.16913914E+02 
wo_ea_6801_20160401       2.17057113E+02 
wo_ea_6801_20160501       2.17206574E+02 
wo_ea_6801_20160601       2.17359238E+02 
wo_ea_6801_20160701       2.17494960E+02 
wo_ea_6801_20160801       2.17624824E+02 
wo_ea_6801_20160901       2.17763588E+02 
wo_ea_6801_20161001       2.17888864E+02 
wo_ea_6801_20161101       2.18001563E+02 
wo_ea_6801_20161201       2.18116098E+02 
wo_ea_6801_20170101       2.18226285E+02 
wo_ea_6801_20170201       2.18326490E+02 
wo_ea_6801_20170301       2.18425137E+02 
wo_ea_6801_20170401       2.18524264E+02 
wo_ea_6801_20170501       2.18619704E+02 
wo_ea_6801_20170601       2.18704259E+02 
wo_ea_6801_20170701       2.18783643E+02 
wo_ea_6801_20170801       2.18860125E+02 
wo_ea_6801_20170901       2.18952912E+02 
wo_ea_6801_20171001       2.19036686E+02 
wo_ea_6801_20171101       2.19104981E+02 
wo_ea_6801_20171201       2.19167831E+02 
wo_ea_6801_20180101       2.19233577E+02 
wo_ea_6801_20180201       2.19285902E+02 
wo_ea_6801_20180301       2.19337624E+02 
wo_ea_6801_20180401       2.19397120E+02 
wo_ea_6801_20180501       2.19453561E+02 
wo_ea_6801_20180601       2.19503489E+02 
wo_ea_6801_20180701       2.19531442E+02 
wo_ea_6801_20180801       2.19489998E+02 
wo_ea_6801_20180901       2.19396613E+02 
wo_ea_6801_20181001       2.19335864E+02 
wo_ea_6801_20181101       2.19314752E+02 
wo_ea_6801_20181201       2.19308086E+02 
wo_ea_6801_20190101       2.19317879E+02 
wo_ea_6801_20190201       2.19332108E+02 
wo_ea_6801_20190301       2.19345022E+02 
wo_ea_6801_20190401       2.19363638E+02 
wo_ea_6801_20190501       2.19401300E+02 
wo_ea_6801_20190601       2.19440859E+02 
wo_ea_6801_20190701       2.19479789E+02 
wo_ea_6801_20190801       2.19511962E+02 
wo_ea_6801_20190901       2.19540816E+02 
wo_ea_6801_20191001       2.19570837E+02 
wo_ea_6801_20191101       2.19611483E+02 
wo_ea_6801_20191201       2.19648253E+02 
wo_ea_6801_20200101       2.19681163E+02 
wo_ea_6801_20200201       2.19716279E+02 
wo_ea_6801_20200301       2.19751141E+02 
wo_ea_6801_20200401       2.19791953E+02 
wo_ea_6801_20200501       2.19834615E+02 
wo_ea_6801_20200601       2.19889009E+02 
wo_ea_6801_20200701       2.19926449E+02 
wo_ea_6801_20200801       2.19955732E+02 
wo_ea_6801_20200901       2.19989385E+02 
wo_ea_6801_20201001       2.20025562E+02 
wo_ea_6801_20201101       2.20049338E+02 
wo_ea_6801_20201201       2.20073276E+02 
wo_ea_6801_20210101       2.20101631E+02 
wo_ea_6801_20210201       2.20128079E+02 
wo_ea_6801_20210301       2.20152006E+02 
wo_ea_6801_20210401       2.20172900E+02 
wo_ea_6801_20210501       2.20205550E+02 
wo_ea_6801_20210601       2.20251405E+02 
wo_ea_6801_20210701       2.20285632E+02 
wo_ea_6801_20210801       2.20316843E+02 
wo_ea_6801_20210901       2.20338549E+02 
wo_ea_6801_20211001       2.20368163E+02 
wo_ea_6801_20211101       2.20409865E+02 
wo_ea_6801_20211201       2.20432559E+02 
wo_ht_0001_20150101       2.92463715E+02 
wo_ht_0001_20150201       2.92602535E+02 
wo_ht_0001_20150301       2.92602591E+02 
wo_ht_0001_20150401       2.92573633E+02 
wo_ht_0001_20150501       2.92538388E+02 
wo_ht_0001_20150601       2.92521908E+02 
wo_ht_0001_20150701       2.92555792E+02 
wo_ht_0001_20150801       2.92582855E+02 
wo_ht_0001_20150901       2.92545984E+02 
wo_ht_0001_20151001       2.92496241E+02 
wo_ht_0001_20151101       2.92447969E+02 
wo_ht_0001_20151201       2.92442008E+02 
wo_ht_0001_20160101       2.92466163E+02 
wo_ht_0001_20160201       2.92480085E+02 
wo_ht_0001_20160301       2.92463134E+02 
wo_ht_0001_20160401       2.92446381E+02 
wo_ht_0001_20160501       2.92447957E+02 
wo_ht_0001_20160601       2.92464762E+02 
wo_ht_0001_20160701       2.92492816E+02 
wo_ht_0001_20160801       2.92490408E+02 
wo_ht_0001_20160901       2.92467303E+02 
wo_ht_0001_20161001       2.92455173E+02 
wo_ht_0001_20161101       2.92431162E+02 
wo_ht_0001_20161201       2.92406549E+02 
wo_ht_0001_20170101       2.92396259E+02 
wo_ht_0001_20170201       2.92383133E+02 
wo_ht_0001_20170301       2.92373513E+02 
wo_ht_0001_20170401       2.92366936E+02 
wo_ht_0001_20170501       2.92352747E+02 
wo_ht_0001_20170601       2.92319547E+02 
wo_ht_0001_20170701       2.92269549E+02 
wo_ht_0001_20170801       2.92207703E+02 
wo_ht_0001_20170901       2.92139990E+02 
wo_ht_0001_20171001       2.92080939E+02 
wo_ht_0001_20171101       2.92029364E+02 
wo_ht_0001_20171201       2.91975108E+02 
wo_ht_0001_20180101       2.91912108E+02 
wo_ht_0001_20180201       2.91849457E+02 
wo_ht_0001_20180301       2.91783430E+02 
wo_ht_0001_20180401       2.91715379E+02 
wo_ht_0001_20180501       2.91648317E+02 
wo_ht_0001_20180601       2.91582629E+02 
wo_ht_0001_20180701       2.91518932E+02 
wo_ht_0001_20180801       2.91455401E+02 
wo_ht_0001_20180901       2.91393436E+02 
wo_ht_0001_20181001       2.91335166E+02 
wo_ht_0001_20181101       2.91283512E+02 
wo_ht_0001_20181201       2.91240877E+02 
wo_ht_0001_20190101       2.91203972E+02 
wo_ht_0001_20190201       2.91174644E+02 
wo_ht_0001_20190301       2.91146075E+02 
wo_ht_0001_20190401       2.91110726E+02 
wo_ht_0001_20190501       2.91071603E+02 
wo_ht_0001_20190601       2.91045521E+02 
wo_ht_0001_20190701       2.91032625E+02 
wo_ht_0001_20190801       2.91020175E+02 
wo_ht_0001_20190901       2.90995209E+02 
wo_ht_0001_20191001       2.90957962E+02 
wo_ht_0001_20191101       2.90914251E+02 
wo_ht_0001_20191201       2.90867300E+02 
wo_ht_0001_20200101       2.90817793E+02 
wo_ht_0001_20200201       2.90768596E+02 
wo_ht_0001_20200301       2.90718880E+02 
wo_ht_0001_20200401       2.90667766E+02 
wo_ht_0001_20200501       2.90616325E+02 
wo_ht_0001_20200601       2.90565448E+02 
wo_ht_0001_20200701       2.90515499E+02 
wo_ht_0001_20200801       2.90464937E+02 
wo_ht_0001_20200901       2.90414544E+02 
wo_ht_0001_20201001       2.90364665E+02 
wo_ht_0001_20201101       2.90314717E+02 
wo_ht_0001_20201201       2.90264927E+02 
wo_ht_0001_20210101       2.90214659E+02 
