    C2D             x              y 
11164      575848.500    3342610.500 
11165      576060.688    3342822.750 
11166      576060.688    3343247.000 
11167      576272.812    3343459.000 
11168      576272.812    3343034.750 
11169      576484.938    3343247.000 
11170      576272.812    3344095.500 
11171      576697.062    3344519.750 
11172      576697.062    3343671.250 
11173      577121.312    3344095.500 
11174      577121.312    3344944.000 
11175      577545.562    3345368.250 
11176      577545.562    3344519.750 
11177      577969.875    3344944.000 
11178      577969.875    3345792.500 
11179      578394.125    3346216.750 
11180      578394.125    3345368.250 
11181      578818.375    3345792.500 
11182      578818.375    3346641.000 
11183      579242.625    3347065.250 
11184      579242.625    3346216.750 
11185      579666.875    3346641.000 
11186      579666.875    3347489.500 
11187      580091.188    3347913.750 
11188      580091.188    3347065.250 
11189      580515.438    3347489.500 
11190      580515.438    3348338.000 
11191      580939.688    3348762.250 
11192      580939.688    3347913.750 
11193      581363.938    3348338.000 
11194      581363.938    3349186.500 
11195      581788.250    3349611.000 
11196      581788.250    3348762.250 
11197      582212.500    3349186.500 
11198      582212.500    3350035.250 
11199      582636.750    3350459.500 
11200      582636.750    3349611.000 
11201      583061.000    3350035.250 
11202      583061.000    3350883.750 
11203      583485.312    3351308.000 
11204      583485.312    3350459.500 
11205      583909.562    3350883.750 
11206      583909.562    3351732.250 
11207      584333.812    3352156.500 
11208      584333.812    3351308.000 
11209      584758.062    3351732.250 
11210      584758.062    3352580.750 
11211      585182.312    3353005.000 
11212      585182.312    3352156.500 
11213      585606.625    3352580.750 
11214      586030.875    3353429.250 
11215      586879.375    3354277.750 
11216      587727.938    3355126.250 
11217      588576.438    3355974.750 
11218      589425.000    3356823.500 
11219      590273.500    3357672.000 
11220      591122.062    3358520.500 
11221      591970.562    3359369.000 
13950      565241.938    3331685.750 
13952      565348.000    3331579.750 
13958      565454.062    3331473.500 
13960      565560.125    3331367.500 
13961      565348.000    3331791.750 
13962      565454.062    3331897.750 
13963      565454.062    3331685.750 
13964      565560.125    3331791.750 
13965      565666.188    3332004.000 
13966      565560.125    3331579.750 
13967      565666.188    3331685.750 
13968      565666.188    3331473.500 
13969      565772.250    3331579.750 
13970      565878.312    3331791.750 
