obsnme                             value 
wa_bs_0010_20200101       2.04070842E+02 
wa_bs_0010_20200201       2.04073965E+02 
wa_bs_0010_20200301       2.04066286E+02 
wa_bs_0010_20200401       2.04022326E+02 
wa_bs_0010_20200501       2.04001730E+02 
wa_bs_0010_20200601       2.03970441E+02 
wa_bs_0010_20200701       2.03920015E+02 
wa_bs_0010_20200801       2.03880166E+02 
wa_bs_0010_20200901       2.03926719E+02 
wa_bs_0010_20201001       2.03920087E+02 
wa_bs_0010_20201101       2.03905898E+02 
wa_bs_0010_20201201       2.03938567E+02 
wa_bs_0010_20210101       2.03951852E+02 
wa_bs_0010_20210201       2.03943279E+02 
wa_bs_0010_20210301       2.03923175E+02 
wa_bs_0010_20210401       2.03868680E+02 
wa_bs_0010_20210501       2.03882785E+02 
wa_bs_0010_20210601       2.03846658E+02 
wa_bs_0010_20210701       2.03856836E+02 
wa_bs_0010_20210801       2.03869946E+02 
wa_bs_0010_20210901       2.03865501E+02 
wa_bs_0010_20211001       2.03858698E+02 
wa_bs_0010_20211101       2.03850404E+02 
wa_bs_0010_20211201       2.03841857E+02 
wa_bs_0011_20150101       1.99008445E+02 
wa_bs_0011_20150201       1.99019204E+02 
wa_bs_0011_20150301       1.99004784E+02 
wa_bs_0011_20150401       1.98983877E+02 
wa_bs_0011_20150501       1.98957797E+02 
wa_bs_0011_20150601       1.98968539E+02 
wa_bs_0011_20150701       1.99014038E+02 
wa_bs_0011_20150801       1.99013747E+02 
wa_bs_0011_20150901       1.98967891E+02 
wa_bs_0011_20151001       1.98920328E+02 
wa_bs_0011_20151101       1.98895318E+02 
wa_bs_0011_20151201       1.98942999E+02 
wa_bs_0011_20160101       1.98984386E+02 
wa_bs_0011_20160201       1.98990584E+02 
wa_bs_0011_20160301       1.98966197E+02 
wa_bs_0011_20160401       1.98960931E+02 
wa_bs_0011_20160501       1.98972922E+02 
wa_bs_0011_20160601       1.99010251E+02 
wa_bs_0011_20160701       1.99034783E+02 
wa_bs_0011_20160801       1.99017456E+02 
wa_bs_0011_20160901       1.99030660E+02 
wa_bs_0011_20161001       1.99042859E+02 
wa_bs_0011_20161101       1.99018308E+02 
wa_bs_0011_20161201       1.98985106E+02 
wa_bs_0011_20170101       1.98951556E+02 
wa_bs_0011_20170201       1.98921535E+02 
wa_bs_0011_20170301       1.98901384E+02 
wa_bs_0011_20170401       1.98893023E+02 
wa_bs_0011_20170501       1.98877485E+02 
wa_bs_0011_20170601       1.98833986E+02 
wa_bs_0011_20170701       1.98769637E+02 
wa_bs_0011_20170801       1.98704322E+02 
wa_bs_0011_20170901       1.98672027E+02 
wa_bs_0011_20171001       1.98664950E+02 
wa_bs_0011_20171101       1.98656025E+02 
wa_bs_0011_20171201       1.98628238E+02 
wa_bs_0011_20180101       1.98593989E+02 
wa_bs_0011_20180201       1.98559368E+02 
wa_bs_0011_20180301       1.98517012E+02 
wa_bs_0011_20180401       1.98469148E+02 
wa_bs_0011_20180501       1.98427167E+02 
wa_bs_0011_20180601       1.98381417E+02 
wa_bs_0011_20180701       1.98330129E+02 
wa_bs_0011_20180801       1.98272490E+02 
wa_bs_0011_20180901       1.98228663E+02 
wa_bs_0011_20181001       1.98248323E+02 
wa_bs_0011_20181101       1.98303688E+02 
wa_bs_0011_20181201       1.98349671E+02 
wa_bs_0011_20190101       1.98393569E+02 
wa_bs_0011_20190201       1.98444357E+02 
wa_bs_0011_20190301       1.98454852E+02 
wa_bs_0011_20190401       1.98423188E+02 
wa_bs_0011_20190501       1.98401222E+02 
wa_bs_0011_20190601       1.98429386E+02 
wa_bs_0011_20190701       1.98439958E+02 
wa_bs_0011_20190801       1.98402334E+02 
wa_bs_0011_20190901       1.98347409E+02 
wa_bs_0011_20191001       1.98301246E+02 
wa_bs_0011_20191101       1.98260969E+02 
wa_bs_0011_20191201       1.98213029E+02 
wa_bs_0011_20200101       1.98162709E+02 
wa_bs_0011_20200201       1.98119116E+02 
wa_bs_0011_20200301       1.98075358E+02 
wa_bs_0011_20200401       1.98032409E+02 
wa_bs_0011_20200501       1.98001780E+02 
wa_bs_0011_20200601       1.97999008E+02 
wa_bs_0011_20200701       1.98023651E+02 
wa_bs_0011_20200801       1.98018364E+02 
wa_bs_0011_20200901       1.97985692E+02 
wa_bs_0011_20201001       1.97963391E+02 
wa_bs_0011_20201101       1.97937356E+02 
wa_bs_0011_20201201       1.97896827E+02 
wa_bs_0011_20210101       1.97852636E+02 
wa_bs_0011_20210201       1.97816492E+02 
wa_bs_0011_20210301       1.97785429E+02 
wa_bs_0011_20210401       1.97750029E+02 
wa_bs_0011_20210501       1.97709721E+02 
wa_bs_0011_20210601       1.97695428E+02 
wa_bs_0011_20210701       1.97723966E+02 
wa_bs_0011_20210801       1.97737535E+02 
wa_bs_0011_20210901       1.97730921E+02 
wa_bs_0011_20211001       1.97704391E+02 
wa_bs_0011_20211101       1.97708700E+02 
wa_bs_0011_20211201       1.97729802E+02 
wa_bs_0012_20150101       2.04259829E+02 
wa_bs_0012_20150201       2.04238866E+02 
wa_bs_0012_20150301       2.04219479E+02 
wa_bs_0012_20150401       2.04199484E+02 
wa_bs_0012_20150501       2.04179613E+02 
wa_bs_0012_20150601       2.04160607E+02 
wa_bs_0012_20150701       2.04143025E+02 
wa_bs_0012_20150801       2.04125942E+02 
wa_bs_0012_20150901       2.04108848E+02 
wa_bs_0012_20151001       2.04092366E+02 
wa_bs_0012_20151101       2.04075886E+02 
wa_bs_0012_20151201       2.04060575E+02 
wa_bs_0012_20160101       2.04046599E+02 
wa_bs_0012_20160201       2.04033758E+02 
wa_bs_0012_20160301       2.04021221E+02 
wa_bs_0012_20160401       2.04008460E+02 
wa_bs_0012_20160501       2.03995993E+02 
wa_bs_0012_20160601       2.03984696E+02 
wa_bs_0012_20160701       2.03973746E+02 
wa_bs_0012_20160801       2.03962712E+02 
wa_bs_0012_20160901       2.03953638E+02 
wa_bs_0012_20161001       2.03944737E+02 
wa_bs_0012_20161101       2.03935692E+02 
wa_bs_0012_20161201       2.03927560E+02 
wa_bs_0012_20170101       2.03918910E+02 
wa_bs_0012_20170201       2.03909756E+02 
wa_bs_0012_20170301       2.03900243E+02 
wa_bs_0012_20170401       2.03890541E+02 
wa_bs_0012_20170501       2.03880874E+02 
wa_bs_0012_20170601       2.03870703E+02 
wa_bs_0012_20170701       2.03859038E+02 
wa_bs_0012_20170801       2.03845622E+02 
wa_bs_0012_20170901       2.03833046E+02 
wa_bs_0012_20171001       2.03820874E+02 
wa_bs_0012_20171101       2.03808708E+02 
wa_bs_0012_20171201       2.03796637E+02 
wa_bs_0012_20180101       2.03783524E+02 
wa_bs_0012_20180201       2.03770377E+02 
wa_bs_0012_20180301       2.03757221E+02 
wa_bs_0012_20180401       2.03742497E+02 
wa_bs_0012_20180501       2.03727068E+02 
wa_bs_0012_20180601       2.03711242E+02 
wa_bs_0012_20180701       2.03694349E+02 
wa_bs_0012_20180801       2.03676097E+02 
wa_bs_0012_20180901       2.03657605E+02 
wa_bs_0012_20181001       2.03640825E+02 
wa_bs_0012_20181101       2.03624915E+02 
wa_bs_0012_20181201       2.03610370E+02 
wa_bs_0012_20190101       2.03596714E+02 
wa_bs_0012_20190201       2.03585235E+02 
wa_bs_0012_20190301       2.03574238E+02 
wa_bs_0012_20190401       2.03562504E+02 
wa_bs_0012_20190501       2.03550677E+02 
wa_bs_0012_20190601       2.03539791E+02 
wa_bs_0012_20190701       2.03528476E+02 
wa_bs_0012_20190801       2.03516075E+02 
wa_bs_0012_20190901       2.03503446E+02 
wa_bs_0012_20191001       2.03491215E+02 
wa_bs_0012_20191101       2.03479390E+02 
wa_bs_0012_20191201       2.03466585E+02 
wa_bs_0012_20200101       2.03452514E+02 
wa_bs_0012_20200201       2.03439007E+02 
wa_bs_0012_20200301       2.03424894E+02 
wa_bs_0012_20200401       2.03409691E+02 
wa_bs_0012_20200501       2.03394196E+02 
wa_bs_0012_20200601       2.03378728E+02 
wa_bs_0012_20200701       2.03363836E+02 
wa_bs_0012_20200801       2.03349026E+02 
wa_bs_0012_20200901       2.03334324E+02 
wa_bs_0012_20201001       2.03319517E+02 
wa_bs_0012_20201101       2.03305277E+02 
wa_bs_0012_20201201       2.03290467E+02 
wa_bs_0012_20210101       2.03274292E+02 
wa_bs_0012_20210201       2.03258632E+02 
wa_bs_0012_20210301       2.03243134E+02 
wa_bs_0012_20210401       2.03226948E+02 
wa_bs_0012_20210501       2.03209810E+02 
wa_bs_0012_20210601       2.03191881E+02 
wa_bs_0012_20210701       2.03174616E+02 
wa_bs_0012_20210801       2.03158322E+02 
wa_bs_0012_20210901       2.03142683E+02 
wa_bs_0012_20211001       2.03126925E+02 
wa_bs_0012_20211101       2.03111338E+02 
wa_bs_0012_20211201       2.03096483E+02 
wo_bs_0017_20150101       1.92474433E+02 
wo_bs_0017_20150201       1.92476818E+02 
wo_bs_0017_20150301       1.92479768E+02 
wo_bs_0017_20150401       1.92483049E+02 
wo_bs_0017_20150501       1.92486299E+02 
wo_bs_0017_20150601       1.92489508E+02 
wo_bs_0017_20150701       1.92492845E+02 
wo_bs_0017_20150801       1.92496425E+02 
wo_bs_0017_20150901       1.92499856E+02 
wo_bs_0017_20151001       1.92502922E+02 
wo_bs_0017_20151101       1.92505661E+02 
wo_bs_0017_20151201       1.92508340E+02 
wo_bs_0017_20160101       1.92511308E+02 
wo_bs_0017_20160201       1.92514471E+02 
wo_bs_0017_20160301       1.92517740E+02 
wo_bs_0017_20160401       1.92521031E+02 
wo_bs_0017_20160501       1.92524289E+02 
wo_bs_0017_20160601       1.92527606E+02 
wo_bs_0017_20160701       1.92531093E+02 
wo_bs_0017_20160801       1.92534701E+02 
wo_bs_0017_20160901       1.92538237E+02 
wo_bs_0017_20161001       1.92541910E+02 
wo_bs_0017_20161101       1.92545669E+02 
wo_bs_0017_20161201       1.92549304E+02 
wo_bs_0017_20170101       1.92552862E+02 
wo_bs_0017_20170201       1.92556069E+02 
wo_bs_0017_20170301       1.92559052E+02 
wo_bs_0017_20170401       1.92561922E+02 
wo_bs_0017_20170501       1.92564581E+02 
wo_bs_0017_20170601       1.92566916E+02 
wo_bs_0017_20170701       1.92568688E+02 
wo_bs_0017_20170801       1.92569765E+02 
wo_bs_0017_20170901       1.92570181E+02 
wo_bs_0017_20171001       1.92570241E+02 
wo_bs_0017_20171101       1.92570147E+02 
wo_bs_0017_20171201       1.92569884E+02 
wo_bs_0017_20180101       1.92569412E+02 
wo_bs_0017_20180201       1.92568662E+02 
wo_bs_0017_20180301       1.92567469E+02 
wo_bs_0017_20180401       1.92565672E+02 
wo_bs_0017_20180501       1.92563254E+02 
wo_bs_0017_20180601       1.92560251E+02 
wo_bs_0017_20180701       1.92556603E+02 
wo_bs_0017_20180801       1.92552224E+02 
wo_bs_0017_20180901       1.92547325E+02 
wo_bs_0017_20181001       1.92542046E+02 
wo_bs_0017_20181101       1.92536784E+02 
wo_bs_0017_20181201       1.92531848E+02 
wo_bs_0017_20190101       1.92527306E+02 
wo_bs_0017_20190201       1.92523390E+02 
wo_bs_0017_20190301       1.92519777E+02 
wo_bs_0017_20190401       1.92516111E+02 
wo_bs_0017_20190501       1.92512284E+02 
wo_bs_0017_20190601       1.92508359E+02 
wo_bs_0017_20190701       1.92504519E+02 
wo_bs_0017_20190801       1.92500643E+02 
wo_bs_0017_20190901       1.92496579E+02 
wo_bs_0017_20191001       1.92492170E+02 
wo_bs_0017_20191101       1.92487464E+02 
wo_bs_0017_20191201       1.92482484E+02 
wo_bs_0017_20200101       1.92477169E+02 
wo_bs_0017_20200201       1.92471691E+02 
wo_bs_0017_20200301       1.92465820E+02 
wo_bs_0017_20200401       1.92459431E+02 
wo_bs_0017_20200501       1.92452606E+02 
wo_bs_0017_20200601       1.92445459E+02 
wo_bs_0017_20200701       1.92438250E+02 
wo_bs_0017_20200801       1.92431024E+02 
wo_bs_0017_20200901       1.92423858E+02 
wo_bs_0017_20201001       1.92416563E+02 
wo_bs_0017_20201101       1.92409103E+02 
wo_bs_0017_20201201       1.92401359E+02 
wo_bs_0017_20210101       1.92393229E+02 
wo_bs_0017_20210201       1.92385265E+02 
wo_bs_0017_20210301       1.92377001E+02 
wo_bs_0017_20210401       1.92368160E+02 
wo_bs_0017_20210501       1.92359012E+02 
wo_bs_0017_20210601       1.92349560E+02 
wo_bs_0017_20210701       1.92340058E+02 
wo_bs_0017_20210801       1.92330593E+02 
wo_bs_0017_20210901       1.92321509E+02 
wo_bs_0017_20211001       1.92312483E+02 
wo_bs_0017_20211101       1.92303437E+02 
wo_bs_0017_20211201       1.92294466E+02 
wo_bs_0018_20150101       1.86853978E+02 
wo_bs_0018_20150201       1.86866052E+02 
wo_bs_0018_20150301       1.86877665E+02 
wo_bs_0018_20150401       1.86889642E+02 
wo_bs_0018_20150501       1.86901529E+02 
wo_bs_0018_20150601       1.86918844E+02 
wo_bs_0018_20150701       1.86935522E+02 
wo_bs_0018_20150801       1.86947268E+02 
wo_bs_0018_20150901       1.86954383E+02 
wo_bs_0018_20151001       1.86958692E+02 
wo_bs_0018_20151101       1.86969756E+02 
wo_bs_0018_20151201       1.86982405E+02 
wo_bs_0018_20160101       1.86994415E+02 
wo_bs_0018_20160201       1.87004261E+02 
wo_bs_0018_20160301       1.87013337E+02 
wo_bs_0018_20160401       1.87023032E+02 
wo_bs_0018_20160501       1.87033532E+02 
wo_bs_0018_20160601       1.87048015E+02 
wo_bs_0018_20160701       1.87058667E+02 
wo_bs_0018_20160801       1.87069279E+02 
wo_bs_0018_20160901       1.87083800E+02 
wo_bs_0018_20161001       1.87094175E+02 
wo_bs_0018_20161101       1.87101090E+02 
wo_bs_0018_20161201       1.87108712E+02 
wo_bs_0018_20170101       1.87115133E+02 
wo_bs_0018_20170201       1.87120424E+02 
wo_bs_0018_20170301       1.87124815E+02 
wo_bs_0018_20170401       1.87128511E+02 
wo_bs_0018_20170501       1.87129941E+02 
wo_bs_0018_20170601       1.87128452E+02 
wo_bs_0018_20170701       1.87123176E+02 
wo_bs_0018_20170801       1.87114925E+02 
wo_bs_0018_20170901       1.87111638E+02 
wo_bs_0018_20171001       1.87108606E+02 
wo_bs_0018_20171101       1.87103931E+02 
wo_bs_0018_20171201       1.87099063E+02 
wo_bs_0018_20180101       1.87093579E+02 
wo_bs_0018_20180201       1.87084343E+02 
wo_bs_0018_20180301       1.87073213E+02 
wo_bs_0018_20180401       1.87061227E+02 
wo_bs_0018_20180501       1.87048466E+02 
wo_bs_0018_20180601       1.87032858E+02 
wo_bs_0018_20180701       1.87015872E+02 
wo_bs_0018_20180801       1.86998634E+02 
wo_bs_0018_20180901       1.86981864E+02 
wo_bs_0018_20181001       1.86971395E+02 
wo_bs_0018_20181101       1.86964856E+02 
wo_bs_0018_20181201       1.86960841E+02 
wo_bs_0018_20190101       1.86959648E+02 
wo_bs_0018_20190201       1.86958089E+02 
wo_bs_0018_20190301       1.86953812E+02 
wo_bs_0018_20190401       1.86946032E+02 
wo_bs_0018_20190501       1.86941752E+02 
wo_bs_0018_20190601       1.86939453E+02 
wo_bs_0018_20190701       1.86936429E+02 
wo_bs_0018_20190801       1.86929141E+02 
wo_bs_0018_20190901       1.86919635E+02 
wo_bs_0018_20191001       1.86908879E+02 
wo_bs_0018_20191101       1.86898636E+02 
wo_bs_0018_20191201       1.86888156E+02 
wo_bs_0018_20200101       1.86875603E+02 
wo_bs_0018_20200201       1.86861900E+02 
wo_bs_0018_20200301       1.86847238E+02 
wo_bs_0018_20200401       1.86832279E+02 
wo_bs_0018_20200501       1.86817760E+02 
wo_bs_0018_20200601       1.86807173E+02 
wo_bs_0018_20200701       1.86798851E+02 
wo_bs_0018_20200801       1.86787902E+02 
wo_bs_0018_20200901       1.86776931E+02 
wo_bs_0018_20201001       1.86766292E+02 
wo_bs_0018_20201101       1.86751096E+02 
wo_bs_0018_20201201       1.86735628E+02 
wo_bs_0018_20210101       1.86721051E+02 
wo_bs_0018_20210201       1.86705549E+02 
wo_bs_0018_20210301       1.86689290E+02 
wo_bs_0018_20210401       1.86672710E+02 
wo_bs_0018_20210501       1.86655776E+02 
wo_bs_0018_20210601       1.86644288E+02 
wo_bs_0018_20210701       1.86634445E+02 
wo_bs_0018_20210801       1.86624790E+02 
wo_bs_0018_20210901       1.86613255E+02 
wo_bs_0018_20211001       1.86601597E+02 
wo_bs_0018_20211101       1.86592797E+02 
wo_bs_0018_20211201       1.86582915E+02 
wa_bs_0019_20150101       1.92673549E+02 
wa_bs_0019_20150201       1.92813641E+02 
wa_bs_0019_20150301       1.92578584E+02 
wa_bs_0019_20150401       1.92361573E+02 
wa_bs_0019_20150501       1.92177828E+02 
wa_bs_0019_20150601       1.92217223E+02 
wa_bs_0019_20150701       1.92419283E+02 
wa_bs_0019_20150801       1.92465872E+02 
wa_bs_0019_20150901       1.92252392E+02 
wa_bs_0019_20151001       1.91947001E+02 
wa_bs_0019_20151101       1.91819822E+02 
wa_bs_0019_20151201       1.92080840E+02 
wa_bs_0019_20160101       1.92348496E+02 
wa_bs_0019_20160201       1.92429550E+02 
wa_bs_0019_20160301       1.92328106E+02 
wa_bs_0019_20160401       1.92302981E+02 
wa_bs_0019_20160501       1.92398554E+02 
wa_bs_0019_20160601       1.92563974E+02 
wa_bs_0019_20160701       1.92673183E+02 
wa_bs_0019_20160801       1.92624630E+02 
wa_bs_0019_20160901       1.92646019E+02 
wa_bs_0019_20161001       1.92699927E+02 
wa_bs_0019_20161101       1.92579990E+02 
wa_bs_0019_20161201       1.92348309E+02 
wa_bs_0019_20170101       1.92130944E+02 
wa_bs_0019_20170201       1.91993454E+02 
wa_bs_0019_20170301       1.91946207E+02 
wa_bs_0019_20170401       1.91974960E+02 
wa_bs_0019_20170501       1.91972037E+02 
wa_bs_0019_20170601       1.91812898E+02 
wa_bs_0019_20170701       1.91561075E+02 
wa_bs_0019_20170801       1.91291432E+02 
wa_bs_0019_20170901       1.91187768E+02 
wa_bs_0019_20171001       1.91259279E+02 
wa_bs_0019_20171101       1.91334237E+02 
wa_bs_0019_20171201       1.91278220E+02 
wa_bs_0019_20180101       1.91197226E+02 
wa_bs_0019_20180201       1.91075621E+02 
wa_bs_0019_20180301       1.90888202E+02 
wa_bs_0019_20180401       1.90717538E+02 
wa_bs_0019_20180501       1.90587311E+02 
wa_bs_0019_20180601       1.90444129E+02 
wa_bs_0019_20180701       1.90276224E+02 
wa_bs_0019_20180801       1.90110217E+02 
wa_bs_0019_20180901       1.89997143E+02 
wa_bs_0019_20181001       1.90269742E+02 
wa_bs_0019_20181101       1.90783038E+02 
wa_bs_0019_20181201       1.91219817E+02 
wa_bs_0019_20190101       1.91566532E+02 
wa_bs_0019_20190201       1.91861477E+02 
wa_bs_0019_20190301       1.91934744E+02 
wa_bs_0019_20190401       1.91768330E+02 
wa_bs_0019_20190501       1.91619456E+02 
wa_bs_0019_20190601       1.91737641E+02 
wa_bs_0019_20190701       1.91868575E+02 
wa_bs_0019_20190801       1.91761265E+02 
wa_bs_0019_20190901       1.91479256E+02 
wa_bs_0019_20191001       1.91162953E+02 
wa_bs_0019_20191101       1.90880957E+02 
wa_bs_0019_20191201       1.90620521E+02 
wa_bs_0019_20200101       1.90369216E+02 
wa_bs_0019_20200201       1.90160308E+02 
wa_bs_0019_20200301       1.89992783E+02 
wa_bs_0019_20200401       1.89875172E+02 
wa_bs_0019_20200501       1.89854050E+02 
wa_bs_0019_20200601       1.90047059E+02 
wa_bs_0019_20200701       1.90402192E+02 
wa_bs_0019_20200801       1.90553950E+02 
wa_bs_0019_20200901       1.90483905E+02 
wa_bs_0019_20201001       1.90424905E+02 
wa_bs_0019_20201101       1.90285173E+02 
wa_bs_0019_20201201       1.90074777E+02 
wa_bs_0019_20210101       1.89880369E+02 
wa_bs_0019_20210201       1.89728792E+02 
wa_bs_0019_20210301       1.89601640E+02 
wa_bs_0019_20210401       1.89459706E+02 
wa_bs_0019_20210501       1.89352357E+02 
wa_bs_0019_20210601       1.89510769E+02 
wa_bs_0019_20210701       1.89918565E+02 
wa_bs_0019_20210801       1.90218615E+02 
wa_bs_0019_20210901       1.90307532E+02 
wa_bs_0019_20211001       1.90231436E+02 
wa_bs_0019_20211101       1.90333573E+02 
wa_bs_0019_20211201       1.90537585E+02 
wa_bs_0002_20150101       2.29382353E+02 
wa_bs_0002_20150201       2.29377743E+02 
wa_bs_0002_20150301       2.29370591E+02 
wa_bs_0002_20150401       2.29364382E+02 
wa_bs_0002_20150501       2.29359312E+02 
wa_bs_0002_20150601       2.29355266E+02 
wa_bs_0002_20150701       2.29351818E+02 
wa_bs_0002_20150801       2.29348446E+02 
wa_bs_0002_20150901       2.29344316E+02 
wa_bs_0002_20151001       2.29339838E+02 
wa_bs_0002_20151101       2.29336968E+02 
wa_bs_0002_20151201       2.29335125E+02 
wa_bs_0002_20160101       2.29334118E+02 
wa_bs_0002_20160201       2.29332699E+02 
wa_bs_0002_20160301       2.29331495E+02 
wa_bs_0002_20160401       2.29330551E+02 
wa_bs_0002_20160501       2.29329260E+02 
wa_bs_0002_20160601       2.29327995E+02 
wa_bs_0002_20160701       2.29326760E+02 
wa_bs_0002_20160801       2.29325112E+02 
wa_bs_0002_20160901       2.29324850E+02 
wa_bs_0002_20161001       2.29325113E+02 
wa_bs_0002_20161101       2.29325135E+02 
wa_bs_0002_20161201       2.29325644E+02 
wa_bs_0002_20170101       2.29326348E+02 
wa_bs_0002_20170201       2.29327040E+02 
wa_bs_0002_20170301       2.29327741E+02 
wa_bs_0002_20170401       2.29328193E+02 
wa_bs_0002_20170501       2.29327990E+02 
wa_bs_0002_20170601       2.29327487E+02 
wa_bs_0002_20170701       2.29326590E+02 
wa_bs_0002_20170801       2.29325170E+02 
wa_bs_0002_20170901       2.29325056E+02 
wa_bs_0002_20171001       2.29325422E+02 
wa_bs_0002_20171101       2.29325915E+02 
wa_bs_0002_20171201       2.29326061E+02 
wa_bs_0002_20180101       2.29325839E+02 
wa_bs_0002_20180201       2.29325957E+02 
wa_bs_0002_20180301       2.29325578E+02 
wa_bs_0002_20180401       2.29324705E+02 
wa_bs_0002_20180501       2.29322583E+02 
wa_bs_0002_20180601       2.29320361E+02 
wa_bs_0002_20180701       2.29317688E+02 
wa_bs_0002_20180801       2.29314724E+02 
wa_bs_0002_20180901       2.29311967E+02 
wa_bs_0002_20181001       2.29310519E+02 
wa_bs_0002_20181101       2.29309376E+02 
wa_bs_0002_20181201       2.29307223E+02 
wa_bs_0002_20190101       2.29304494E+02 
wa_bs_0002_20190201       2.29301836E+02 
wa_bs_0002_20190301       2.29298923E+02 
wa_bs_0002_20190401       2.29295468E+02 
wa_bs_0002_20190501       2.29291440E+02 
wa_bs_0002_20190601       2.29287634E+02 
wa_bs_0002_20190701       2.29283351E+02 
wa_bs_0002_20190801       2.29277926E+02 
wa_bs_0002_20190901       2.29271705E+02 
wa_bs_0002_20191001       2.29265862E+02 
wa_bs_0002_20191101       2.29261034E+02 
wa_bs_0002_20191201       2.29257183E+02 
wa_bs_0002_20200101       2.29253768E+02 
wa_bs_0002_20200201       2.29249938E+02 
wa_bs_0002_20200301       2.29245773E+02 
wa_bs_0002_20200401       2.29241037E+02 
wa_bs_0002_20200501       2.29235489E+02 
wa_bs_0002_20200601       2.29229133E+02 
wa_bs_0002_20200701       2.29222538E+02 
wa_bs_0002_20200801       2.29215035E+02 
wa_bs_0002_20200901       2.29207979E+02 
wa_bs_0002_20201001       2.29202162E+02 
wa_bs_0002_20201101       2.29195824E+02 
wa_bs_0002_20201201       2.29189260E+02 
wa_bs_0002_20210101       2.29183497E+02 
wa_bs_0002_20210201       2.29177468E+02 
wa_bs_0002_20210301       2.29170714E+02 
wa_bs_0002_20210401       2.29163502E+02 
wa_bs_0002_20210501       2.29155769E+02 
wa_bs_0002_20210601       2.29147938E+02 
wa_bs_0002_20210701       2.29139924E+02 
wa_bs_0002_20210801       2.29131358E+02 
wa_bs_0002_20210901       2.29122549E+02 
wa_bs_0002_20211001       2.29113421E+02 
wa_bs_0002_20211101       2.29104228E+02 
wa_bs_0002_20211201       2.29094941E+02 
wa_bs_0020_20150101       1.78286545E+02 
wa_bs_0020_20150201       1.78296084E+02 
wa_bs_0020_20150301       1.78202279E+02 
wa_bs_0020_20150401       1.78269834E+02 
wa_bs_0020_20150501       1.78275743E+02 
wa_bs_0020_20150601       1.78490478E+02 
wa_bs_0020_20150701       1.78475745E+02 
wa_bs_0020_20150801       1.78232117E+02 
wa_bs_0020_20150901       1.78084263E+02 
wa_bs_0020_20151001       1.77992645E+02 
wa_bs_0020_20151101       1.78302028E+02 
wa_bs_0020_20151201       1.78396523E+02 
wa_bs_0020_20160101       1.78414097E+02 
wa_bs_0020_20160201       1.78388688E+02 
wa_bs_0020_20160301       1.78417043E+02 
wa_bs_0020_20160401       1.78453240E+02 
wa_bs_0020_20160501       1.78532026E+02 
wa_bs_0020_20160601       1.78662775E+02 
wa_bs_0020_20160701       1.78586760E+02 
wa_bs_0020_20160801       1.78634868E+02 
wa_bs_0020_20160901       1.78703053E+02 
wa_bs_0020_20161001       1.78521296E+02 
wa_bs_0020_20161101       1.78357708E+02 
wa_bs_0020_20161201       1.78410054E+02 
wa_bs_0020_20170101       1.78427630E+02 
wa_bs_0020_20170201       1.78457767E+02 
wa_bs_0020_20170301       1.78471402E+02 
wa_bs_0020_20170401       1.78469809E+02 
wa_bs_0020_20170501       1.78285625E+02 
wa_bs_0020_20170601       1.78163028E+02 
wa_bs_0020_20170701       1.78042961E+02 
wa_bs_0020_20170801       1.77954526E+02 
wa_bs_0020_20170901       1.78089381E+02 
wa_bs_0020_20171001       1.78061538E+02 
wa_bs_0020_20171101       1.77958652E+02 
wa_bs_0020_20171201       1.77917730E+02 
wa_bs_0020_20180101       1.77881189E+02 
wa_bs_0020_20180201       1.77784481E+02 
wa_bs_0020_20180301       1.77751366E+02 
wa_bs_0020_20180401       1.77805570E+02 
wa_bs_0020_20180501       1.77759110E+02 
wa_bs_0020_20180601       1.77664978E+02 
wa_bs_0020_20180701       1.77632995E+02 
wa_bs_0020_20180801       1.77567443E+02 
wa_bs_0020_20180901       1.77614086E+02 
wa_bs_0020_20181001       1.77791474E+02 
wa_bs_0020_20181101       1.77956859E+02 
wa_bs_0020_20181201       1.77947222E+02 
wa_bs_0020_20190101       1.78068447E+02 
wa_bs_0020_20190201       1.78107990E+02 
wa_bs_0020_20190301       1.77956835E+02 
wa_bs_0020_20190401       1.77882314E+02 
wa_bs_0020_20190501       1.78082608E+02 
wa_bs_0020_20190601       1.78100137E+02 
wa_bs_0020_20190701       1.77966072E+02 
wa_bs_0020_20190801       1.77808554E+02 
wa_bs_0020_20190901       1.77698218E+02 
wa_bs_0020_20191001       1.77621514E+02 
wa_bs_0020_20191101       1.77614048E+02 
wa_bs_0020_20191201       1.77555637E+02 
wa_bs_0020_20200101       1.77501823E+02 
wa_bs_0020_20200201       1.77480996E+02 
wa_bs_0020_20200301       1.77465068E+02 
wa_bs_0020_20200401       1.77508836E+02 
wa_bs_0020_20200501       1.77529319E+02 
wa_bs_0020_20200601       1.77660850E+02 
wa_bs_0020_20200701       1.77653569E+02 
wa_bs_0020_20200801       1.77553970E+02 
wa_bs_0020_20200901       1.77616196E+02 
wa_bs_0020_20201001       1.77590515E+02 
wa_bs_0020_20201101       1.77466225E+02 
wa_bs_0020_20201201       1.77409400E+02 
wa_bs_0020_20210101       1.77437056E+02 
wa_bs_0020_20210201       1.77390776E+02 
wa_bs_0020_20210301       1.77367147E+02 
wa_bs_0020_20210401       1.77304346E+02 
wa_bs_0020_20210501       1.77384225E+02 
wa_bs_0020_20210601       1.77618657E+02 
wa_bs_0020_20210701       1.77595240E+02 
wa_bs_0020_20210801       1.77563315E+02 
