    C2D             x              y 
125460     613608.000    3323730.750 
125461     614032.312    3324155.000 
125462     614032.312    3323306.500 
125463     614456.562    3323730.750 
125464     614456.562    3324579.250 
125465     614880.812    3325003.500 
125466     614880.812    3324155.000 
125467     615305.062    3324579.250 
125468     615305.062    3325427.750 
125469     615729.375    3325852.000 
125470     615729.375    3325003.500 
125471     616153.625    3325427.750 
125472     615941.500    3326276.250 
125473     616153.625    3326488.500 
125474     616153.625    3326064.250 
125475     616365.750    3326276.250 
125476     616365.750    3326700.750 
125477     616577.875    3326912.750 
125478     616577.875    3326488.500 
125479     616790.000    3326700.750 
125480     616577.875    3325852.000 
125481     617002.125    3326276.250 
125482     616790.000    3327125.000 
125483     617002.125    3327337.000 
125484     617002.125    3326912.750 
125485     617214.250    3327125.000 
125486     617426.438    3327549.250 
125487     617426.438    3326700.750 
125488     617850.688    3327125.000 
125489     617850.688    3327973.500 
125490     618274.938    3328397.750 
125491     618274.938    3327549.250 
125492     618699.188    3327973.500 
125493     618699.188    3328822.000 
125494     619123.438    3329246.250 
125495     619123.438    3328397.750 
125496     619547.750    3328822.000 
125497     619547.750    3329670.500 
125498     619972.000    3330094.750 
125499     619972.000    3329246.250 
125500     620396.250    3329670.500 
125501     620396.250    3330519.000 
125502     620820.500    3330943.250 
125503     620820.500    3330094.750 
125504     621244.812    3330519.000 
125505     621244.812    3331367.500 
125506     621669.062    3331791.750 
125507     621669.062    3330943.250 
125508     622093.312    3331367.500 
125509     622093.312    3332216.000 
125510     622517.562    3332640.250 
125511     622517.562    3331791.750 
125512     622941.812    3332216.000 
125513     622941.812    3333064.500 
125514     623366.125    3333488.750 
125515     623366.125    3332640.250 
125516     623790.375    3333064.500 
127012     607986.562    3316094.000 
127014     607880.438    3316624.250 
127016     607986.562    3316518.250 
127017     608092.625    3316730.500 
127018     608092.625    3316306.250 
127019     608304.750    3316518.250 
127023     607986.562    3315669.750 
127024     608092.625    3315882.000 
127025     608092.625    3315457.750 
127026     608304.750    3315669.750 
127027     608304.750    3316094.000 
127028     608516.875    3316306.250 
127029     608516.875    3315882.000 
127030     608729.000    3316094.000 
127031     608304.750    3316942.500 
127032     608516.875    3317154.750 
127033     608516.875    3316730.500 
