    C2D             x              y 
78224      582848.875    3320230.500 
78225      582954.938    3320336.750 
78226      582954.938    3320548.750 
78227      583061.000    3320654.750 
78228      583061.000    3320442.750 
78229      583167.062    3320548.750 
78230      582954.938    3320124.500 
78231      583061.000    3320230.500 
78232      583061.000    3320018.500 
78233      583167.062    3320124.500 
78234      583167.062    3320336.750 
78235      583273.125    3320442.750 
78236      583273.125    3320230.500 
78237      583379.188    3320336.750 
78238      583114.062    3320761.000 
78239      583167.062    3320814.000 
78240      583167.062    3320708.000 
78241      583220.125    3320761.000 
78242      583220.125    3320867.000 
78243      583273.125    3320920.000 
78244      583273.125    3320814.000 
78245      583326.188    3320867.000 
78246      583273.125    3320654.750 
78247      583326.188    3320761.000 
78248      583379.188    3320814.000 
78249      583379.188    3320708.000 
78250      583432.250    3320761.000 
78251      583326.188    3320973.000 
78252      583379.188    3321026.000 
78253      583379.188    3320920.000 
78254      583432.250    3320973.000 
78255      583432.250    3321079.250 
78256      583485.312    3321132.250 
78257      583485.312    3321026.000 
78258      583538.312    3321079.250 
78259      583432.250    3320867.000 
78260      583485.312    3320920.000 
78261      583485.312    3320814.000 
78262      583538.312    3320867.000 
78263      583538.312    3320973.000 
78264      583591.375    3321026.000 
78265      583591.375    3320920.000 
78266      583644.375    3320973.000 
78267      583379.188    3320548.750 
78268      583432.250    3320654.750 
78269      583485.312    3320708.000 
78270      583485.312    3320601.750 
78271      583538.312    3320654.750 
78272      583485.312    3320442.750 
78273      583591.375    3320548.750 
78274      583538.312    3320761.000 
78275      583591.375    3320814.000 
78276      583591.375    3320708.000 
78277      583644.375    3320761.000 
78278      583644.375    3320867.000 
78279      583697.438    3320920.000 
78280      583697.438    3320814.000 
78281      583750.438    3320867.000 
78282      583644.375    3320654.750 
78283      583697.438    3320708.000 
78284      583697.438    3320601.750 
78285      583750.438    3320654.750 
78286      583750.438    3320761.000 
78287      583803.500    3320814.000 
78288      583803.500    3320708.000 
78289      583856.500    3320761.000 
78290      583167.062    3319912.500 
78291      583273.125    3320018.500 
78292      583273.125    3319806.250 
78293      583379.188    3319912.500 
78294      583379.188    3320124.500 
78295      583485.312    3320230.500 
78296      583485.312    3320018.500 
78297      583591.375    3320124.500 
78298      583379.188    3319700.250 
78299      583485.312    3319806.250 
78300      583485.312    3319594.250 
78301      583591.375    3319700.250 
78302      583591.375    3319912.500 
78303      583697.438    3320018.500 
78304      583697.438    3319806.250 
78305      583803.500    3319912.500 
78306      583591.375    3320336.750 
78307      583697.438    3320442.750 
78308      583697.438    3320230.500 
78309      583803.500    3320336.750 
78310      583750.438    3320548.750 
78311      583803.500    3320601.750 
78312      583803.500    3320495.750 
78313      583856.500    3320548.750 
78314      583856.500    3320654.750 
78315      583909.562    3320708.000 
78316      583909.562    3320601.750 
78317      583962.562    3320654.750 
78318      583856.500    3320442.750 
78319      583909.562    3320495.750 
78320      583909.562    3320389.750 
78321      583962.562    3320442.750 
78322      583962.562    3320548.750 
78323      584015.625    3320601.750 
78324      584015.625    3320495.750 
78325      584068.625    3320548.750 
78326      583803.500    3320124.500 
78327      583909.562    3320230.500 
78328      583909.562    3320018.500 
78329      584015.625    3320124.500 
78330      583962.562    3320336.750 
78331      584015.625    3320389.750 
78332      584015.625    3320283.750 
78333      584068.625    3320336.750 
78334      584068.625    3320442.750 
78335      584121.688    3320495.750 
78336      584121.688    3320389.750 
78337      584174.688    3320442.750 
78338      584068.625    3320230.500 
78339      584121.688    3320283.750 
78340      584121.688    3320177.500 
78341      584174.688    3320230.500 
78342      584174.688    3320336.750 
78343      584227.750    3320389.750 
78344      584227.750    3320283.750 
78345      584280.750    3320336.750 
78346      583538.312    3321185.250 
78347      583591.375    3321238.250 
78348      583591.375    3321132.250 
78349      583644.375    3321185.250 
78350      583644.375    3321291.250 
78351      583697.438    3321344.250 
78352      583697.438    3321238.250 
78353      583750.438    3321291.250 
78354      583644.375    3321079.250 
78355      583697.438    3321132.250 
78356      583697.438    3321026.000 
78357      583750.438    3321079.250 
78358      583750.438    3321185.250 
78359      583803.500    3321238.250 
78360      583803.500    3321132.250 
78361      583856.500    3321185.250 
78362      583750.438    3321397.250 
78363      583803.500    3321450.250 
78364      583803.500    3321344.250 
78365      583856.500    3321397.250 
78366      583856.500    3321503.500 
78367      583909.562    3321556.500 
78368      583909.562    3321450.250 
78369      583962.562    3321503.500 
78370      583856.500    3321291.250 
78371      583909.562    3321344.250 
78372      583909.562    3321238.250 
78373      583962.562    3321291.250 
78374      583962.562    3321397.250 
78375      584015.625    3321450.250 
78376      584015.625    3321344.250 
78377      584068.625    3321397.250 
78378      583750.438    3320973.000 
78379      583803.500    3321026.000 
78380      583803.500    3320920.000 
78381      583856.500    3320973.000 
78382      583856.500    3321079.250 
78383      583909.562    3321132.250 
78384      583909.562    3321026.000 
78385      583962.562    3321079.250 
78386      583856.500    3320867.000 
78387      583909.562    3320920.000 
78388      583909.562    3320814.000 
78389      583962.562    3320867.000 
78390      583962.562    3320973.000 
78391      584015.625    3321026.000 
78392      584015.625    3320920.000 
78393      584068.625    3320973.000 
78394      583962.562    3321185.250 
78395      584015.625    3321238.250 
78396      584015.625    3321132.250 
78397      584068.625    3321185.250 
78398      584068.625    3321291.250 
78399      584121.688    3321344.250 
78400      584121.688    3321238.250 
78401      584174.688    3321291.250 
78402      584068.625    3321079.250 
78403      584121.688    3321132.250 
78404      584121.688    3321026.000 
78405      584174.688    3321079.250 
78406      584174.688    3321185.250 
78407      584227.750    3321238.250 
78408      584227.750    3321132.250 
78409      584280.750    3321185.250 
78410      583962.562    3321609.500 
78411      584015.625    3321662.500 
78412      584015.625    3321556.500 
78413      584068.625    3321609.500 
78414      584068.625    3321715.500 
78415      584121.688    3321768.500 
78416      584121.688    3321662.500 
78417      584174.688    3321715.500 
78418      584068.625    3321503.500 
78419      584121.688    3321556.500 
78420      584121.688    3321450.250 
78421      584174.688    3321503.500 
78422      584174.688    3321609.500 
78423      584227.750    3321662.500 
78424      584227.750    3321556.500 
78425      584280.750    3321609.500 
78426      584174.688    3321821.500 
78427      584227.750    3321874.500 
78428      584227.750    3321768.500 
78429      584280.750    3321821.500 
78430      584280.750    3321927.750 
78431      584333.812    3321980.750 
78432      584333.812    3321874.500 
78433      584386.812    3321927.750 
78434      584280.750    3321715.500 
78435      584333.812    3321768.500 
78436      584333.812    3321662.500 
78437      584386.812    3321715.500 
78438      584386.812    3321821.500 
78439      584439.875    3321874.500 
78440      584439.875    3321768.500 
78441      584492.938    3321821.500 
78442      584174.688    3321397.250 
78443      584227.750    3321450.250 
78444      584227.750    3321344.250 
78445      584280.750    3321397.250 
78446      584280.750    3321503.500 
78447      584333.812    3321556.500 
78448      584333.812    3321450.250 
78449      584386.812    3321503.500 
78450      584280.750    3321291.250 
78451      584333.812    3321344.250 
78452      584333.812    3321238.250 
78453      584386.812    3321291.250 
78454      584386.812    3321397.250 
78455      584439.875    3321450.250 
78456      584439.875    3321344.250 
78457      584492.938    3321397.250 
78458      584386.812    3321609.500 
78459      584439.875    3321662.500 
78460      584439.875    3321556.500 
78461      584492.938    3321609.500 
78462      584492.938    3321715.500 
78463      584545.938    3321768.500 
78464      584545.938    3321662.500 
78465      584599.000    3321715.500 
78466      584492.938    3321503.500 
78467      584545.938    3321556.500 
78468      584545.938    3321450.250 
78469      584599.000    3321503.500 
78470      584599.000    3321609.500 
78471      584652.000    3321662.500 
78472      584652.000    3321556.500 
78473      584705.062    3321609.500 
78474      583962.562    3320761.000 
78475      584015.625    3320814.000 
78476      584015.625    3320708.000 
78477      584068.625    3320761.000 
78478      584068.625    3320867.000 
78479      584121.688    3320920.000 
78480      584121.688    3320814.000 
78481      584174.688    3320867.000 
78482      584068.625    3320654.750 
78483      584121.688    3320708.000 
78484      584121.688    3320601.750 
78485      584174.688    3320654.750 
78486      584174.688    3320761.000 
78487      584227.750    3320814.000 
78488      584227.750    3320708.000 
78489      584280.750    3320761.000 
78490      584174.688    3320973.000 
78491      584227.750    3321026.000 
78492      584227.750    3320920.000 
78493      584280.750    3320973.000 
78494      584280.750    3321079.250 
78495      584333.812    3321132.250 
78496      584333.812    3321026.000 
78497      584386.812    3321079.250 
78498      584280.750    3320867.000 
78499      584333.812    3320920.000 
78500      584333.812    3320814.000 
78501      584386.812    3320867.000 
78502      584386.812    3320973.000 
78503      584439.875    3321026.000 
78504      584439.875    3320920.000 
78505      584492.938    3320973.000 
78506      584174.688    3320548.750 
78507      584227.750    3320601.750 
78508      584227.750    3320495.750 
78509      584280.750    3320548.750 
78510      584280.750    3320654.750 
78511      584333.812    3320708.000 
78512      584333.812    3320601.750 
78513      584386.812    3320654.750 
78514      584280.750    3320442.750 
78515      584333.812    3320495.750 
78516      584333.812    3320389.750 
78517      584386.812    3320442.750 
78518      584386.812    3320548.750 
78519      584439.875    3320601.750 
78520      584439.875    3320495.750 
78521      584492.938    3320548.750 
78522      584386.812    3320761.000 
78523      584439.875    3320814.000 
78524      584439.875    3320708.000 
78525      584492.938    3320761.000 
78526      584492.938    3320867.000 
78527      584545.938    3320920.000 
78528      584545.938    3320814.000 
78529      584599.000    3320867.000 
78530      584492.938    3320654.750 
78531      584545.938    3320708.000 
78532      584545.938    3320601.750 
78533      584599.000    3320654.750 
78534      584599.000    3320761.000 
78535      584652.000    3320814.000 
78536      584652.000    3320708.000 
78537      584705.062    3320761.000 
78538      584386.812    3321185.250 
78539      584439.875    3321238.250 
78540      584439.875    3321132.250 
78541      584492.938    3321185.250 
78542      584492.938    3321291.250 
78543      584545.938    3321344.250 
78544      584545.938    3321238.250 
78545      584599.000    3321291.250 
78546      584492.938    3321079.250 
78547      584545.938    3321132.250 
78548      584545.938    3321026.000 
78549      584599.000    3321079.250 
78550      584599.000    3321185.250 
78551      584652.000    3321238.250 
78552      584652.000    3321132.250 
78553      584705.062    3321185.250 
78554      584599.000    3321397.250 
78555      584652.000    3321450.250 
78556      584652.000    3321344.250 
78557      584705.062    3321397.250 
78558      584705.062    3321503.500 
78559      584758.062    3321556.500 
78560      584758.062    3321450.250 
78561      584811.125    3321503.500 
78562      584705.062    3321291.250 
78563      584758.062    3321344.250 
78564      584758.062    3321238.250 
78565      584811.125    3321291.250 
78566      584811.125    3321397.250 
78567      584864.125    3321450.250 
78568      584864.125    3321344.250 
78569      584917.188    3321397.250 
78570      584599.000    3320973.000 
78571      584652.000    3321026.000 
78572      584652.000    3320920.000 
78573      584705.062    3320973.000 
78574      584705.062    3321079.250 
78575      584758.062    3321132.250 
78576      584758.062    3321026.000 
78577      584811.125    3321079.250 
78578      584705.062    3320867.000 
78579      584758.062    3320920.000 
78580      584758.062    3320814.000 
78581      584811.125    3320867.000 
78582      584811.125    3320973.000 
78583      584864.125    3321026.000 
78584      584864.125    3320920.000 
78585      584917.188    3320973.000 
78586      584811.125    3321185.250 
78587      584864.125    3321238.250 
78588      584864.125    3321132.250 
78589      584917.188    3321185.250 
78590      584917.188    3321291.250 
78591      584970.188    3321344.250 
78592      584970.188    3321238.250 
78593      585023.250    3321291.250 
78594      584917.188    3321079.250 
78595      584970.188    3321132.250 
78596      584970.188    3321026.000 
78597      585023.250    3321079.250 
78598      585023.250    3321185.250 
78599      585076.250    3321238.250 
78600      585076.250    3321132.250 
78601      585129.312    3321185.250 
78602      584386.812    3322033.750 
78603      584439.875    3322086.750 
78604      584439.875    3321980.750 
78605      584492.938    3322033.750 
78606      584492.938    3322139.750 
78607      584545.938    3322192.750 
78608      584545.938    3322086.750 
78609      584599.000    3322139.750 
78610      584492.938    3321927.750 
78611      584545.938    3321980.750 
78612      584545.938    3321874.500 
78613      584599.000    3321927.750 
78614      584599.000    3322033.750 
78615      584652.000    3322086.750 
78616      584652.000    3321980.750 
78617      584705.062    3322033.750 
78618      584599.000    3322245.750 
78619      584652.000    3322299.000 
78620      584652.000    3322192.750 
78621      584705.062    3322245.750 
78622      584705.062    3322352.000 
78623      584758.062    3322405.000 
78624      584758.062    3322299.000 
78625      584811.125    3322352.000 
78626      584705.062    3322139.750 
78627      584758.062    3322192.750 
78628      584758.062    3322086.750 
78629      584811.125    3322139.750 
78630      584811.125    3322245.750 
78631      584864.125    3322299.000 
78632      584864.125    3322192.750 
78633      584917.188    3322245.750 
78634      584599.000    3321821.500 
78635      584652.000    3321874.500 
78636      584652.000    3321768.500 
78637      584705.062    3321821.500 
78638      584705.062    3321927.750 
78639      584758.062    3321980.750 
78640      584758.062    3321874.500 
78641      584811.125    3321927.750 
78642      584705.062    3321715.500 
78643      584758.062    3321768.500 
78644      584758.062    3321662.500 
78645      584811.125    3321715.500 
78646      584811.125    3321821.500 
78647      584864.125    3321874.500 
78648      584864.125    3321768.500 
78649      584917.188    3321821.500 
78650      584811.125    3322033.750 
78651      584864.125    3322086.750 
78652      584864.125    3321980.750 
78653      584917.188    3322033.750 
78654      584917.188    3322139.750 
78655      584970.188    3322192.750 
78656      584970.188    3322086.750 
78657      585023.250    3322139.750 
78658      584917.188    3321927.750 
78659      584970.188    3321980.750 
78660      584970.188    3321874.500 
78661      585023.250    3321927.750 
78662      585023.250    3322033.750 
78663      585076.250    3322086.750 
78664      585076.250    3321980.750 
78665      585129.312    3322033.750 
78666      584811.125    3322458.000 
78667      584864.125    3322511.000 
78668      584864.125    3322405.000 
78669      584917.188    3322458.000 
78670      584917.188    3322564.000 
78671      584970.188    3322617.000 
78672      584970.188    3322511.000 
78673      585023.250    3322564.000 
78674      584917.188    3322352.000 
78675      584970.188    3322405.000 
78676      584970.188    3322299.000 
78677      585023.250    3322352.000 
78678      585023.250    3322458.000 
78679      585076.250    3322511.000 
78680      585076.250    3322405.000 
78681      585129.312    3322458.000 
78682      585023.250    3322670.000 
78683      585076.250    3322723.250 
78684      585076.250    3322617.000 
78685      585129.312    3322670.000 
78686      585129.312    3322776.250 
78687      585182.312    3322829.250 
78688      585182.312    3322723.250 
78689      585235.375    3322776.250 
78690      585129.312    3322564.000 
78691      585182.312    3322617.000 
78692      585182.312    3322511.000 
78693      585235.375    3322564.000 
78694      585235.375    3322670.000 
78695      585288.375    3322723.250 
78696      585288.375    3322617.000 
78697      585341.438    3322670.000 
78698      585023.250    3322245.750 
78699      585076.250    3322299.000 
78700      585076.250    3322192.750 
78701      585129.312    3322245.750 
78702      585129.312    3322352.000 
78703      585182.312    3322405.000 
78704      585182.312    3322299.000 
78705      585235.375    3322352.000 
78706      585129.312    3322139.750 
78707      585182.312    3322192.750 
78708      585182.312    3322086.750 
78709      585235.375    3322139.750 
78710      585235.375    3322245.750 
78711      585288.375    3322299.000 
78712      585288.375    3322192.750 
78713      585341.438    3322245.750 
78714      585235.375    3322458.000 
78715      585288.375    3322511.000 
78716      585288.375    3322405.000 
78717      585341.438    3322458.000 
78718      585341.438    3322564.000 
78719      585394.500    3322617.000 
78720      585394.500    3322511.000 
78721      585447.500    3322564.000 
78722      585341.438    3322352.000 
78723      585394.500    3322405.000 
78724      585394.500    3322299.000 
78725      585447.500    3322352.000 
78726      585447.500    3322458.000 
78727      585500.562    3322511.000 
78728      585500.562    3322405.000 
78729      585553.562    3322458.000 
78730      584811.125    3321609.500 
78731      584864.125    3321662.500 
78732      584864.125    3321556.500 
78733      584917.188    3321609.500 
78734      584917.188    3321715.500 
78735      584970.188    3321768.500 
78736      584970.188    3321662.500 
78737      585023.250    3321715.500 
78738      584917.188    3321503.500 
78739      584970.188    3321556.500 
78740      584970.188    3321450.250 
78741      585023.250    3321503.500 
78742      585023.250    3321609.500 
78743      585076.250    3321662.500 
78744      585076.250    3321556.500 
78745      585129.312    3321609.500 
78746      585023.250    3321821.500 
78747      585076.250    3321874.500 
78748      585076.250    3321768.500 
78749      585129.312    3321821.500 
78750      585129.312    3321927.750 
78751      585182.312    3321980.750 
78752      585182.312    3321874.500 
78753      585235.375    3321927.750 
78754      585129.312    3321715.500 
78755      585182.312    3321768.500 
78756      585182.312    3321662.500 
78757      585235.375    3321715.500 
78758      585235.375    3321821.500 
78759      585288.375    3321874.500 
78760      585288.375    3321768.500 
78761      585341.438    3321821.500 
78762      585023.250    3321397.250 
78763      585076.250    3321450.250 
78764      585076.250    3321344.250 
78765      585129.312    3321397.250 
78766      585129.312    3321503.500 
78767      585182.312    3321556.500 
78768      585182.312    3321450.250 
78769      585235.375    3321503.500 
78770      585129.312    3321291.250 
78771      585182.312    3321344.250 
78772      585182.312    3321238.250 
78773      585235.375    3321291.250 
78774      585235.375    3321397.250 
78775      585288.375    3321450.250 
78776      585288.375    3321344.250 
78777      585341.438    3321397.250 
78778      585235.375    3321609.500 
78779      585288.375    3321662.500 
78780      585288.375    3321556.500 
78781      585341.438    3321609.500 
78782      585341.438    3321715.500 
78783      585394.500    3321768.500 
78784      585394.500    3321662.500 
78785      585447.500    3321715.500 
78786      585341.438    3321503.500 
78787      585394.500    3321556.500 
78788      585394.500    3321450.250 
78789      585447.500    3321503.500 
78790      585447.500    3321609.500 
78791      585500.562    3321662.500 
78792      585500.562    3321556.500 
78793      585553.562    3321609.500 
78794      585235.375    3322033.750 
78795      585288.375    3322086.750 
78796      585288.375    3321980.750 
78797      585341.438    3322033.750 
78798      585341.438    3322139.750 
78799      585394.500    3322192.750 
78800      585394.500    3322086.750 
78801      585447.500    3322139.750 
78802      585341.438    3321927.750 
78803      585394.500    3321980.750 
78804      585394.500    3321874.500 
78805      585447.500    3321927.750 
78806      585447.500    3322033.750 
78807      585500.562    3322086.750 
78808      585500.562    3321980.750 
78809      585553.562    3322033.750 
78810      585447.500    3322245.750 
78811      585500.562    3322299.000 
78812      585500.562    3322192.750 
78813      585553.562    3322245.750 
78814      585553.562    3322352.000 
78815      585606.625    3322405.000 
78816      585606.625    3322299.000 
78817      585659.625    3322352.000 
78818      585553.562    3322139.750 
78819      585606.625    3322192.750 
78820      585606.625    3322086.750 
78821      585659.625    3322139.750 
78822      585659.625    3322245.750 
78823      585712.688    3322299.000 
78824      585712.688    3322192.750 
78825      585765.688    3322245.750 
78826      585447.500    3321821.500 
78827      585500.562    3321874.500 
78828      585500.562    3321768.500 
78829      585553.562    3321821.500 
78830      585553.562    3321927.750 
78831      585606.625    3321980.750 
78832      585606.625    3321874.500 
78833      585659.625    3321927.750 
78834      585553.562    3321715.500 
78835      585606.625    3321768.500 
78836      585606.625    3321662.500 
78837      585659.625    3321715.500 
78838      585659.625    3321821.500 
78839      585712.688    3321874.500 
78840      585712.688    3321768.500 
78841      585765.688    3321821.500 
78842      585659.625    3322033.750 
78843      585712.688    3322086.750 
78844      585712.688    3321980.750 
78845      585765.688    3322033.750 
78846      585765.688    3322139.750 
78847      585818.750    3322192.750 
78848      585818.750    3322086.750 
78849      585871.750    3322139.750 
78850      585765.688    3321927.750 
78851      585818.750    3321980.750 
78852      585818.750    3321874.500 
78853      585871.750    3321927.750 
78854      585871.750    3322033.750 
78855      585924.812    3322086.750 
78856      585924.812    3321980.750 
78857      585977.812    3322033.750 
78858      585235.375    3322882.250 
78859      585288.375    3322935.250 
78860      585288.375    3322829.250 
78861      585341.438    3322882.250 
78862      585341.438    3322988.250 
78863      585394.500    3323041.250 
78864      585394.500    3322935.250 
78865      585447.500    3322988.250 
78866      585341.438    3322776.250 
78867      585394.500    3322829.250 
78868      585394.500    3322723.250 
78869      585447.500    3322776.250 
78870      585447.500    3322882.250 
78871      585500.562    3322935.250 
78872      585500.562    3322829.250 
78873      585553.562    3322882.250 
78874      585447.500    3323094.500 
78875      585500.562    3323147.500 
78876      585500.562    3323041.250 
78877      585553.562    3323094.500 
78880      585606.625    3323147.500 
78881      585659.625    3323200.500 
78882      585553.562    3322988.250 
78883      585606.625    3323041.250 
78884      585606.625    3322935.250 
78885      585659.625    3322988.250 
78886      585659.625    3323094.500 
78887      585712.688    3323147.500 
78888      585712.688    3323041.250 
78889      585765.688    3323094.500 
78890      585447.500    3322670.000 
78891      585500.562    3322723.250 
78892      585500.562    3322617.000 
78893      585553.562    3322670.000 
78894      585553.562    3322776.250 
78895      585606.625    3322829.250 
78896      585606.625    3322723.250 
78897      585659.625    3322776.250 
78898      585553.562    3322564.000 
78899      585606.625    3322617.000 
78900      585606.625    3322511.000 
78901      585659.625    3322564.000 
78902      585659.625    3322670.000 
78903      585712.688    3322723.250 
78904      585712.688    3322617.000 
78905      585765.688    3322670.000 
78906      585659.625    3322882.250 
78907      585712.688    3322935.250 
78908      585712.688    3322829.250 
78909      585765.688    3322882.250 
78910      585765.688    3322988.250 
78911      585818.750    3323041.250 
78912      585818.750    3322935.250 
78913      585871.750    3322988.250 
78914      585765.688    3322776.250 
78915      585818.750    3322829.250 
78916      585818.750    3322723.250 
78917      585871.750    3322776.250 
78918      585871.750    3322882.250 
78919      585924.812    3322935.250 
78920      585924.812    3322829.250 
78921      585977.812    3322882.250 
78924      585712.688    3323253.500 
78925      585765.688    3323306.500 
78928      585818.750    3323359.500 
78929      585871.750    3323412.500 
78930      585765.688    3323200.500 
78931      585818.750    3323253.500 
78932      585818.750    3323147.500 
78933      585871.750    3323200.500 
78934      585871.750    3323306.500 
78935      585924.812    3323359.500 
78936      585924.812    3323253.500 
78937      585977.812    3323306.500 
78940      585924.812    3323465.500 
78946      585977.812    3323412.500 
78947      586030.875    3323465.500 
78948      586030.875    3323359.500 
78949      586083.875    3323412.500 
78950      586083.875    3323518.750 
78951      586136.938    3323571.750 
78952      586136.938    3323465.500 
78953      586189.938    3323518.750 
78954      585871.750    3323094.500 
78955      585924.812    3323147.500 
78956      585924.812    3323041.250 
78957      585977.812    3323094.500 
78958      585977.812    3323200.500 
78959      586030.875    3323253.500 
78960      586030.875    3323147.500 
78961      586083.875    3323200.500 
78962      585977.812    3322988.250 
78963      586030.875    3323041.250 
78964      586030.875    3322935.250 
78965      586083.875    3322988.250 
78966      586083.875    3323094.500 
78967      586136.938    3323147.500 
78968      586136.938    3323041.250 
78969      586189.938    3323094.500 
78970      586083.875    3323306.500 
78971      586136.938    3323359.500 
78972      586136.938    3323253.500 
78973      586189.938    3323306.500 
78974      586189.938    3323412.500 
78975      586243.000    3323465.500 
78976      586243.000    3323359.500 
78977      586296.062    3323412.500 
78978      586189.938    3323200.500 
78979      586243.000    3323253.500 
78980      586243.000    3323147.500 
78981      586296.062    3323200.500 
78982      586296.062    3323306.500 
78983      586349.062    3323359.500 
78984      586349.062    3323253.500 
78985      586402.125    3323306.500 
78986      585659.625    3322458.000 
78987      585712.688    3322511.000 
78988      585712.688    3322405.000 
78989      585765.688    3322458.000 
78990      585765.688    3322564.000 
78991      585818.750    3322617.000 
78992      585818.750    3322511.000 
78993      585871.750    3322564.000 
78994      585765.688    3322352.000 
78995      585818.750    3322405.000 
78996      585818.750    3322299.000 
78997      585871.750    3322352.000 
78998      585871.750    3322458.000 
78999      585924.812    3322511.000 
79000      585924.812    3322405.000 
79001      585977.812    3322458.000 
79002      585871.750    3322670.000 
79003      585924.812    3322723.250 
79004      585924.812    3322617.000 
79005      585977.812    3322670.000 
79006      585977.812    3322776.250 
79007      586030.875    3322829.250 
79008      586030.875    3322723.250 
79009      586083.875    3322776.250 
79010      585977.812    3322564.000 
79011      586030.875    3322617.000 
79012      586030.875    3322511.000 
79013      586083.875    3322564.000 
79014      586083.875    3322670.000 
79015      586136.938    3322723.250 
79016      586136.938    3322617.000 
79017      586189.938    3322670.000 
79018      585871.750    3322245.750 
79019      585924.812    3322299.000 
79020      585924.812    3322192.750 
79021      585977.812    3322245.750 
79022      585977.812    3322352.000 
79023      586030.875    3322405.000 
79024      586030.875    3322299.000 
79025      586083.875    3322352.000 
79026      585977.812    3322139.750 
79027      586030.875    3322192.750 
79028      586030.875    3322086.750 
79029      586083.875    3322139.750 
79030      586083.875    3322245.750 
79031      586136.938    3322299.000 
79032      586136.938    3322192.750 
79033      586189.938    3322245.750 
79034      586083.875    3322458.000 
79035      586136.938    3322511.000 
79036      586136.938    3322405.000 
79037      586189.938    3322458.000 
79038      586189.938    3322564.000 
79039      586243.000    3322617.000 
79040      586243.000    3322511.000 
79041      586296.062    3322564.000 
79042      586189.938    3322352.000 
79043      586243.000    3322405.000 
79044      586243.000    3322299.000 
79045      586296.062    3322352.000 
79046      586296.062    3322458.000 
79047      586349.062    3322511.000 
79048      586349.062    3322405.000 
79049      586402.125    3322458.000 
79050      586083.875    3322882.250 
79051      586136.938    3322935.250 
79052      586136.938    3322829.250 
79053      586189.938    3322882.250 
79054      586189.938    3322988.250 
79055      586243.000    3323041.250 
79056      586243.000    3322935.250 
79057      586296.062    3322988.250 
79058      586189.938    3322776.250 
79059      586243.000    3322829.250 
79060      586243.000    3322723.250 
79061      586296.062    3322776.250 
79062      586296.062    3322882.250 
79063      586349.062    3322935.250 
79064      586349.062    3322829.250 
79065      586402.125    3322882.250 
79066      586296.062    3323094.500 
79067      586349.062    3323147.500 
79068      586349.062    3323041.250 
79069      586402.125    3323094.500 
79070      586402.125    3323200.500 
79071      586455.125    3323253.500 
79072      586455.125    3323147.500 
79073      586508.188    3323200.500 
79074      586402.125    3322988.250 
79075      586455.125    3323041.250 
79076      586455.125    3322935.250 
79077      586508.188    3322988.250 
79078      586508.188    3323094.500 
79079      586561.188    3323147.500 
79080      586561.188    3323041.250 
79081      586614.250    3323094.500 
79082      586296.062    3322670.000 
79083      586349.062    3322723.250 
79084      586349.062    3322617.000 
79085      586402.125    3322670.000 
79086      586402.125    3322776.250 
79087      586455.125    3322829.250 
79088      586455.125    3322723.250 
79089      586508.188    3322776.250 
79090      586402.125    3322564.000 
79091      586455.125    3322617.000 
79092      586455.125    3322511.000 
79093      586508.188    3322564.000 
79094      586508.188    3322670.000 
79095      586561.188    3322723.250 
79096      586561.188    3322617.000 
79097      586614.250    3322670.000 
79098      586508.188    3322882.250 
79099      586561.188    3322935.250 
79100      586561.188    3322829.250 
79101      586614.250    3322882.250 
79102      586614.250    3322988.250 
79103      586667.250    3323041.250 
79104      586667.250    3322935.250 
79105      586720.312    3322988.250 
79106      586614.250    3322776.250 
79107      586667.250    3322829.250 
79108      586667.250    3322723.250 
79109      586720.312    3322776.250 
79110      586720.312    3322882.250 
79111      586773.312    3322935.250 
79112      586773.312    3322829.250 
79113      586826.375    3322882.250 
79119      586189.938    3323624.750 
79120      586243.000    3323677.750 
79121      586243.000    3323571.750 
79122      586296.062    3323624.750 
79128      586296.062    3323518.750 
79129      586349.062    3323571.750 
79130      586349.062    3323465.500 
79131      586402.125    3323518.750 
79132      586455.125    3323624.750 
79133      586402.125    3323412.500 
79134      586455.125    3323465.500 
79135      586455.125    3323359.500 
79136      586508.188    3323412.500 
79137      586508.188    3323518.750 
79138      586561.188    3323571.750 
79139      586561.188    3323465.500 
79140      586614.250    3323518.750 
79141      586561.188    3323730.750 
79142      586667.250    3323836.750 
79143      586667.250    3323624.750 
79144      586773.312    3323730.750 
79153      586773.312    3323943.000 
79154      586879.375    3324049.000 
79155      586879.375    3323836.750 
79156      586985.438    3323943.000 
79157      586985.438    3324155.000 
79158      587091.500    3324261.000 
79159      587091.500    3324049.000 
79160      587197.562    3324155.000 
79161      586508.188    3323306.500 
79162      586561.188    3323359.500 
79163      586561.188    3323253.500 
79164      586614.250    3323306.500 
79165      586614.250    3323412.500 
79166      586667.250    3323465.500 
79167      586667.250    3323359.500 
79168      586720.312    3323412.500 
79169      586614.250    3323200.500 
79170      586667.250    3323253.500 
79171      586667.250    3323147.500 
79172      586720.312    3323200.500 
79173      586720.312    3323306.500 
79174      586773.312    3323359.500 
79175      586773.312    3323253.500 
79176      586826.375    3323306.500 
79177      586773.312    3323518.750 
79178      586879.375    3323624.750 
79179      586879.375    3323412.500 
79180      586985.438    3323518.750 
79181      586720.312    3323094.500 
79182      586773.312    3323147.500 
79183      586773.312    3323041.250 
79184      586826.375    3323094.500 
79185      586826.375    3323200.500 
79186      586879.375    3323253.500 
