obsnme                             value 
wa_bs_0021_20150501       2.00821275E+02 
wa_bs_0021_20150601       2.00817410E+02 
wa_bs_0021_20150701       2.00814853E+02 
wa_bs_0021_20150801       2.00812754E+02 
wa_bs_0021_20150901       2.00810162E+02 
wa_bs_0021_20151001       2.00806911E+02 
wa_bs_0021_20151101       2.00803751E+02 
wa_bs_0021_20151201       2.00801988E+02 
wa_bs_0021_20160101       2.00801138E+02 
wa_bs_0021_20160201       2.00800562E+02 
wa_bs_0021_20160301       2.00799736E+02 
wa_bs_0021_20160401       2.00799005E+02 
wa_bs_0021_20160501       2.00798731E+02 
wa_bs_0021_20160601       2.00799281E+02 
wa_bs_0021_20160701       2.00800485E+02 
wa_bs_0021_20160801       2.00801261E+02 
wa_bs_0021_20160901       2.00802260E+02 
wa_bs_0021_20161001       2.00803957E+02 
wa_bs_0021_20161101       2.00805215E+02 
wa_bs_0021_20161201       2.00805957E+02 
wa_bs_0021_20170101       2.00806562E+02 
wa_bs_0021_20170201       2.00806981E+02 
wa_bs_0021_20170301       2.00807360E+02 
wa_bs_0021_20170401       2.00807862E+02 
wa_bs_0021_20170501       2.00808333E+02 
wa_bs_0021_20170601       2.00808236E+02 
wa_bs_0021_20170701       2.00807408E+02 
wa_bs_0021_20170801       2.00805690E+02 
wa_bs_0021_20170901       2.00803593E+02 
wa_bs_0021_20171001       2.00801732E+02 
wa_bs_0021_20171101       2.00799903E+02 
wa_bs_0021_20171201       2.00797764E+02 
wa_bs_0021_20180101       2.00795212E+02 
wa_bs_0021_20180201       2.00792350E+02 
wa_bs_0021_20180301       2.00788905E+02 
wa_bs_0021_20180401       2.00784831E+02 
wa_bs_0021_20180501       2.00780303E+02 
wa_bs_0021_20180601       2.00775298E+02 
wa_bs_0021_20180701       2.00769568E+02 
wa_bs_0021_20180801       2.00763120E+02 
wa_bs_0021_20180901       2.00756107E+02 
wa_bs_0021_20181001       2.00749621E+02 
wa_bs_0021_20181101       2.00744425E+02 
wa_bs_0021_20181201       2.00740050E+02 
wa_bs_0021_20190101       2.00736112E+02 
wa_bs_0021_20190201       2.00733153E+02 
wa_bs_0021_20190301       2.00730323E+02 
wa_bs_0021_20190401       2.00726935E+02 
wa_bs_0021_20190501       2.00723226E+02 
wa_bs_0021_20190601       2.00720295E+02 
wa_bs_0021_20190701       2.00717821E+02 
wa_bs_0021_20190801       2.00714660E+02 
wa_bs_0021_20190901       2.00710602E+02 
wa_bs_0021_20191001       2.00705808E+02 
wa_bs_0021_20191101       2.00700603E+02 
wa_bs_0021_20191201       2.00694968E+02 
wa_bs_0021_20200101       2.00688546E+02 
wa_bs_0021_20200201       2.00681861E+02 
wa_bs_0021_20200301       2.00674803E+02 
wa_bs_0021_20200401       2.00667136E+02 
wa_bs_0021_20200501       2.00659168E+02 
wa_bs_0021_20200601       2.00651305E+02 
wa_bs_0021_20200701       2.00644144E+02 
wa_bs_0021_20200801       2.00636795E+02 
wa_bs_0021_20200901       2.00629071E+02 
wa_bs_0021_20201001       2.00621198E+02 
wa_bs_0021_20201101       2.00613220E+02 
wa_bs_0021_20201201       2.00604811E+02 
wa_bs_0021_20210101       2.00595788E+02 
wa_bs_0021_20210201       2.00586805E+02 
wa_bs_0021_20210301       2.00577450E+02 
wa_bs_0021_20210401       2.00567475E+02 
wa_bs_0021_20210501       2.00557106E+02 
wa_bs_0021_20210601       2.00546753E+02 
wa_bs_0021_20210701       2.00537111E+02 
wa_bs_0021_20210801       2.00527486E+02 
wa_bs_0021_20210901       2.00517946E+02 
wa_bs_0021_20211001       2.00508061E+02 
wa_bs_0021_20211101       2.00498438E+02 
wa_bs_0021_20211201       2.00489467E+02 
wa_bs_0022_20150101       2.09682048E+02 
wa_bs_0022_20150201       2.09638508E+02 
wa_bs_0022_20150301       2.09618410E+02 
wa_bs_0022_20150401       2.09604422E+02 
wa_bs_0022_20150501       2.09593193E+02 
wa_bs_0022_20150601       2.09583387E+02 
wa_bs_0022_20150701       2.09574445E+02 
wa_bs_0022_20150801       2.09566218E+02 
wa_bs_0022_20150901       2.09558929E+02 
wa_bs_0022_20151001       2.09551545E+02 
wa_bs_0022_20151101       2.09544200E+02 
wa_bs_0022_20151201       2.09537074E+02 
wa_bs_0022_20160101       2.09530093E+02 
wa_bs_0022_20160201       2.09523326E+02 
wa_bs_0022_20160301       2.09516777E+02 
wa_bs_0022_20160401       2.09510445E+02 
wa_bs_0022_20160501       2.09504306E+02 
wa_bs_0022_20160601       2.09498288E+02 
wa_bs_0022_20160701       2.09492385E+02 
wa_bs_0022_20160801       2.09486459E+02 
wa_bs_0022_20160901       2.09480717E+02 
wa_bs_0022_20161001       2.09475086E+02 
wa_bs_0022_20161101       2.09469533E+02 
wa_bs_0022_20161201       2.09464082E+02 
wa_bs_0022_20170101       2.09458571E+02 
wa_bs_0022_20170201       2.09453320E+02 
wa_bs_0022_20170301       2.09448043E+02 
wa_bs_0022_20170401       2.09442555E+02 
wa_bs_0022_20170501       2.09437018E+02 
wa_bs_0022_20170601       2.09431483E+02 
wa_bs_0022_20170701       2.09426044E+02 
wa_bs_0022_20170801       2.09420565E+02 
wa_bs_0022_20170901       2.09414938E+02 
wa_bs_0022_20171001       2.09409148E+02 
wa_bs_0022_20171101       2.09403298E+02 
wa_bs_0022_20171201       2.09397462E+02 
wa_bs_0022_20180101       2.09391648E+02 
wa_bs_0022_20180201       2.09386081E+02 
wa_bs_0022_20180301       2.09380464E+02 
wa_bs_0022_20180401       2.09374573E+02 
wa_bs_0022_20180501       2.09368523E+02 
wa_bs_0022_20180601       2.09362402E+02 
wa_bs_0022_20180701       2.09356245E+02 
wa_bs_0022_20180801       2.09349899E+02 
wa_bs_0022_20180901       2.09343462E+02 
wa_bs_0022_20181001       2.09336876E+02 
wa_bs_0022_20181101       2.09330281E+02 
wa_bs_0022_20181201       2.09323667E+02 
wa_bs_0022_20190101       2.09316902E+02 
wa_bs_0022_20190201       2.09310445E+02 
wa_bs_0022_20190301       2.09304027E+02 
wa_bs_0022_20190401       2.09297300E+02 
wa_bs_0022_20190501       2.09290458E+02 
wa_bs_0022_20190601       2.09283632E+02 
wa_bs_0022_20190701       2.09276965E+02 
wa_bs_0022_20190801       2.09269986E+02 
wa_bs_0022_20190901       2.09262835E+02 
wa_bs_0022_20191001       2.09255527E+02 
wa_bs_0022_20191101       2.09248180E+02 
wa_bs_0022_20191201       2.09240804E+02 
wa_bs_0022_20200101       2.09233365E+02 
wa_bs_0022_20200201       2.09226189E+02 
wa_bs_0022_20200301       2.09219010E+02 
wa_bs_0022_20200401       2.09211679E+02 
wa_bs_0022_20200501       2.09204288E+02 
wa_bs_0022_20200601       2.09196835E+02 
wa_bs_0022_20200701       2.09189327E+02 
wa_bs_0022_20200801       2.09181625E+02 
wa_bs_0022_20200901       2.09174040E+02 
wa_bs_0022_20201001       2.09166412E+02 
wa_bs_0022_20201101       2.09158665E+02 
wa_bs_0022_20201201       2.09150788E+02 
wa_bs_0022_20210101       2.09142745E+02 
wa_bs_0022_20210201       2.09135151E+02 
wa_bs_0022_20210301       2.09127595E+02 
wa_bs_0022_20210401       2.09119664E+02 
wa_bs_0022_20210501       2.09111603E+02 
wa_bs_0022_20210601       2.09103398E+02 
wa_bs_0022_20210701       2.09094985E+02 
wa_bs_0022_20210801       2.09086249E+02 
wa_bs_0022_20210901       2.09077584E+02 
wa_bs_0022_20211001       2.09068865E+02 
wa_bs_0022_20211101       2.09060092E+02 
wa_bs_0022_20211201       2.09051317E+02 
wa_bs_0023_20150101       2.08699389E+02 
wa_bs_0023_20150201       2.08678741E+02 
wa_bs_0023_20150301       2.08672657E+02 
wa_bs_0023_20150401       2.08670075E+02 
wa_bs_0023_20150501       2.08668606E+02 
wa_bs_0023_20150601       2.08667047E+02 
wa_bs_0023_20150701       2.08665040E+02 
wa_bs_0023_20150801       2.08662443E+02 
wa_bs_0023_20150901       2.08659079E+02 
wa_bs_0023_20151001       2.08655502E+02 
wa_bs_0023_20151101       2.08651903E+02 
wa_bs_0023_20151201       2.08648309E+02 
wa_bs_0023_20160101       2.08644614E+02 
wa_bs_0023_20160201       2.08640790E+02 
wa_bs_0023_20160301       2.08636752E+02 
wa_bs_0023_20160401       2.08632449E+02 
wa_bs_0023_20160501       2.08627859E+02 
wa_bs_0023_20160601       2.08623327E+02 
wa_bs_0023_20160701       2.08618763E+02 
wa_bs_0023_20160801       2.08613931E+02 
wa_bs_0023_20160901       2.08609310E+02 
wa_bs_0023_20161001       2.08604741E+02 
wa_bs_0023_20161101       2.08600058E+02 
wa_bs_0023_20161201       2.08595199E+02 
wa_bs_0023_20170101       2.08590267E+02 
wa_bs_0023_20170201       2.08585522E+02 
wa_bs_0023_20170301       2.08580635E+02 
wa_bs_0023_20170401       2.08575393E+02 
wa_bs_0023_20170501       2.08570160E+02 
wa_bs_0023_20170601       2.08564880E+02 
wa_bs_0023_20170701       2.08559302E+02 
wa_bs_0023_20170801       2.08553195E+02 
wa_bs_0023_20170901       2.08546804E+02 
wa_bs_0023_20171001       2.08540539E+02 
wa_bs_0023_20171101       2.08534504E+02 
wa_bs_0023_20171201       2.08528714E+02 
wa_bs_0023_20180101       2.08522898E+02 
wa_bs_0023_20180201       2.08517273E+02 
wa_bs_0023_20180301       2.08511445E+02 
wa_bs_0023_20180401       2.08505085E+02 
wa_bs_0023_20180501       2.08498589E+02 
wa_bs_0023_20180601       2.08492102E+02 
wa_bs_0023_20180701       2.08485486E+02 
wa_bs_0023_20180801       2.08478351E+02 
wa_bs_0023_20180901       2.08470343E+02 
wa_bs_0023_20181001       2.08462999E+02 
wa_bs_0023_20181101       2.08456080E+02 
wa_bs_0023_20181201       2.08449001E+02 
wa_bs_0023_20190101       2.08441676E+02 
wa_bs_0023_20190201       2.08434660E+02 
wa_bs_0023_20190301       2.08427605E+02 
wa_bs_0023_20190401       2.08420189E+02 
wa_bs_0023_20190501       2.08412753E+02 
wa_bs_0023_20190601       2.08405353E+02 
wa_bs_0023_20190701       2.08397760E+02 
wa_bs_0023_20190801       2.08389566E+02 
wa_bs_0023_20190901       2.08380569E+02 
wa_bs_0023_20191001       2.08372567E+02 
wa_bs_0023_20191101       2.08365346E+02 
wa_bs_0023_20191201       2.08358128E+02 
wa_bs_0023_20200101       2.08350660E+02 
wa_bs_0023_20200201       2.08343312E+02 
wa_bs_0023_20200301       2.08335826E+02 
wa_bs_0023_20200401       2.08328091E+02 
wa_bs_0023_20200501       2.08320108E+02 
wa_bs_0023_20200601       2.08311830E+02 
wa_bs_0023_20200701       2.08303403E+02 
wa_bs_0023_20200801       2.08294929E+02 
wa_bs_0023_20200901       2.08286667E+02 
wa_bs_0023_20201001       2.08278233E+02 
wa_bs_0023_20201101       2.08269623E+02 
wa_bs_0023_20201201       2.08260906E+02 
wa_bs_0023_20210101       2.08252064E+02 
wa_bs_0023_20210201       2.08243720E+02 
wa_bs_0023_20210301       2.08235356E+02 
wa_bs_0023_20210401       2.08226574E+02 
wa_bs_0023_20210501       2.08217682E+02 
wa_bs_0023_20210601       2.08208615E+02 
wa_bs_0023_20210701       2.08198819E+02 
wa_bs_0023_20210801       2.08188604E+02 
wa_bs_0023_20210901       2.08178702E+02 
wa_bs_0023_20211001       2.08168905E+02 
wa_bs_0023_20211101       2.08159154E+02 
wa_bs_0023_20211201       2.08149455E+02 
wa_bs_0024_20150101       2.08860379E+02 
wa_bs_0024_20150201       2.08828259E+02 
wa_bs_0024_20150301       2.08812750E+02 
wa_bs_0024_20150401       2.08800115E+02 
wa_bs_0024_20150501       2.08789241E+02 
wa_bs_0024_20150601       2.08779446E+02 
wa_bs_0024_20150701       2.08770426E+02 
wa_bs_0024_20150801       2.08762010E+02 
wa_bs_0024_20150901       2.08754219E+02 
wa_bs_0024_20151001       2.08746682E+02 
wa_bs_0024_20151101       2.08739502E+02 
wa_bs_0024_20151201       2.08732685E+02 
wa_bs_0024_20160101       2.08726096E+02 
wa_bs_0024_20160201       2.08719863E+02 
wa_bs_0024_20160301       2.08713854E+02 
wa_bs_0024_20160401       2.08707976E+02 
wa_bs_0024_20160501       2.08702209E+02 
wa_bs_0024_20160601       2.08696599E+02 
wa_bs_0024_20160701       2.08691117E+02 
wa_bs_0024_20160801       2.08685602E+02 
wa_bs_0024_20160901       2.08680308E+02 
wa_bs_0024_20161001       2.08675112E+02 
wa_bs_0024_20161101       2.08669962E+02 
wa_bs_0024_20161201       2.08664849E+02 
wa_bs_0024_20170101       2.08659680E+02 
wa_bs_0024_20170201       2.08654757E+02 
wa_bs_0024_20170301       2.08649799E+02 
wa_bs_0024_20170401       2.08644618E+02 
wa_bs_0024_20170501       2.08639418E+02 
wa_bs_0024_20170601       2.08634205E+02 
wa_bs_0024_20170701       2.08628950E+02 
wa_bs_0024_20170801       2.08623500E+02 
wa_bs_0024_20170901       2.08617935E+02 
wa_bs_0024_20171001       2.08612311E+02 
wa_bs_0024_20171101       2.08606691E+02 
wa_bs_0024_20171201       2.08601131E+02 
wa_bs_0024_20180101       2.08595501E+02 
wa_bs_0024_20180201       2.08590084E+02 
wa_bs_0024_20180301       2.08584587E+02 
wa_bs_0024_20180401       2.08578763E+02 
wa_bs_0024_20180501       2.08572815E+02 
wa_bs_0024_20180601       2.08566813E+02 
wa_bs_0024_20180701       2.08560726E+02 
wa_bs_0024_20180801       2.08554374E+02 
wa_bs_0024_20180901       2.08547771E+02 
wa_bs_0024_20181001       2.08541204E+02 
wa_bs_0024_20181101       2.08534703E+02 
wa_bs_0024_20181201       2.08528124E+02 
wa_bs_0024_20190101       2.08521353E+02 
wa_bs_0024_20190201       2.08514867E+02 
wa_bs_0024_20190301       2.08508351E+02 
wa_bs_0024_20190401       2.08501508E+02 
wa_bs_0024_20190501       2.08494585E+02 
wa_bs_0024_20190601       2.08487679E+02 
wa_bs_0024_20190701       2.08480738E+02 
wa_bs_0024_20190801       2.08473466E+02 
wa_bs_0024_20190901       2.08465943E+02 
wa_bs_0024_20191001       2.08458539E+02 
wa_bs_0024_20191101       2.08451270E+02 
wa_bs_0024_20191201       2.08443977E+02 
wa_bs_0024_20200101       2.08436535E+02 
wa_bs_0024_20200201       2.08429299E+02 
wa_bs_0024_20200301       2.08422012E+02 
wa_bs_0024_20200401       2.08414539E+02 
wa_bs_0024_20200501       2.08406967E+02 
wa_bs_0024_20200601       2.08399288E+02 
wa_bs_0024_20200701       2.08391535E+02 
wa_bs_0024_20200801       2.08383615E+02 
wa_bs_0024_20200901       2.08375828E+02 
wa_bs_0024_20201001       2.08367946E+02 
wa_bs_0024_20201101       2.08359941E+02 
wa_bs_0024_20201201       2.08351824E+02 
wa_bs_0024_20210101       2.08343524E+02 
wa_bs_0024_20210201       2.08335641E+02 
wa_bs_0024_20210301       2.08327742E+02 
wa_bs_0024_20210401       2.08319473E+02 
wa_bs_0024_20210501       2.08311105E+02 
wa_bs_0024_20210601       2.08302623E+02 
wa_bs_0024_20210701       2.08293853E+02 
wa_bs_0024_20210801       2.08284767E+02 
wa_bs_0024_20210901       2.08275785E+02 
wa_bs_0024_20211001       2.08266757E+02 
wa_bs_0024_20211101       2.08257678E+02 
wa_bs_0024_20211201       2.08248585E+02 
wa_bs_0025_20150101       2.08455077E+02 
wa_bs_0025_20150201       2.08453498E+02 
wa_bs_0025_20150301       2.08455812E+02 
wa_bs_0025_20150401       2.08464983E+02 
wa_bs_0025_20150501       2.08474360E+02 
wa_bs_0025_20150601       2.08481800E+02 
wa_bs_0025_20150701       2.08487018E+02 
wa_bs_0025_20150801       2.08489956E+02 
wa_bs_0025_20150901       2.08490332E+02 
wa_bs_0025_20151001       2.08490147E+02 
wa_bs_0025_20151101       2.08489487E+02 
wa_bs_0025_20151201       2.08488467E+02 
wa_bs_0025_20160101       2.08486946E+02 
wa_bs_0025_20160201       2.08484749E+02 
wa_bs_0025_20160301       2.08481922E+02 
wa_bs_0025_20160401       2.08478355E+02 
wa_bs_0025_20160501       2.08474085E+02 
wa_bs_0025_20160601       2.08469975E+02 
wa_bs_0025_20160701       2.08465648E+02 
wa_bs_0025_20160801       2.08460833E+02 
wa_bs_0025_20160901       2.08456394E+02 
wa_bs_0025_20161001       2.08451949E+02 
wa_bs_0025_20161101       2.08447229E+02 
wa_bs_0025_20161201       2.08442137E+02 
wa_bs_0025_20170101       2.08437064E+02 
wa_bs_0025_20170201       2.08432114E+02 
wa_bs_0025_20170301       2.08426892E+02 
wa_bs_0025_20170401       2.08421158E+02 
wa_bs_0025_20170501       2.08415552E+02 
wa_bs_0025_20170601       2.08409771E+02 
wa_bs_0025_20170701       2.08403300E+02 
wa_bs_0025_20170801       2.08395841E+02 
wa_bs_0025_20170901       2.08387950E+02 
wa_bs_0025_20171001       2.08380579E+02 
wa_bs_0025_20171101       2.08373764E+02 
wa_bs_0025_20171201       2.08367499E+02 
wa_bs_0025_20180101       2.08361225E+02 
wa_bs_0025_20180201       2.08355120E+02 
wa_bs_0025_20180301       2.08348627E+02 
wa_bs_0025_20180401       2.08341330E+02 
wa_bs_0025_20180501       2.08333896E+02 
wa_bs_0025_20180601       2.08326532E+02 
wa_bs_0025_20180701       2.08318935E+02 
wa_bs_0025_20180801       2.08310224E+02 
wa_bs_0025_20180901       2.08299771E+02 
wa_bs_0025_20181001       2.08291480E+02 
wa_bs_0025_20181101       2.08283769E+02 
wa_bs_0025_20181201       2.08275803E+02 
wa_bs_0025_20190101       2.08267582E+02 
wa_bs_0025_20190201       2.08259755E+02 
wa_bs_0025_20190301       2.08251924E+02 
wa_bs_0025_20190401       2.08243740E+02 
wa_bs_0025_20190501       2.08235648E+02 
wa_bs_0025_20190601       2.08227594E+02 
wa_bs_0025_20190701       2.08219062E+02 
wa_bs_0025_20190801       2.08209304E+02 
wa_bs_0025_20190901       2.08198118E+02 
wa_bs_0025_20191001       2.08189791E+02 
wa_bs_0025_20191101       2.08182675E+02 
wa_bs_0025_20191201       2.08175518E+02 
wa_bs_0025_20200101       2.08167975E+02 
wa_bs_0025_20200201       2.08160435E+02 
wa_bs_0025_20200301       2.08152634E+02 
wa_bs_0025_20200401       2.08144481E+02 
wa_bs_0025_20200501       2.08135828E+02 
wa_bs_0025_20200601       2.08126595E+02 
wa_bs_0025_20200701       2.08117110E+02 
wa_bs_0025_20200801       2.08107751E+02 
wa_bs_0025_20200901       2.08098695E+02 
wa_bs_0025_20201001       2.08089363E+02 
wa_bs_0025_20201101       2.08079832E+02 
wa_bs_0025_20201201       2.08070227E+02 
wa_bs_0025_20210101       2.08060566E+02 
wa_bs_0025_20210201       2.08051520E+02 
wa_bs_0025_20210301       2.08042479E+02 
wa_bs_0025_20210401       2.08032954E+02 
wa_bs_0025_20210501       2.08023290E+02 
wa_bs_0025_20210601       2.08013200E+02 
wa_bs_0025_20210701       2.08001559E+02 
wa_bs_0025_20210801       2.07989531E+02 
wa_bs_0025_20210901       2.07978161E+02 
wa_bs_0025_20211001       2.07967134E+02 
wa_bs_0025_20211101       2.07956309E+02 
wa_bs_0025_20211201       2.07945635E+02 
wa_bs_0026_20150101       1.91978429E+02 
wa_bs_0026_20150201       1.91960082E+02 
wa_bs_0026_20150301       1.91946062E+02 
wa_bs_0026_20150401       1.91937296E+02 
wa_bs_0026_20150501       1.91931643E+02 
wa_bs_0026_20150601       1.91926822E+02 
wa_bs_0026_20150701       1.91921709E+02 
wa_bs_0026_20150801       1.91915708E+02 
wa_bs_0026_20150901       1.91908750E+02 
wa_bs_0026_20151001       1.91900629E+02 
wa_bs_0026_20151101       1.91891051E+02 
wa_bs_0026_20151201       1.91879767E+02 
wa_bs_0026_20160101       1.91866987E+02 
wa_bs_0026_20160201       1.91853807E+02 
wa_bs_0026_20160301       1.91839986E+02 
wa_bs_0026_20160401       1.91825393E+02 
wa_bs_0026_20160501       1.91810452E+02 
wa_bs_0026_20160601       1.91795395E+02 
wa_bs_0026_20160701       1.91780399E+02 
wa_bs_0026_20160801       1.91765245E+02 
wa_bs_0026_20160901       1.91750358E+02 
wa_bs_0026_20161001       1.91735725E+02 
wa_bs_0026_20161101       1.91721777E+02 
wa_bs_0026_20161201       1.91708457E+02 
wa_bs_0026_20170101       1.91695195E+02 
wa_bs_0026_20170201       1.91682232E+02 
wa_bs_0026_20170301       1.91668745E+02 
wa_bs_0026_20170401       1.91654497E+02 
wa_bs_0026_20170501       1.91640105E+02 
wa_bs_0026_20170601       1.91625626E+02 
wa_bs_0026_20170701       1.91611024E+02 
wa_bs_0026_20170801       1.91595991E+02 
wa_bs_0026_20170901       1.91580971E+02 
wa_bs_0026_20171001       1.91565811E+02 
wa_bs_0026_20171101       1.91550667E+02 
wa_bs_0026_20171201       1.91535562E+02 
wa_bs_0026_20180101       1.91520190E+02 
wa_bs_0026_20180201       1.91505675E+02 
wa_bs_0026_20180301       1.91491261E+02 
wa_bs_0026_20180401       1.91476288E+02 
wa_bs_0026_20180501       1.91461085E+02 
wa_bs_0026_20180601       1.91445184E+02 
wa_bs_0026_20180701       1.91428156E+02 
wa_bs_0026_20180801       1.91409999E+02 
wa_bs_0026_20180901       1.91391075E+02 
wa_bs_0026_20181001       1.91373236E+02 
wa_bs_0026_20181101       1.91356761E+02 
wa_bs_0026_20181201       1.91340343E+02 
wa_bs_0026_20190101       1.91323887E+02 
wa_bs_0026_20190201       1.91308243E+02 
wa_bs_0026_20190301       1.91292390E+02 
wa_bs_0026_20190401       1.91275444E+02 
wa_bs_0026_20190501       1.91258621E+02 
wa_bs_0026_20190601       1.91242266E+02 
wa_bs_0026_20190701       1.91225319E+02 
wa_bs_0026_20190801       1.91205779E+02 
wa_bs_0026_20190901       1.91184079E+02 
wa_bs_0026_20191001       1.91160639E+02 
wa_bs_0026_20191101       1.91138907E+02 
wa_bs_0026_20191201       1.91119621E+02 
wa_bs_0026_20200101       1.91099129E+02 
wa_bs_0026_20200201       1.91080372E+02 
wa_bs_0026_20200301       1.91061492E+02 
wa_bs_0026_20200401       1.91041352E+02 
wa_bs_0026_20200501       1.91020878E+02 
wa_bs_0026_20200601       1.91000409E+02 
wa_bs_0026_20200701       1.90978844E+02 
wa_bs_0026_20200801       1.90955633E+02 
wa_bs_0026_20200901       1.90931360E+02 
wa_bs_0026_20201001       1.90908712E+02 
wa_bs_0026_20201101       1.90888694E+02 
wa_bs_0026_20201201       1.90869672E+02 
wa_bs_0026_20210101       1.90852052E+02 
wa_bs_0026_20210201       1.90836532E+02 
wa_bs_0026_20210301       1.90818725E+02 
wa_bs_0026_20210401       1.90800874E+02 
wa_bs_0026_20210501       1.90783659E+02 
wa_bs_0026_20210601       1.90766106E+02 
wa_bs_0026_20210701       1.90747227E+02 
wa_bs_0026_20210801       1.90726193E+02 
wa_bs_0026_20210901       1.90703267E+02 
wa_bs_0026_20211001       1.90678622E+02 
wa_bs_0026_20211101       1.90657345E+02 
wa_bs_0026_20211201       1.90638038E+02 
wa_bs_0027_20150101       1.81304981E+02 
wa_bs_0027_20150201       1.81288688E+02 
wa_bs_0027_20150301       1.81284119E+02 
wa_bs_0027_20150401       1.81281027E+02 
wa_bs_0027_20150501       1.81282997E+02 
wa_bs_0027_20150601       1.81306605E+02 
wa_bs_0027_20150701       1.81325541E+02 
wa_bs_0027_20150801       1.81319602E+02 
wa_bs_0027_20150901       1.81304239E+02 
wa_bs_0027_20151001       1.81288193E+02 
wa_bs_0027_20151101       1.81295262E+02 
wa_bs_0027_20151201       1.81319439E+02 
wa_bs_0027_20160101       1.81320383E+02 
wa_bs_0027_20160201       1.81312657E+02 
wa_bs_0027_20160301       1.81303230E+02 
wa_bs_0027_20160401       1.81301230E+02 
wa_bs_0027_20160501       1.81308270E+02 
wa_bs_0027_20160601       1.81332466E+02 
wa_bs_0027_20160701       1.81348509E+02 
wa_bs_0027_20160801       1.81347713E+02 
wa_bs_0027_20160901       1.81363848E+02 
wa_bs_0027_20161001       1.81368908E+02 
wa_bs_0027_20161101       1.81362616E+02 
wa_bs_0027_20161201       1.81357540E+02 
wa_bs_0027_20170101       1.81355318E+02 
wa_bs_0027_20170201       1.81352332E+02 
wa_bs_0027_20170301       1.81350607E+02 
wa_bs_0027_20170401       1.81351002E+02 
wa_bs_0027_20170501       1.81349520E+02 
wa_bs_0027_20170601       1.81342485E+02 
wa_bs_0027_20170701       1.81336285E+02 
wa_bs_0027_20170801       1.81327381E+02 
wa_bs_0027_20170901       1.81339083E+02 
wa_bs_0027_20171001       1.81356210E+02 
wa_bs_0027_20171101       1.81355957E+02 
wa_bs_0027_20171201       1.81344390E+02 
wa_bs_0027_20180101       1.81336486E+02 
wa_bs_0027_20180201       1.81322872E+02 
wa_bs_0027_20180301       1.81307491E+02 
wa_bs_0027_20180401       1.81299174E+02 
wa_bs_0027_20180501       1.81294946E+02 
wa_bs_0027_20180601       1.81284159E+02 
wa_bs_0027_20180701       1.81269765E+02 
wa_bs_0027_20180801       1.81257241E+02 
wa_bs_0027_20180901       1.81242335E+02 
wa_bs_0027_20181001       1.81247565E+02 
wa_bs_0027_20181101       1.81257450E+02 
wa_bs_0027_20181201       1.81259388E+02 
wa_bs_0027_20190101       1.81264141E+02 
wa_bs_0027_20190201       1.81264194E+02 
wa_bs_0027_20190301       1.81252914E+02 
wa_bs_0027_20190401       1.81239435E+02 
wa_bs_0027_20190501       1.81241054E+02 
wa_bs_0027_20190601       1.81247880E+02 
wa_bs_0027_20190701       1.81251940E+02 
wa_bs_0027_20190801       1.81244445E+02 
wa_bs_0027_20190901       1.81228197E+02 
wa_bs_0027_20191001       1.81209160E+02 
wa_bs_0027_20191101       1.81196480E+02 
wa_bs_0027_20191201       1.81184897E+02 
wa_bs_0027_20200101       1.81167196E+02 
wa_bs_0027_20200201       1.81151871E+02 
wa_bs_0027_20200301       1.81138389E+02 
wa_bs_0027_20200401       1.81129579E+02 
wa_bs_0027_20200501       1.81126173E+02 
wa_bs_0027_20200601       1.81134140E+02 
wa_bs_0027_20200701       1.81137730E+02 
wa_bs_0027_20200801       1.81131065E+02 
wa_bs_0027_20200901       1.81121173E+02 
wa_bs_0027_20201001       1.81120144E+02 
wa_bs_0027_20201101       1.81105556E+02 
wa_bs_0027_20201201       1.81085912E+02 
wa_bs_0027_20210101       1.81071225E+02 
wa_bs_0027_20210201       1.81062057E+02 
wa_bs_0027_20210301       1.81048979E+02 
wa_bs_0027_20210401       1.81032090E+02 
wa_bs_0027_20210501       1.81022551E+02 
wa_bs_0027_20210601       1.81032944E+02 
wa_bs_0027_20210701       1.81037577E+02 
wa_bs_0027_20210801       1.81034282E+02 
wa_bs_0027_20210901       1.81026223E+02 
wa_bs_0027_20211001       1.81016896E+02 
wa_bs_0027_20211101       1.81022252E+02 
wa_bs_0027_20211201       1.81018025E+02 
wa_bs_0028_20150101       1.89955687E+02 
wa_bs_0028_20150201       1.89942835E+02 
wa_bs_0028_20150301       1.89926058E+02 
wa_bs_0028_20150401       1.89916300E+02 
wa_bs_0028_20150501       1.89918395E+02 
wa_bs_0028_20150601       1.89955414E+02 
wa_bs_0028_20150701       1.89965014E+02 
wa_bs_0028_20150801       1.89943088E+02 
wa_bs_0028_20150901       1.89918072E+02 
wa_bs_0028_20151001       1.89895748E+02 
wa_bs_0028_20151101       1.89925578E+02 
wa_bs_0028_20151201       1.89945950E+02 
wa_bs_0028_20160101       1.89935369E+02 
wa_bs_0028_20160201       1.89916412E+02 
wa_bs_0028_20160301       1.89902460E+02 
wa_bs_0028_20160401       1.89898828E+02 
wa_bs_0028_20160501       1.89910742E+02 
wa_bs_0028_20160601       1.89947579E+02 
wa_bs_0028_20160701       1.89950627E+02 
wa_bs_0028_20160801       1.89945390E+02 
wa_bs_0028_20160901       1.89965687E+02 
wa_bs_0028_20161001       1.89960054E+02 
wa_bs_0028_20161101       1.89944263E+02 
wa_bs_0028_20161201       1.89937815E+02 
