obsnme                             value 
wa_ea_1403_20160501       1.80262485E+02 
wa_ea_1403_20160601       1.80221097E+02 
wa_ea_1403_20160701       1.80180773E+02 
wa_ea_1403_20160801       1.80140832E+02 
wa_ea_1403_20160901       1.80102524E+02 
wa_ea_1403_20161001       1.80065166E+02 
wa_ea_1403_20161101       1.80028713E+02 
wa_ea_1403_20161201       1.79993387E+02 
wa_ea_1403_20170101       1.79957932E+02 
wa_ea_1403_20170201       1.79925103E+02 
wa_ea_1403_20170301       1.79893063E+02 
wa_ea_1403_20170401       1.79860698E+02 
wa_ea_1403_20170501       1.79829086E+02 
wa_ea_1403_20170601       1.79798194E+02 
wa_ea_1403_20170701       1.79768020E+02 
wa_ea_1403_20170801       1.79738057E+02 
wa_ea_1403_20170901       1.79709248E+02 
wa_ea_1403_20171001       1.79681103E+02 
wa_ea_1403_20171101       1.79653609E+02 
wa_ea_1403_20171201       1.79626742E+02 
wa_ea_1403_20180101       1.79600044E+02 
wa_ea_1403_20180201       1.79575201E+02 
wa_ea_1403_20180301       1.79551152E+02 
wa_ea_1403_20180401       1.79526844E+02 
wa_ea_1403_20180501       1.79502909E+02 
wa_ea_1403_20180601       1.79479444E+02 
wa_ea_1403_20180701       1.79456472E+02 
wa_ea_1403_20180801       1.79433630E+02 
wa_ea_1403_20180901       1.79411629E+02 
wa_ea_1403_20181001       1.79390069E+02 
wa_ea_1403_20181101       1.79368944E+02 
wa_ea_1403_20181201       1.79348256E+02 
wa_ea_1403_20190101       1.79327673E+02 
wa_ea_1403_20190201       1.79308503E+02 
wa_ea_1403_20190301       1.79289741E+02 
wa_ea_1403_20190401       1.79270745E+02 
wa_ea_1403_20190501       1.79252142E+02 
wa_ea_1403_20190601       1.79233913E+02 
wa_ea_1403_20190701       1.79216048E+02 
wa_ea_1403_20190801       1.79198241E+02 
wa_ea_1403_20190901       1.79181042E+02 
wa_ea_1403_20191001       1.79164163E+02 
wa_ea_1403_20191101       1.79147589E+02 
wa_ea_1403_20191201       1.79131316E+02 
wa_ea_1403_20200101       1.79115068E+02 
wa_ea_1403_20200201       1.79099615E+02 
wa_ea_1403_20200301       1.79084433E+02 
wa_ea_1403_20200401       1.79069275E+02 
wa_ea_1403_20200501       1.79054408E+02 
wa_ea_1403_20200601       1.79039826E+02 
wa_ea_1403_20200701       1.79025509E+02 
wa_ea_1403_20200801       1.79011231E+02 
wa_ea_1403_20200901       1.78997429E+02 
wa_ea_1403_20201001       1.78983854E+02 
wa_ea_1403_20201101       1.78970491E+02 
wa_ea_1403_20201201       1.78957330E+02 
wa_ea_1403_20210101       1.78944162E+02 
wa_ea_1403_20210201       1.78931830E+02 
wa_ea_1403_20210301       1.78919726E+02 
wa_ea_1403_20210401       1.78907379E+02 
wa_ea_1403_20210501       1.78895224E+02 
wa_ea_1403_20210601       1.78883258E+02 
wa_ea_1403_20210701       1.78871467E+02 
wa_ea_1403_20210801       1.78859652E+02 
wa_ea_1403_20210901       1.78848187E+02 
wa_ea_1403_20211001       1.78836882E+02 
wa_ea_1403_20211101       1.78825734E+02 
wa_ea_1403_20211201       1.78814739E+02 
wa_ea_9101_20150101       1.78492571E+02 
wa_ea_9101_20150201       1.78505390E+02 
wa_ea_9101_20150301       1.78513080E+02 
wa_ea_9101_20150401       1.78514706E+02 
wa_ea_9101_20150501       1.78510433E+02 
wa_ea_9101_20150601       1.78501359E+02 
wa_ea_9101_20150701       1.78488509E+02 
wa_ea_9101_20150801       1.78472347E+02 
wa_ea_9101_20150901       1.78453909E+02 
wa_ea_9101_20151001       1.78435082E+02 
wa_ea_9101_20151101       1.78419088E+02 
wa_ea_9101_20151201       1.78402781E+02 
wa_ea_9101_20160101       1.78373596E+02 
wa_ea_9101_20160201       1.78329289E+02 
wa_ea_9101_20160301       1.78284316E+02 
wa_ea_9101_20160401       1.78242177E+02 
wa_ea_9101_20160501       1.78204115E+02 
wa_ea_9101_20160601       1.78169537E+02 
wa_ea_9101_20160701       1.78137836E+02 
wa_ea_9101_20160801       1.78107809E+02 
wa_ea_9101_20160901       1.78079877E+02 
wa_ea_9101_20161001       1.78046281E+02 
wa_ea_9101_20161101       1.78006401E+02 
wa_ea_9101_20161201       1.77967951E+02 
wa_ea_9101_20170101       1.77931138E+02 
wa_ea_9101_20170201       1.77901616E+02 
wa_ea_9101_20170301       1.77886970E+02 
wa_ea_9101_20170401       1.77878644E+02 
wa_ea_9101_20170501       1.77870218E+02 
wa_ea_9101_20170601       1.77861658E+02 
wa_ea_9101_20170701       1.77852527E+02 
wa_ea_9101_20170801       1.77841851E+02 
wa_ea_9101_20170901       1.77827403E+02 
wa_ea_9101_20171001       1.77810209E+02 
wa_ea_9101_20171101       1.77793949E+02 
wa_ea_9101_20171201       1.77778950E+02 
wa_ea_9101_20180101       1.77759404E+02 
wa_ea_9101_20180201       1.77733401E+02 
wa_ea_9101_20180301       1.77707116E+02 
wa_ea_9101_20180401       1.77682269E+02 
wa_ea_9101_20180501       1.77660231E+02 
wa_ea_9101_20180601       1.77643300E+02 
wa_ea_9101_20180701       1.77647264E+02 
wa_ea_9101_20180801       1.77659127E+02 
wa_ea_9101_20180901       1.77649140E+02 
wa_ea_9101_20181001       1.77636643E+02 
wa_ea_9101_20181101       1.77626458E+02 
wa_ea_9101_20181201       1.77619710E+02 
wa_ea_9101_20190101       1.77627677E+02 
wa_ea_9101_20190201       1.77619857E+02 
wa_ea_9101_20190301       1.77562451E+02 
wa_ea_9101_20190401       1.77499417E+02 
wa_ea_9101_20190501       1.77445940E+02 
wa_ea_9101_20190601       1.77403231E+02 
wa_ea_9101_20190701       1.77369408E+02 
wa_ea_9101_20190801       1.77341685E+02 
wa_ea_9101_20190901       1.77319186E+02 
wa_ea_9101_20191001       1.77300245E+02 
wa_ea_9101_20191101       1.77283808E+02 
wa_ea_9101_20191201       1.77269199E+02 
wa_ea_9101_20200101       1.77265520E+02 
wa_ea_9101_20200201       1.77275871E+02 
wa_ea_9101_20200301       1.77286648E+02 
wa_ea_9101_20200401       1.77294415E+02 
wa_ea_9101_20200501       1.77298726E+02 
wa_ea_9101_20200601       1.77300327E+02 
wa_ea_9101_20200701       1.77299980E+02 
wa_ea_9101_20200801       1.77309132E+02 
wa_ea_9101_20200901       1.77338047E+02 
wa_ea_9101_20201001       1.77372420E+02 
wa_ea_9101_20201101       1.77396308E+02 
wa_ea_9101_20201201       1.77408348E+02 
wa_ea_9101_20210101       1.77404183E+02 
wa_ea_9101_20210201       1.77384148E+02 
wa_ea_9101_20210301       1.77363097E+02 
wa_ea_9101_20210401       1.77363343E+02 
wa_ea_9101_20210501       1.77390447E+02 
wa_ea_9101_20210601       1.77412424E+02 
wa_ea_9101_20210701       1.77428338E+02 
wa_ea_9101_20210801       1.77438911E+02 
wa_ea_9101_20210901       1.77438448E+02 
wa_ea_9101_20211001       1.77429292E+02 
wa_ea_9101_20211101       1.77418016E+02 
wa_ea_9101_20211201       1.77407043E+02 
wa_ea_9110_20150101       1.83406115E+02 
wa_ea_9110_20150201       1.83388441E+02 
wa_ea_9110_20150301       1.83369161E+02 
wa_ea_9110_20150401       1.83346882E+02 
wa_ea_9110_20150501       1.83322627E+02 
wa_ea_9110_20150601       1.83296920E+02 
wa_ea_9110_20150701       1.83269937E+02 
wa_ea_9110_20150801       1.83241220E+02 
wa_ea_9110_20150901       1.83211746E+02 
wa_ea_9110_20151001       1.83181191E+02 
wa_ea_9110_20151101       1.83149702E+02 
wa_ea_9110_20151201       1.83117450E+02 
wa_ea_9110_20160101       1.83083620E+02 
wa_ea_9110_20160201       1.83049193E+02 
wa_ea_9110_20160301       1.83013539E+02 
wa_ea_9110_20160401       1.82976520E+02 
wa_ea_9110_20160501       1.82939197E+02 
wa_ea_9110_20160601       1.82902270E+02 
wa_ea_9110_20160701       1.82865773E+02 
wa_ea_9110_20160801       1.82828984E+02 
wa_ea_9110_20160901       1.82793400E+02 
wa_ea_9110_20161001       1.82758161E+02 
wa_ea_9110_20161101       1.82722813E+02 
wa_ea_9110_20161201       1.82687598E+02 
wa_ea_9110_20170101       1.82652045E+02 
wa_ea_9110_20170201       1.82618853E+02 
wa_ea_9110_20170301       1.82587211E+02 
wa_ea_9110_20170401       1.82556372E+02 
wa_ea_9110_20170501       1.82527261E+02 
wa_ea_9110_20170601       1.82499657E+02 
wa_ea_9110_20170701       1.82473374E+02 
wa_ea_9110_20170801       1.82447750E+02 
wa_ea_9110_20170901       1.82423331E+02 
wa_ea_9110_20171001       1.82399394E+02 
wa_ea_9110_20171101       1.82375921E+02 
wa_ea_9110_20171201       1.82352894E+02 
wa_ea_9110_20180101       1.82329860E+02 
wa_ea_9110_20180201       1.82307846E+02 
wa_ea_9110_20180301       1.82285814E+02 
wa_ea_9110_20180401       1.82263179E+02 
wa_ea_9110_20180501       1.82240867E+02 
wa_ea_9110_20180601       1.82219092E+02 
wa_ea_9110_20180701       1.82198880E+02 
wa_ea_9110_20180801       1.82180613E+02 
wa_ea_9110_20180901       1.82162720E+02 
wa_ea_9110_20181001       1.82145060E+02 
wa_ea_9110_20181101       1.82127766E+02 
wa_ea_9110_20181201       1.82111042E+02 
wa_ea_9110_20190101       1.82095192E+02 
wa_ea_9110_20190201       1.82080675E+02 
wa_ea_9110_20190301       1.82062771E+02 
wa_ea_9110_20190401       1.82041468E+02 
wa_ea_9110_20190501       1.82018138E+02 
wa_ea_9110_20190601       1.81993753E+02 
wa_ea_9110_20190701       1.81969016E+02 
wa_ea_9110_20190801       1.81943998E+02 
wa_ea_9110_20190901       1.81919870E+02 
wa_ea_9110_20191001       1.81896527E+02 
wa_ea_9110_20191101       1.81873963E+02 
wa_ea_9110_20191201       1.81852203E+02 
wa_ea_9110_20200101       1.81831438E+02 
wa_ea_9110_20200201       1.81813426E+02 
wa_ea_9110_20200301       1.81797075E+02 
wa_ea_9110_20200401       1.81781744E+02 
wa_ea_9110_20200501       1.81767381E+02 
wa_ea_9110_20200601       1.81753742E+02 
wa_ea_9110_20200701       1.81740607E+02 
wa_ea_9110_20200801       1.81728025E+02 
wa_ea_9110_20200901       1.81717583E+02 
wa_ea_9110_20201001       1.81709099E+02 
wa_ea_9110_20201101       1.81701675E+02 
wa_ea_9110_20201201       1.81694432E+02 
wa_ea_9110_20210101       1.81686251E+02 
wa_ea_9110_20210201       1.81676638E+02 
wa_ea_9110_20210301       1.81665583E+02 
wa_ea_9110_20210401       1.81654041E+02 
wa_ea_9110_20210501       1.81644475E+02 
wa_ea_9110_20210601       1.81636116E+02 
wa_ea_9110_20210701       1.81628688E+02 
wa_ea_9110_20210801       1.81621686E+02 
wa_ea_9110_20210901       1.81614731E+02 
wa_ea_9110_20211001       1.81607321E+02 
wa_ea_9110_20211101       1.81599537E+02 
wa_ea_9110_20211201       1.81591355E+02 
wo_ea_6801_20150101       2.14741151E+02 
wo_ea_6801_20150201       2.14851884E+02 
wo_ea_6801_20150301       2.14954396E+02 
wo_ea_6801_20150401       2.15063499E+02 
wo_ea_6801_20150501       2.15181533E+02 
wo_ea_6801_20150601       2.15322257E+02 
wo_ea_6801_20150701       2.15447188E+02 
wo_ea_6801_20150801       2.15548155E+02 
wo_ea_6801_20150901       2.15642928E+02 
wo_ea_6801_20151001       2.15736376E+02 
wo_ea_6801_20151101       2.15860996E+02 
wo_ea_6801_20151201       2.15975048E+02 
wo_ea_6801_20160101       2.16073724E+02 
wo_ea_6801_20160201       2.16162012E+02 
wo_ea_6801_20160301       2.16251652E+02 
wo_ea_6801_20160401       2.16347616E+02 
wo_ea_6801_20160501       2.16451004E+02 
wo_ea_6801_20160601       2.16558296E+02 
wo_ea_6801_20160701       2.16648153E+02 
wo_ea_6801_20160801       2.16734092E+02 
wo_ea_6801_20160901       2.16831067E+02 
wo_ea_6801_20161001       2.16914567E+02 
wo_ea_6801_20161101       2.16986818E+02 
wo_ea_6801_20161201       2.17063076E+02 
wo_ea_6801_20170101       2.17134689E+02 
wo_ea_6801_20170201       2.17199584E+02 
wo_ea_6801_20170301       2.17264099E+02 
wo_ea_6801_20170401       2.17328846E+02 
wo_ea_6801_20170501       2.17390356E+02 
wo_ea_6801_20170601       2.17442056E+02 
wo_ea_6801_20170701       2.17489674E+02 
wo_ea_6801_20170801       2.17535264E+02 
wo_ea_6801_20170901       2.17599375E+02 
wo_ea_6801_20171001       2.17653230E+02 
wo_ea_6801_20171101       2.17692239E+02 
wo_ea_6801_20171201       2.17727670E+02 
wo_ea_6801_20180101       2.17766360E+02 
wo_ea_6801_20180201       2.17793364E+02 
wo_ea_6801_20180301       2.17821027E+02 
wo_ea_6801_20180401       2.17856745E+02 
wo_ea_6801_20180501       2.17889137E+02 
wo_ea_6801_20180601       2.17915472E+02 
wo_ea_6801_20180701       2.17920176E+02 
wo_ea_6801_20180801       2.17853785E+02 
wo_ea_6801_20180901       2.17745254E+02 
wo_ea_6801_20181001       2.17668071E+02 
wo_ea_6801_20181101       2.17616040E+02 
wo_ea_6801_20181201       2.17584463E+02 
wo_ea_6801_20190101       2.17573269E+02 
wo_ea_6801_20190201       2.17567726E+02 
wo_ea_6801_20190301       2.17561591E+02 
wo_ea_6801_20190401       2.17561884E+02 
wo_ea_6801_20190501       2.17582432E+02 
wo_ea_6801_20190601       2.17604010E+02 
wo_ea_6801_20190701       2.17625561E+02 
wo_ea_6801_20190801       2.17640315E+02 
wo_ea_6801_20190901       2.17653207E+02 
wo_ea_6801_20191001       2.17668232E+02 
wo_ea_6801_20191101       2.17694805E+02 
wo_ea_6801_20191201       2.17716776E+02 
wo_ea_6801_20200101       2.17735329E+02 
wo_ea_6801_20200201       2.17757319E+02 
wo_ea_6801_20200301       2.17779142E+02 
wo_ea_6801_20200401       2.17807355E+02 
wo_ea_6801_20200501       2.17837380E+02 
wo_ea_6801_20200601       2.17879300E+02 
wo_ea_6801_20200701       2.17902997E+02 
wo_ea_6801_20200801       2.17919437E+02 
wo_ea_6801_20200901       2.17941890E+02 
wo_ea_6801_20201001       2.17966220E+02 
wo_ea_6801_20201101       2.17978097E+02 
wo_ea_6801_20201201       2.17991174E+02 
wo_ea_6801_20210101       2.18009057E+02 
wo_ea_6801_20210201       2.18025305E+02 
wo_ea_6801_20210301       2.18039186E+02 
wo_ea_6801_20210401       2.18049907E+02 
wo_ea_6801_20210501       2.18073782E+02 
wo_ea_6801_20210601       2.18109949E+02 
wo_ea_6801_20210701       2.18133305E+02 
wo_ea_6801_20210801       2.18153930E+02 
wo_ea_6801_20210901       2.18165252E+02 
wo_ea_6801_20211001       2.18186317E+02 
wo_ea_6801_20211101       2.18218508E+02 
wo_ea_6801_20211201       2.18230761E+02 
wo_ht_0001_20150101       2.92471983E+02 
wo_ht_0001_20150201       2.92493824E+02 
wo_ht_0001_20150301       2.92394301E+02 
wo_ht_0001_20150401       2.92292485E+02 
wo_ht_0001_20150501       2.92185666E+02 
wo_ht_0001_20150601       2.92147390E+02 
wo_ht_0001_20150701       2.92166895E+02 
wo_ht_0001_20150801       2.92141138E+02 
wo_ht_0001_20150901       2.92027437E+02 
wo_ht_0001_20151001       2.91895062E+02 
wo_ht_0001_20151101       2.91787563E+02 
wo_ht_0001_20151201       2.91769724E+02 
wo_ht_0001_20160101       2.91772518E+02 
wo_ht_0001_20160201       2.91740818E+02 
wo_ht_0001_20160301       2.91663196E+02 
wo_ht_0001_20160401       2.91612472E+02 
wo_ht_0001_20160501       2.91588054E+02 
wo_ht_0001_20160601       2.91589043E+02 
wo_ht_0001_20160701       2.91590862E+02 
wo_ht_0001_20160801       2.91526676E+02 
wo_ht_0001_20160901       2.91462295E+02 
wo_ht_0001_20161001       2.91410771E+02 
wo_ht_0001_20161101       2.91329528E+02 
wo_ht_0001_20161201       2.91263952E+02 
wo_ht_0001_20170101       2.91209175E+02 
wo_ht_0001_20170201       2.91150651E+02 
wo_ht_0001_20170301       2.91100044E+02 
wo_ht_0001_20170401       2.91046845E+02 
wo_ht_0001_20170501       2.90978612E+02 
wo_ht_0001_20170601       2.90877236E+02 
wo_ht_0001_20170701       2.90758346E+02 
wo_ht_0001_20170801       2.90625967E+02 
wo_ht_0001_20170901       2.90496579E+02 
wo_ht_0001_20171001       2.90372631E+02 
wo_ht_0001_20171101       2.90250020E+02 
wo_ht_0001_20171201       2.90123350E+02 
wo_ht_0001_20180101       2.89993419E+02 
wo_ht_0001_20180201       2.89868287E+02 
wo_ht_0001_20180301       2.89742040E+02 
wo_ht_0001_20180401       2.89614465E+02 
wo_ht_0001_20180501       2.89487473E+02 
wo_ht_0001_20180601       2.89361551E+02 
wo_ht_0001_20180701       2.89238432E+02 
wo_ht_0001_20180801       2.89113404E+02 
wo_ht_0001_20180901       2.88993195E+02 
wo_ht_0001_20181001       2.88875646E+02 
wo_ht_0001_20181101       2.88756891E+02 
wo_ht_0001_20181201       2.88638855E+02 
wo_ht_0001_20190101       2.88520300E+02 
wo_ht_0001_20190201       2.88407942E+02 
wo_ht_0001_20190301       2.88296431E+02 
wo_ht_0001_20190401       2.88181747E+02 
wo_ht_0001_20190501       2.88067764E+02 
wo_ht_0001_20190601       2.87954370E+02 
wo_ht_0001_20190701       2.87841020E+02 
wo_ht_0001_20190801       2.87726024E+02 
wo_ht_0001_20190901       2.87613617E+02 
wo_ht_0001_20191001       2.87503113E+02 
wo_ht_0001_20191101       2.87394004E+02 
wo_ht_0001_20191201       2.87285799E+02 
wo_ht_0001_20200101       2.87175864E+02 
wo_ht_0001_20200201       2.87069973E+02 
wo_ht_0001_20200301       2.86965215E+02 
wo_ht_0001_20200401       2.86858645E+02 
wo_ht_0001_20200501       2.86752681E+02 
wo_ht_0001_20200601       2.86647356E+02 
wo_ht_0001_20200701       2.86541717E+02 
wo_ht_0001_20200801       2.86435197E+02 
wo_ht_0001_20200901       2.86332262E+02 
wo_ht_0001_20201001       2.86230872E+02 
wo_ht_0001_20201101       2.86129145E+02 
wo_ht_0001_20201201       2.86028697E+02 
wo_ht_0001_20210101       2.85927688E+02 
wo_ht_0001_20210201       2.85832086E+02 
wo_ht_0001_20210301       2.85736530E+02 
wo_ht_0001_20210401       2.85638191E+02 
wo_ht_0001_20210501       2.85540426E+02 
wo_ht_0001_20210601       2.85443463E+02 
wo_ht_0001_20210701       2.85346325E+02 
wo_ht_0001_20210801       2.85248431E+02 
wo_ht_0001_20210901       2.85152838E+02 
wo_ht_0001_20211001       2.85057887E+02 
wo_ht_0001_20211101       2.84963460E+02 
wo_ht_0001_20211201       2.84869581E+02 
wp_ht_1051_20150113       2.60461915E+02 
wp_ht_1051_20150218       2.60223069E+02 
wp_ht_1051_20150311       2.60083038E+02 
wp_ht_1051_20150409       2.59928096E+02 
wp_ht_1051_20150709       2.59322179E+02 
wp_ht_1051_20150817       2.59291206E+02 
wp_ht_1051_20150914       2.59150328E+02 
wp_ht_1051_20151019       2.58975870E+02 
wp_ht_1051_20151210       2.58786427E+02 
wp_ht_1051_20160210       2.58688629E+02 
wp_ht_1051_20160315       2.58591668E+02 
wp_ht_1051_20160419       2.58490095E+02 
wp_ht_1051_20160510       2.58415615E+02 
wp_ht_1051_20160621       2.58306661E+02 
wp_ht_1051_20160712       2.58265786E+02 
wp_ht_1051_20160809       2.58211971E+02 
wp_ht_1051_20160915       2.58140036E+02 
wp_ht_1051_20161013       2.58086008E+02 
wp_ht_1051_20161114       2.58036902E+02 
wp_ht_1051_20161212       2.58000760E+02 
wp_ht_1051_20170109       2.57964913E+02 
wp_ht_1051_20170213       2.57856909E+02 
wp_ht_1051_20170413       2.57749642E+02 
wp_ht_1051_20170515       2.57687382E+02 
wp_ht_1051_20170615       2.57597959E+02 
wp_ht_1051_20170718       2.57383843E+02 
wp_ht_1051_20170808       2.57329989E+02 
wp_ht_1051_20170915       2.57241961E+02 
wp_ht_1051_20171013       2.57207073E+02 
wp_ht_1051_20171110       2.57106951E+02 
wp_ht_1051_20171215       2.56889744E+02 
wp_ht_1051_20180111       2.56902893E+02 
wp_ht_1051_20180216       2.56836513E+02 
wp_ht_1051_20180416       2.56797572E+02 
wp_ht_1051_20180614       2.56395961E+02 
wp_ht_1051_20180711       2.56291246E+02 
wp_ht_1051_20180809       2.56339352E+02 
wp_ht_1051_20180914       2.56307387E+02 
wp_ht_1051_20181112       2.56055865E+02 
wp_ht_1051_20181214       2.56082965E+02 
wp_ht_1051_20190215       2.56210126E+02 
wp_ht_1051_20190315       2.56263294E+02 
wp_ht_1051_20190412       2.56215710E+02 
wp_ht_1051_20190712       2.56099821E+02 
wp_ht_1051_20190820       2.56067571E+02 
wp_ht_1051_20190913       2.56034232E+02 
wp_ht_1051_20191018       2.55934908E+02 
wp_ht_1051_20191115       2.56146924E+02 
wp_ht_1051_20200117       2.56015174E+02 
wp_ht_1051_20200219       2.55897833E+02 
wp_ht_1051_20200319       2.55912560E+02 
wp_ht_1051_20200617       2.55677705E+02 
wp_ht_1051_20200812       2.55608376E+02 
wp_ht_1051_20200917       2.55554619E+02 
wp_ht_1051_20201015       2.55483395E+02 
wp_ht_1051_20201119       2.55465985E+02 
wp_ht_1051_20201216       2.55424317E+02 
wp_ht_1051_20210114       2.55387420E+02 
wp_ht_1051_20210225       2.55283646E+02 
wp_ht_1051_20210318       2.55274218E+02 
wp_ht_1051_20210415       2.55223487E+02 
wp_ht_1051_20210513       2.55173461E+02 
wp_ht_1051_20210715       2.54991137E+02 
wp_ht_1051_20210819       2.55021236E+02 
wo_ht_1051_20150101       2.60439420E+02 
wo_ht_1051_20150201       2.60245704E+02 
wo_ht_1051_20150301       2.60049393E+02 
wo_ht_1051_20150401       2.59885116E+02 
wo_ht_1051_20150501       2.59693231E+02 
wo_ht_1051_20150601       2.59455721E+02 
wo_ht_1051_20150701       2.59299097E+02 
wo_ht_1051_20150801       2.59294010E+02 
wo_ht_1051_20150901       2.59142589E+02 
wo_ht_1051_20151001       2.58990401E+02 
wo_ht_1051_20151101       2.58883510E+02 
wo_ht_1051_20151201       2.58773792E+02 
wo_ht_1051_20160101       2.58747984E+02 
wo_ht_1051_20160201       2.58676898E+02 
wo_ht_1051_20160301       2.58589196E+02 
wo_ht_1051_20160401       2.58499147E+02 
wo_ht_1051_20160501       2.58402149E+02 
wo_ht_1051_20160601       2.58314816E+02 
wo_ht_1051_20160701       2.58258014E+02 
wo_ht_1051_20160801       2.58194114E+02 
wo_ht_1051_20160901       2.58138937E+02 
wo_ht_1051_20161001       2.58079967E+02 
wo_ht_1051_20161101       2.58033808E+02 
wo_ht_1051_20161201       2.57992930E+02 
wo_ht_1051_20170101       2.57950599E+02 
wo_ht_1051_20170201       2.57853976E+02 
wo_ht_1051_20170301       2.57781149E+02 
wo_ht_1051_20170401       2.57745284E+02 
wo_ht_1051_20170501       2.57684636E+02 
wo_ht_1051_20170601       2.57596088E+02 
wo_ht_1051_20170701       2.57390431E+02 
wo_ht_1051_20170801       2.57302429E+02 
wo_ht_1051_20170901       2.57240393E+02 
wo_ht_1051_20171001       2.57198163E+02 
wo_ht_1051_20171101       2.57090870E+02 
wo_ht_1051_20171201       2.56887170E+02 
wo_ht_1051_20180101       2.56889165E+02 
wo_ht_1051_20180201       2.56840186E+02 
wo_ht_1051_20180301       2.56768277E+02 
wo_ht_1051_20180401       2.56798526E+02 
wo_ht_1051_20180501       2.56590437E+02 
wo_ht_1051_20180601       2.56391729E+02 
wo_ht_1051_20180701       2.56276321E+02 
wo_ht_1051_20180801       2.56319553E+02 
wo_ht_1051_20180901       2.56304329E+02 
wo_ht_1051_20181001       2.56133908E+02 
wo_ht_1051_20181101       2.56054993E+02 
wo_ht_1051_20181201       2.56083222E+02 
wo_ht_1051_20190101       2.56214716E+02 
wo_ht_1051_20190201       2.56209762E+02 
wo_ht_1051_20190301       2.56262851E+02 
wo_ht_1051_20190401       2.56214562E+02 
wo_ht_1051_20190501       2.56261757E+02 
wo_ht_1051_20190601       2.56177583E+02 
wo_ht_1051_20190701       2.56098568E+02 
wo_ht_1051_20190801       2.56069628E+02 
wo_ht_1051_20190901       2.56029712E+02 
wo_ht_1051_20191001       2.55938472E+02 
wo_ht_1051_20191101       2.56145083E+02 
wo_ht_1051_20191201       2.56070962E+02 
wo_ht_1051_20200101       2.56016835E+02 
wo_ht_1051_20200201       2.55906229E+02 
wo_ht_1051_20200301       2.55918075E+02 
wo_ht_1051_20200401       2.55808873E+02 
wo_ht_1051_20200501       2.55768137E+02 
wo_ht_1051_20200601       2.55680614E+02 
wo_ht_1051_20200701       2.55662865E+02 
wo_ht_1051_20200801       2.55600264E+02 
wo_ht_1051_20200901       2.55557189E+02 
wo_ht_1051_20201001       2.55481822E+02 
wo_ht_1051_20201101       2.55470725E+02 
wo_ht_1051_20201201       2.55424162E+02 
wo_ht_1051_20210101       2.55384279E+02 
wo_ht_1051_20210201       2.55301550E+02 
wo_ht_1051_20210301       2.55277567E+02 
wo_ht_1051_20210401       2.55222674E+02 
wo_ht_1051_20210501       2.55168520E+02 
wo_ht_1051_20210601       2.54873541E+02 
wo_ht_1051_20210701       2.54989488E+02 
wo_ht_1051_20210801       2.55025000E+02 
wo_ht_1051_20210901       2.54959874E+02 
wo_ht_1051_20211001       2.54916281E+02 
wo_ht_1051_20211101       2.54877674E+02 
wo_ht_1051_20211201       2.54851182E+02 
wp_ht_1062_20150112       2.23399513E+02 
wp_ht_1062_20150219       2.23369986E+02 
wp_ht_1062_20150316       2.23360745E+02 
wp_ht_1062_20150408       2.23362200E+02 
wp_ht_1062_20150514       2.23355989E+02 
wp_ht_1062_20150610       2.23355927E+02 
wp_ht_1062_20150708       2.23319168E+02 
wp_ht_1062_20150814       2.23270027E+02 
wp_ht_1062_20150910       2.23330676E+02 
wp_ht_1062_20151015       2.23325541E+02 
wp_ht_1062_20151116       2.23345865E+02 
wp_ht_1062_20151210       2.23335716E+02 
wp_ht_1062_20150108       2.23422623E+02 
wp_ht_1062_20160209       2.23333076E+02 
wp_ht_1062_20160316       2.23342409E+02 
wp_ht_1062_20160412       2.23334347E+02 
wp_ht_1062_20160511       2.23338115E+02 
wp_ht_1062_20160622       2.23319300E+02 
wp_ht_1062_20160713       2.23294346E+02 
wp_ht_1062_20160815       2.23293005E+02 
wp_ht_1062_20160914       2.23290349E+02 
wp_ht_1062_20161011       2.23284502E+02 
wp_ht_1062_20161115       2.23288265E+02 
wp_ht_1062_20161213       2.23277035E+02 
wp_ht_1062_20170110       2.23277356E+02 
wp_ht_1062_20170214       2.23254498E+02 
wp_ht_1062_20170316       2.23265593E+02 
wp_ht_1062_20170414       2.23313508E+02 
wp_ht_1062_20170516       2.23307214E+02 
wp_ht_1062_20170613       2.23295906E+02 
wp_ht_1062_20170718       2.23272903E+02 
wp_ht_1062_20170809       2.23257171E+02 
wp_ht_1062_20170913       2.23240690E+02 
wp_ht_1062_20171012       2.23214955E+02 
wp_ht_1062_20171109       2.23216560E+02 
wp_ht_1062_20171214       2.23205426E+02 
wp_ht_1062_20180109       2.23193142E+02 
wp_ht_1062_20180213       2.23162267E+02 
wp_ht_1062_20180316       2.23153110E+02 
wp_ht_1062_20180419       2.23140527E+02 
wp_ht_1062_20180510       2.23139821E+02 
wp_ht_1062_20180613       2.23124422E+02 
wp_ht_1062_20180712       2.23116555E+02 
wp_ht_1062_20180810       2.23137508E+02 
wp_ht_1062_20180913       2.23147361E+02 
wp_ht_1062_20181011       2.23129586E+02 
wp_ht_1062_20181109       2.23118150E+02 
wp_ht_1062_20181213       2.23092640E+02 
wp_ht_1062_20190110       2.23064733E+02 
wp_ht_1062_20190214       2.23063937E+02 
wp_ht_1062_20190314       2.23066048E+02 
wp_ht_1062_20190411       2.23056690E+02 
wp_ht_1062_20190509       2.23053583E+02 
wp_ht_1062_20190613       2.23001659E+02 
wp_ht_1062_20190711       2.23005105E+02 
wp_ht_1062_20190815       2.22929789E+02 
