parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p40051_z001,log,factor,11.29545021,4.466215134,14.03,zb004,1,0,1
p40051_z002,log,factor,9.267259598,3.655092716,14.03,zb004,1,0,1
p40051_z003,log,factor,14.23635006,6.654009819,17.08362007,zb004,1,0,1
p40051_z004,log,factor,1.810055017,1.57800746,1.994495034,zb004,1,0,1
p40051_z005,log,factor,2.90811491,0.231564507,5.364190102,zb004,1,0,1
p40051_z006,log,factor,19.9137001,10.81246948,20,zb004,1,0,1
p40051_z007,log,factor,6.542115211,2.364870071,7.268242359,zb004,1,0,1
p40051_z008,log,factor,8.78931427,6.181545258,8.807595253,zb004,1,0,1
p40051_z009,log,factor,13.4721508,10.37127781,16.16658096,zb004,1,0,1
p40051_z010,log,factor,12.15805531,1.538696766,14.58966637,zb004,1,0,1
p40051_z011,log,factor,17.49219894,5.259527683,19.83107567,zb004,1,0,1
p40051_z012,log,factor,8.860059738,8.427452087,10.90359974,zb004,1,0,1
p40051_z013,log,factor,4.875559807,3.311295033,5.384052277,zb004,1,0,1
p40051_z014,log,factor,16.63780022,10.93952465,19.96536026,zb004,1,0,1
p40051_z015,log,factor,3.981395006,3.187922478,4.090139866,zb004,1,0,1
p40051_z016,log,factor,1.724811912,0.79959172,7.688067436,zb004,1,0,1
p40051_z017,log,factor,2.594424963,1.512747526,4.805104733,zb004,1,0,1
p40051_z018,log,factor,9.6198349,2.942955017,14.03,zb004,1,0,1
p40051_z019,log,factor,6.09890461,4.905722618,6.658307552,zb004,1,0,1
p40051_z020,log,factor,1.600199938,0.608678222,1.603250027,zb004,1,0,1
p40051_z021,log,factor,2.371740103,1.599027514,8.264351845,zb004,1,0,1
p40051_z022,log,factor,4.17385006,2.510287523,4.197737694,zb004,1,0,1
p40051_z023,log,factor,10.18746948,2.553100109,11.25562477,zb004,1,0,1
p40051_z024,log,factor,1.929025531,0.806758523,5.870882511,zb004,1,0,1
p40051_z025,log,factor,6.802165031,5.844805241,11.92109966,zb004,1,0,1
p40051_z026,log,factor,8.933704376,3.953042507,14.03,zb004,1,0,1
p40051_z027,log,factor,10.43798447,5.150197506,14.03,zb004,1,0,1
p40051_z028,log,factor,0.964074492,0.644833744,14.03,zb004,1,0,1
p40051_z029,log,factor,9.047035217,6.688554764,9.071290016,zb004,1,0,1
p40051_z030,log,factor,4.772159576,3.351854801,14.03,zb004,1,0,1
p40051_z031,log,factor,12.76445007,5.42615509,15.31734009,zb004,1,0,1
p40051_z032,log,factor,3.963809967,0.136318251,9.435716629,zb004,1,0,1
p40051_z033,log,factor,3.289830208,3.020125151,13.60647011,zb004,1,0,1
p40051_z034,log,factor,3.960199833,3.848422527,5.628584862,zb004,1,0,1
p40051_z035,log,factor,18.20709991,10.52387047,20,zb004,1,0,1
p40051_z036,log,factor,3.717040062,1.720894933,14.03,zb004,1,0,1
p40051_z037,log,factor,11.54635048,1.795435071,14.03,zb004,1,0,1
p40051_z038,log,factor,15.31869984,8.424429893,15.38860035,zb004,1,0,1
p40051_z039,log,factor,9.702565193,1.179998279,10.01088715,zb004,1,0,1
p40051_z040,log,factor,19.35100174,7.12245512,19.95540047,zb004,1,0,1
p40051_z041,log,factor,4.339895248,4.13613987,8.644561768,zb004,1,0,1
p40051_z042,log,factor,20,9.539989471,20,zb004,1,0,1
p40053_s001,log,factor,0.343735009,0.269675732,0.392599523,zb004,1,0,1
p40053_s002,log,factor,0.298462987,0.236993492,0.325186759,zb004,1,0,1
p40053_s003,log,factor,0.284886986,0.258960515,0.29993552,zb004,1,0,1
p40053_s004,log,factor,0.258880496,0.216421992,0.304372728,zb004,1,0,1
p40053_s005,log,factor,0.239295989,0.235710993,0.259904772,zb004,1,0,1
p40053_s006,log,factor,0.261953503,0.187105507,0.277638495,zb004,1,0,1
p40053_s007,log,factor,0.20143801,0.182114005,0.222414747,zb004,1,0,1
p40053_s008,log,factor,0.25644049,0.249148503,0.329231501,zb004,1,0,1
p40053_s009,log,factor,0.202544004,0.154302001,0.251142502,zb004,1,0,1
p40053_s010,log,factor,0.25632,0.251212746,0.279339731,zb004,1,0,1
p40053_s011,log,factor,0.317615509,0.241702244,0.381138611,zb004,1,0,1
p40053_s012,fixed,factor,0.185406998,0.183313504,0.186904743,zb004,1,0,1
p40053_s013,log,factor,0.281671494,0.232899249,0.350999991,zb004,1,0,1
p40053_s014,log,factor,0.269035518,0.211217001,0.275891006,zb004,1,0,1
p40053_s015,log,factor,0.258443505,0.166790754,0.297287732,zb004,1,0,1
p40053_s016,log,factor,0.356562018,0.25637126,0.427874422,zb004,1,0,1
p40053_s017,log,factor,0.197150499,0.191514999,0.297295988,zb004,1,0,1
p40053_s018,log,factor,0.247312009,0.213055253,0.266127259,zb004,1,0,1
p40053_s019,log,factor,0.310916483,0.215045497,0.35012275,zb004,1,0,1
p40053_s020,log,factor,0.224707499,0.217900246,0.230460256,zb004,1,0,1
p40053_s021,log,factor,0.221836999,0.160855502,0.282324731,zb004,1,0,1
p40053_s022,log,factor,0.316926509,0.216867745,0.380311811,zb004,1,0,1
p40053_s023,log,factor,0.211436003,0.208181009,0.304129988,zb004,1,0,1
p40053_s024,log,factor,0.221098498,0.203042239,0.350999991,zb004,1,0,1
p40053_s025,log,factor,0.252357006,0.215258241,0.259712249,zb004,1,0,1
p40053_s026,log,factor,0.232331991,0.163376749,0.232575253,zb004,1,0,1
p40053_s027,log,factor,0.179037005,0.163810998,0.239519507,zb004,1,0,1
p40053_s028,log,factor,0.261678517,0.246967494,0.2852135,zb004,1,0,1
p40053_s029,log,factor,0.304878473,0.231772006,0.310279012,zb004,1,0,1
p40053_s030,log,factor,0.292538524,0.291896731,0.351046228,zb004,1,0,1
p40053_s031,log,factor,0.308866501,0.297057748,0.308958232,zb004,1,0,1
p40053_s032,log,factor,0.149049997,0.142018005,0.253406256,zb004,1,0,1
p40053_s033,log,factor,0.306241006,0.223109245,0.306390256,zb004,1,0,1
p40053_s034,log,factor,0.260936499,0.186668247,0.326163232,zb004,1,0,1
p40053_s035,log,factor,0.302781492,0.229229495,0.363337791,zb004,1,0,1
p40053_s036,log,factor,0.35749048,0.254765987,0.365705997,zb004,1,0,1
p40053_s037,log,factor,0.245380998,0.223739743,0.341075242,zb004,1,0,1
p40053_s038,log,factor,0.206348494,0.148818746,0.350999991,zb004,1,0,1
p40053_s039,log,factor,0.200673997,0.186877504,0.248989001,zb004,1,0,1
p40053_s040,log,factor,0.30825001,0.27635476,0.325309515,zb004,1,0,1
p40053_s041,log,factor,0.288468003,0.192684248,0.290321529,zb004,1,0,1
p40053_s042,log,factor,0.311655492,0.311429501,0.371748984,zb004,1,0,1
p40053_x001,log,factor,31.24295044,15.1960001,56.3,zb004,1,0,1
p40053_x002,log,factor,21.95316505,2.592694998,56.3,zb004,1,0,1
p40053_x003,log,factor,22.42950058,12.38022423,22.88967514,zb004,1,0,1
p40053_x004,log,factor,14.27060032,11.71100044,32.35739899,zb004,1,0,1
p40053_x005,log,factor,17.59474945,5.081415176,17.65045166,zb004,1,0,1
p40053_x006,log,factor,6.652210236,4.353627205,18.18834686,zb004,1,0,1
p40053_x007,log,factor,35.04425049,8.579153061,56.3,zb004,1,0,1
p40053_x008,log,factor,6.928609848,6.808640003,12.28237724,zb004,1,0,1
p40053_x009,log,factor,27.3396492,9.329805374,31.31727409,zb004,1,0,1
p40053_x010,log,factor,4.783744812,3.274069786,19.84095001,zb004,1,0,1
p40053_x011,log,factor,14.96695042,10.43165016,56.3,zb004,1,0,1
p40053_x012,log,factor,5.004489899,3.96229744,9.77887249,zb004,1,0,1
p40053_x013,log,factor,5.620554924,1.586972475,8.24266243,zb004,1,0,1
p40053_x014,log,factor,7.266819954,6.931822777,12.45447922,zb004,1,0,1
p40053_x015,log,factor,28.62454987,6.794457436,31.57667542,zb004,1,0,1
p40053_x016,log,factor,21.61259842,8.70265007,23.2696991,zb004,1,0,1
p40053_x017,log,factor,18.06475067,16.78172493,24.3193512,zb004,1,0,1
p40053_x018,fixed,factor,6.112410069,5.283287525,6.126277447,zb004,1,0,1
p40053_x019,log,factor,6.064720154,4.632354736,9.435965538,zb004,1,0,1
p40053_x020,log,factor,10.44960022,10.28857517,47.22982407,zb004,1,0,1
p40053_x021,log,factor,20.39825058,15.57180023,32.29662704,zb004,1,0,1
p40053_x022,log,factor,9.783029556,9.765842438,12.07532501,zb004,1,0,1
p40053_x023,log,factor,40.28614807,20.28517532,43.31064987,zb004,1,0,1
p40053_x024,log,factor,9.959459305,6.591409683,10.18215275,zb004,1,0,1
p40053_x025,log,factor,11.82882977,6.330622196,52.18904877,zb004,1,0,1
p40053_x026,log,factor,11.34045029,6.188845158,51.04252243,zb004,1,0,1
p40053_x027,log,factor,18.53106499,4.88984251,39.16857529,zb004,1,0,1
p40053_x028,log,factor,37.88410187,20.39462662,43.69120026,zb004,1,0,1
p40053_x029,log,factor,6.808350563,4.022329807,10.91924953,zb004,1,0,1
p40053_x030,log,factor,8.620944977,6.15839529,18.14722443,zb004,1,0,1
p40053_x031,log,factor,17.60140038,4.039862633,17.97157478,zb004,1,0,1
p40053_x032,log,factor,45.00150299,32.07695007,54.30177307,zb004,1,0,1
p40053_x033,log,factor,27.9545517,10.65105057,56.3,zb004,1,0,1
p40053_x034,log,factor,3.114989996,1.472990036,14.84160995,zb004,1,0,1
p40053_x035,log,factor,10.96829987,10.91592503,37.01879883,zb004,1,0,1
p40053_x036,log,factor,5.706105232,4.960859776,12.32725716,zb004,1,0,1
p40053_x037,log,factor,16.50659943,13.78055,34.42167664,zb004,1,0,1
p40053_x038,log,factor,9.769229889,8.516132355,13.6559,zb004,1,0,1
p40053_x039,log,factor,36.3900528,24.01284981,39.8973999,zb004,1,0,1
p40053_x040,log,factor,14.57884979,13.45995045,18.26935005,zb004,1,0,1
p40053_x041,log,factor,10.29084969,10.27402496,19.6324234,zb004,1,0,1
p40053_x042,log,factor,8.146030426,5.974332333,23.29415131,zb004,1,0,1
p40053_y001,log,factor,1.769284964,1.415427971,2.123141956,zb004,1,0,1
p40053_y002,log,factor,3.379155159,1,4.479030132,zb004,1,0,1
p40053_y003,fixed,factor,3.370209932,2.706254959,3.829920053,zb004,1,0,1
p40053_y004,log,factor,6.479865074,2.046715021,8.924337387,zb004,1,0,1
p40053_y005,log,factor,2.583389997,1.022687435,8.153705597,zb004,1,0,1
p40053_y006,log,factor,19.8057003,17.25232506,26.11560059,zb004,1,0,1
p40053_y007,log,factor,17.94139862,6.84317255,20.62820053,zb004,1,0,1
p40053_y008,log,factor,2.776684999,2.680545092,8.848110199,zb004,1,0,1
p40053_y009,log,factor,3.729789972,1.005874991,5.78247261,zb004,1,0,1
p40053_y010,log,factor,3.91032505,3.129244804,4.530580044,zb004,1,0,1
p40053_y011,log,factor,11.70829964,5.340119839,29.21787643,zb004,1,0,1
p40053_y012,log,factor,4.015640259,3.98654747,17.06798744,zb004,1,0,1
p40053_y013,log,factor,16.06439972,9.390382767,27.04592514,zb004,1,0,1
p40053_y014,log,factor,7.034910202,2.940167427,15.72357559,zb004,1,0,1
p40053_y015,log,factor,7.947655201,2.463437557,31.53424835,zb004,1,0,1
p40053_y016,log,factor,8.834144592,6.433972359,10.38341522,zb004,1,0,1
p40053_y017,log,factor,7.119870186,3.229117393,7.160665035,zb004,1,0,1
p40053_y018,log,factor,4.765029907,4.566592693,8.947295189,zb004,1,0,1
p40053_y019,log,factor,4.729064941,3.534982681,8.252596855,zb004,1,0,1
p40053_y020,log,factor,7.530654907,3.01427269,40.69364929,zb004,1,0,1
p40053_y021,log,factor,4.993414879,4.343012333,7.914302826,zb004,1,0,1
p40053_y022,log,factor,4.101389885,2.15760994,4.768305302,zb004,1,0,1
p40053_y023,log,factor,9.817394257,9.153160095,12.06665039,zb004,1,0,1
p40053_y024,log,factor,1.633174896,1.306539917,1.959809875,zb004,1,0,1
p40053_y025,log,factor,15.44333458,7.440237522,23.13694954,zb004,1,0,1
p40053_y026,log,factor,3.486734867,1.003222466,34.43202972,zb004,1,0,1
p40053_y027,log,factor,4.601164818,1.52531004,14.88832569,zb004,1,0,1
p40053_y028,fixed,factor,9.76025486,9.393260002,10.49756432,zb004,1,0,1
p40053_y029,log,factor,3.368980169,1.17612493,8.309604645,zb004,1,0,1
p40053_y030,fixed,factor,4.308859825,4.275662422,4.892507553,zb004,1,0,1
p40053_y031,log,factor,2.93317008,2.566394806,4.577179909,zb004,1,0,1
p40053_y032,log,factor,14.23665047,9.698539734,18.66012573,zb004,1,0,1
p40053_y033,log,factor,4.791455269,4.788272381,11.74674988,zb004,1,0,1
p40053_y034,log,factor,10.21789932,9.009634972,22.32415009,zb004,1,0,1
p40053_y035,fixed,factor,5.220429897,4.626860142,5.516332626,zb004,1,0,1
p40053_y036,log,factor,37.50680161,13.90749931,39.67072296,zb004,1,0,1
p40053_y037,log,factor,2.522119999,2.269552708,4.208730221,zb004,1,0,1
p40053_y038,log,factor,9.810134888,3.8509624,16.02455139,zb004,1,0,1
p40053_y039,log,factor,4.433645248,3.127314806,6.975110054,zb004,1,0,1
p40053_y040,log,factor,12.54759979,4.362585068,21.0937252,zb004,1,0,1
p40053_y041,log,factor,1.611710072,1.289368057,1.934052086,zb004,1,0,1
p40053_y042,log,factor,12.01179981,4.494147301,14.33265018,zb004,1,0,1
p40053_z001,log,factor,6.071670055,2.081637383,7.918752193,zb004,1,0,1
p40053_z002,log,factor,3.87748003,3.074135065,11.25450039,zb004,1,0,1
p40053_z003,fixed,factor,9.838890076,9.505582809,10.17227554,zb004,1,0,1
p40053_z004,log,factor,16.53984833,8.874597549,16.56674957,zb004,1,0,1
p40053_z005,log,factor,5.525910378,4.622817516,7.605492115,zb004,1,0,1
p40053_z006,log,factor,20.54370117,2.13060236,22.80962372,zb004,1,0,1
p40053_z007,log,factor,6.467464924,3.229647398,6.499447823,zb004,1,0,1
p40053_z008,log,factor,13.5486002,6.865082741,15.52795029,zb004,1,0,1
p40053_z009,log,factor,8.816905022,4.15690279,11.82872486,zb004,1,0,1
p40053_z010,log,factor,13.84180069,3.69588232,16.71752548,zb004,1,0,1
p40053_z011,log,factor,10.33407021,6.558850288,13.33112526,zb004,1,0,1
p40053_z012,log,factor,5.883069992,4.206930161,9.576922417,zb004,1,0,1
p40053_z013,log,factor,24.54949951,14.93322468,35.24,zb004,1,0,1
p40053_z014,log,factor,2.542224884,2.392952442,12.61882973,zb004,1,0,1
p40053_z015,log,factor,16.78174973,9.977105141,24.27980042,zb004,1,0,1
p40053_z016,log,factor,7.566385269,6.896985054,12.67955971,zb004,1,0,1
p40053_z017,log,factor,3.243919849,2.564559937,5.943019867,zb004,1,0,1
p40053_z018,log,factor,17.36093903,7.38100481,26.10379982,zb004,1,0,1
p40053_z019,log,factor,7.694065094,5.329787731,9.549590111,zb004,1,0,1
p40053_z020,log,factor,12.1856842,5.509974957,19.89419937,zb004,1,0,1
p40053_z021,log,factor,12.9059,9.815915108,28.43397522,zb004,1,0,1
p40053_z022,log,factor,4.92764473,4.360197544,5.840310097,zb004,1,0,1
p40053_z023,log,factor,20.1996994,13.39957428,35.24,zb004,1,0,1
p40053_z024,log,factor,13.40320015,9.007727623,35.24,zb004,1,0,1
p40053_z025,log,factor,6.28668499,3.327027321,14.3136797,zb004,1,0,1
p40053_z026,log,factor,8.407580376,5.771285057,11.49870014,zb004,1,0,1
p40053_z027,log,factor,6.620019913,3.862149954,7.170259953,zb004,1,0,1
p40053_z028,log,factor,10.69952965,5.335342407,26.38447571,zb004,1,0,1
p40053_z029,log,factor,7.129809856,3.628427505,7.555502892,zb004,1,0,1
p40053_z030,log,factor,12.62260056,12.52635002,13.42475033,zb004,1,0,1
p40053_z031,log,factor,6.417900085,5.400414944,23.19015121,zb004,1,0,1
p40053_z032,log,factor,8.490099907,8.453445435,16.67007446,zb004,1,0,1
p40053_z033,log,factor,8.365324974,5.022305012,15.108325,zb004,1,0,1
p40053_z034,log,factor,3.961905003,3.628035069,7.545277596,zb004,1,0,1
p40053_z035,log,factor,5.551690102,4.306727409,25.41220284,zb004,1,0,1
p40053_z036,log,factor,9.278904915,5.436735153,21.52480125,zb004,1,0,1
p40053_z037,log,factor,10.73287582,7.482282639,11.9460001,zb004,1,0,1
p40053_z038,log,factor,11.38904953,8.080880165,17.45249939,zb004,1,0,1
p40053_z039,log,factor,9.03783989,8.264625549,9.490070343,zb004,1,0,1
p40053_z040,log,factor,7.079685211,5.369007587,8.711120605,zb004,1,0,1
p40053_z041,log,factor,8.728635788,7.639584541,10.53644943,zb004,1,0,1
p40053_z042,log,factor,14.76540947,7.664017677,23.17772484,zb004,1,0,1
p40061_z001,log,factor,0.021201549,0.016961239,0.025441859,zb004,1,0,1
p40061_z002,log,factor,0.014040699,0.011232559,0.016848839,zb004,1,0,1
p40061_z003,log,factor,0.05263925,0.0421114,0.0631671,zb004,1,0,1
p40061_z004,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z005,log,factor,0.030720601,0.024576481,0.036864721,zb004,1,0,1
p40061_z006,fixed,factor,0.069560796,0.035891399,0.0991126,zb004,1,0,1
p40061_z007,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z008,log,factor,0.025001001,0.0200008,0.030001201,zb004,1,0,1
p40061_z009,log,factor,0.0194529,0.01556232,0.02334348,zb004,1,0,1
p40061_z010,log,factor,0.020219151,0.016175321,0.024262981,zb004,1,0,1
p40061_z011,log,factor,0.01939255,0.01551404,0.02327106,zb004,1,0,1
p40061_z012,log,factor,0.041033499,0.032826799,0.049240199,zb004,1,0,1
p40061_z013,log,factor,0.009003405,0.007202724,0.010804085,zb004,1,0,1
p40061_z014,log,factor,0.032186002,0.025748801,0.038623202,zb004,1,0,1
p40061_z015,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z016,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z017,log,factor,0.0340981,0.02727848,0.04091772,zb004,1,0,1
p40061_z018,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z019,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z020,log,factor,0.01610975,0.0128878,0.0193317,zb004,1,0,1
p40061_z021,log,factor,0.013017001,0.010413601,0.015620401,zb004,1,0,1
p40061_z022,log,factor,0.00998604,0.007988832,0.011983248,zb004,1,0,1
p40061_z023,log,factor,0.01429295,0.01143436,0.01715154,zb004,1,0,1
p40061_z024,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z025,log,factor,0.0093867,0.00750936,0.01126404,zb004,1,0,1
p40061_z026,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z027,log,factor,0.034676701,0.027741361,0.041612041,zb004,1,0,1
p40061_z028,log,factor,0.01196871,0.009574968,0.014362451,zb004,1,0,1
p40061_z029,log,factor,0.00916864,0.007334912,0.011002368,zb004,1,0,1
p40061_z030,log,factor,0.02210045,0.01768036,0.026520541,zb004,1,0,1
p40061_z031,log,factor,0.061062399,0.00900705,0.100289151,zb004,1,0,1
p40061_z032,log,factor,0.00900254,0.007202032,0.010803048,zb004,1,0,1
p40061_z033,log,factor,0.01751655,0.01401324,0.02101986,zb004,1,0,1
p40061_z034,log,factor,0.0206629,0.01653032,0.02479548,zb004,1,0,1
p40061_z035,log,factor,0.01559915,0.01247932,0.01871898,zb004,1,0,1
p40061_z036,log,factor,0.013344,0.0106752,0.0160128,zb004,1,0,1
p40061_z037,log,factor,0.042465001,0.033972001,0.050958002,zb004,1,0,1
p40061_z038,log,factor,0.009234415,0.007387532,0.011081298,zb004,1,0,1
p40061_z039,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z040,log,factor,0.037724651,0.030179721,0.045269582,zb004,1,0,1
p40061_z041,log,factor,0.009,0.0072,0.0108,zb004,1,0,1
p40061_z042,log,factor,0.0125691,0.01005528,0.01508292,zb004,1,0,1
p40071_s001,log,factor,0.341275007,0.254997015,0.348975509,zb004,1,0,1
p40071_s002,log,factor,0.212900504,0.211211756,0.255262017,zb004,1,0,1
p40071_s003,log,factor,0.257948518,0.255733252,0.32807824,zb004,1,0,1
p40071_s004,log,factor,0.209023505,0.178652242,0.210646257,zb004,1,0,1
p40071_s005,log,factor,0.274657011,0.274523497,0.350999991,zb004,1,0,1
p40071_s006,log,factor,0.260944486,0.20711875,0.350999991,zb004,1,0,1
p40071_s007,log,factor,0.233912498,0.215522751,0.269204497,zb004,1,0,1
p40071_s008,log,factor,0.258099496,0.156170756,0.294086248,zb004,1,0,1
p40071_s009,log,factor,0.251161993,0.205023751,0.254686773,zb004,1,0,1
p40071_s010,log,factor,0.29280901,0.185264498,0.351370811,zb004,1,0,1
p40071_s011,fixed,factor,0.238088012,0.237884253,0.242446497,zb004,1,0,1
p40071_s012,log,factor,0.211127013,0.207987249,0.214199498,zb004,1,0,1
p40071_s013,log,factor,0.357241988,0.298015773,0.373217255,zb004,1,0,1
p40071_s014,log,factor,0.250555009,0.206501007,0.301680505,zb004,1,0,1
p40071_s015,log,factor,0.157765508,0.153068244,0.246704742,zb004,1,0,1
p40071_s016,log,factor,0.220139995,0.21780476,0.289041013,zb004,1,0,1
p40071_s017,log,factor,0.224813998,0.173658997,0.286950231,zb004,1,0,1
p40071_s018,log,factor,0.335210502,0.273744255,0.402252603,zb004,1,0,1
p40071_s019,log,factor,0.306444526,0.272588491,0.367733431,zb004,1,0,1
p40071_s020,log,factor,0.259221017,0.233070001,0.333094239,zb004,1,0,1
p40071_s021,log,factor,0.180307001,0.170884252,0.255532503,zb004,1,0,1
p40071_s022,log,factor,0.217866495,0.215316996,0.242795259,zb004,1,0,1
p40071_s023,log,factor,0.257766992,0.207955241,0.294062257,zb004,1,0,1
p40071_s024,log,factor,0.269672006,0.232573494,0.350999991,zb004,1,0,1
p40071_s025,log,factor,0.196755499,0.188728243,0.224449992,zb004,1,0,1
p40071_s026,log,factor,0.278374016,0.246978,0.280575991,zb004,1,0,1
p40071_s027,log,factor,0.229493499,0.224789262,0.289853245,zb004,1,0,1
p40071_s028,log,factor,0.263229489,0.2370985,0.263264477,zb004,1,0,1
p40071_s029,log,factor,0.352065027,0.308717757,0.422478032,zb004,1,0,1
p40071_s030,log,factor,0.168431997,0.120051995,0.290629983,zb004,1,0,1
p40071_s031,log,factor,0.241356999,0.233413503,0.265416235,zb004,1,0,1
p40071_s032,log,factor,0.219507501,0.205657497,0.225578249,zb004,1,0,1
p40071_s033,log,factor,0.241998494,0.195012748,0.275142998,zb004,1,0,1
p40071_s034,log,factor,0.199135005,0.160419494,0.216615245,zb004,1,0,1
p40071_s035,log,factor,0.276777983,0.19738175,0.342822731,zb004,1,0,1
p40071_s036,log,factor,0.216643006,0.146067992,0.216775745,zb004,1,0,1
p40071_s037,log,factor,0.216213003,0.197452247,0.252684265,zb004,1,0,1
p40071_s038,log,factor,0.214872003,0.168718994,0.2160355,zb004,1,0,1
p40071_s039,log,factor,0.258504003,0.225862741,0.28189826,zb004,1,0,1
p40071_s040,log,factor,0.190237001,0.120003745,0.246824503,zb004,1,0,1
p40071_s041,log,factor,0.288446486,0.251542985,0.297894478,zb004,1,0,1
p40071_s042,log,factor,0.318556994,0.270042747,0.324822754,zb004,1,0,1
p40071_x001,log,factor,16.39274979,13.92000008,18.79360008,zb004,1,0,1
p40071_x002,log,factor,17.88370132,16.80335045,29.26612473,zb004,1,0,1
p40071_x003,log,factor,29.49954987,22.50932503,35.39945984,zb004,1,0,1
p40071_x004,log,factor,12.61818504,7.081874847,29.07870102,zb004,1,0,1
p40071_x005,fixed,factor,5.972290039,5.647165298,6.258437634,zb004,1,0,1
p40071_x006,log,factor,12.50510025,11.13702488,28.21922684,zb004,1,0,1
p40071_x007,log,factor,22.90224838,11.75613499,23.35280037,zb004,1,0,1
p40071_x008,log,factor,21.89360046,20.45434952,35.3,zb004,1,0,1
p40071_x009,log,factor,39.3730011,22.70092583,47.24760132,zb004,1,0,1
p40071_x010,log,factor,8.502135277,3.988389969,14.0397501,zb004,1,0,1
p40071_x011,log,factor,29.41110039,10.41342545,35.3,zb004,1,0,1
p40071_x012,log,factor,7.538894653,4.620672226,8.051300049,zb004,1,0,1
p40071_x013,log,factor,15.40225029,15.23992538,16.98374939,zb004,1,0,1
p40071_x014,log,factor,17.25080109,12.65890026,35.3,zb004,1,0,1
p40071_x015,log,factor,9.711350441,3.753324986,10.95285034,zb004,1,0,1
p40071_x016,log,factor,9.269529343,8.934627533,24.72970009,zb004,1,0,1
p40071_x017,log,factor,21.76445007,14.02305031,33.51924896,zb004,1,0,1
p40071_x018,log,factor,7.954094887,2.902344942,15.53425026,zb004,1,0,1
p40071_x019,log,factor,23.00415039,22.66947556,28.97315025,zb004,1,0,1
p40071_x020,log,factor,21.35815048,17.0739994,25.04345131,zb004,1,0,1
p40071_x021,log,factor,12.30554962,7.275787354,35.3,zb004,1,0,1
p40071_x022,log,factor,19.64505005,3.448097467,31.67795181,zb004,1,0,1
p40071_x023,log,factor,21.9823494,12.57302761,25.84327507,zb004,1,0,1
p40071_x024,log,factor,6.007510185,4.610589981,21.21945,zb004,1,0,1
p40071_x025,log,factor,50,14.02647495,50,zb004,1,0,1
p40071_x026,log,factor,35.95680237,23.02605057,37.32722473,zb004,1,0,1
p40071_x027,log,factor,29.74259949,24.10214996,29.94212532,zb004,1,0,1
p40071_x028,log,factor,17.54879951,2.401932478,28.84135056,zb004,1,0,1
p40071_x029,log,factor,18.9218998,7.45250988,30.35079956,zb004,1,0,1
p40071_x030,log,factor,14.29094982,13.85560036,16.5781498,zb004,1,0,1
p40071_x031,log,factor,8.401740074,7.860849857,33.59004974,zb004,1,0,1
p40071_x032,log,factor,10.07719994,9.932182312,16.35929871,zb004,1,0,1
p40071_x033,log,factor,15.94820023,11.79212475,25.20560074,zb004,1,0,1
p40071_x034,log,factor,11.60429955,6.491317749,18.67380142,zb004,1,0,1
p40071_x035,log,factor,11.55574989,10.21988678,13.11487579,zb004,1,0,1
p40071_x036,log,factor,39.26689911,14.6494503,47.12027893,zb004,1,0,1
p40071_x037,log,factor,7.582525253,6.812547684,10.92630005,zb004,1,0,1
p40071_x038,log,factor,13.38920021,12.2907753,25.57967567,zb004,1,0,1
p40071_x039,log,factor,8.739330292,4.995920181,13.51862526,zb004,1,0,1
p40071_x040,log,factor,6.903719902,6.639382362,15.00164986,zb004,1,0,1
p40071_x041,log,factor,15.88475037,15.85232544,35.3,zb004,1,0,1
p40071_x042,log,factor,8.47968483,6.934642315,15.21484947,zb004,1,0,1
p40071_y001,log,factor,8.268899918,3.979557514,10.65964985,zb004,1,0,1
p40071_y002,log,factor,2.048695087,1.017802477,33.01077271,zb004,1,0,1
p40071_y003,log,factor,3.241334915,3.23721242,4.981247425,zb004,1,0,1
p40071_y004,log,factor,3.033685207,1.706894994,3.616889954,zb004,1,0,1
p40071_y005,log,factor,13.86295033,8.190440178,13.90649986,zb004,1,0,1
p40071_y006,log,factor,14.02185059,4.889167309,34.53959656,zb004,1,0,1
p40071_y007,log,factor,1.634204984,1,2.286864996,zb004,1,0,1
p40071_y008,log,factor,6.162240028,3.166100025,8.445977211,zb004,1,0,1
p40071_y009,log,factor,3.01429987,2.779705048,4.441225052,zb004,1,0,1
p40071_y010,log,factor,4.550135136,1,16.87307358,zb004,1,0,1
p40071_y011,log,factor,8.533685684,5.799987316,11.8621397,zb004,1,0,1
p40071_y012,fixed,factor,3.445369959,3.12668252,3.491810083,zb004,1,0,1
p40071_y013,log,factor,3.525439978,3.355537415,10.23840237,zb004,1,0,1
p40071_y014,log,factor,3.029584885,2.505219936,11.54594517,zb004,1,0,1
p40071_y015,log,factor,1.979169965,1.263215065,2.200690031,zb004,1,0,1
