parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p50051_s040,log,factor,0.209047,0.201953754,0.267017752,zb005,1.0,0.0,1
p50051_s041,log,factor,0.15493,0.142784745,0.187957749,zb005,1.0,0.0,1
p50051_s042,log,factor,0.193254,0.119999997,0.230341494,zb005,1.0,0.0,1
p50051_s043,log,factor,0.13318,0.124399498,0.180201992,zb005,1.0,0.0,1
p50051_s044,log,factor,0.174609,0.167126,0.202675,zb005,1.0,0.0,1
p50051_s045,log,factor,0.17861,0.143966243,0.204158753,zb005,1.0,0.0,1
p50051_s046,log,factor,0.168833,0.167135254,0.201598749,zb005,1.0,0.0,1
p50051_x001,log,factor,11.6844,5.728000164,13.98089981,zb005,1.0,0.0,1
p50051_x002,log,factor,8.12068,6.094260216,10.15943241,zb005,1.0,0.0,1
p50051_x003,log,factor,3.95139,3.366422653,14.63667011,zb005,1.0,0.0,1
p50051_x004,log,factor,8.03898,6.593279839,10.87732029,zb005,1.0,0.0,1
p50051_x005,log,factor,10.1394,10.06855011,11.96380043,zb005,1.0,0.0,1
p50051_x006,log,factor,11.7999,11.34490013,12.80847454,zb005,1.0,0.0,1
p50051_x007,log,factor,7.47346,5.939160347,11.82437515,zb005,1.0,0.0,1
p50051_x008,log,factor,16.2355,16.2112999,21.3,zb005,1.0,0.0,1
p50051_x009,log,factor,17.0884,15.94540024,21.3,zb005,1.0,0.0,1
p50051_x010,log,factor,14.532,10.5801754,16.41390038,zb005,1.0,0.0,1
p50051_x011,log,factor,14.809,14.80902481,21.3,zb005,1.0,0.0,1
p50051_x012,log,factor,10.5875,8.108727455,12.65760231,zb005,1.0,0.0,1
p50051_x013,log,factor,12.4612,6.667729855,23.07951508,zb005,1.0,0.0,1
p50051_x014,log,factor,7.69759,5.284907341,9.228214264,zb005,1.0,0.0,1
p50051_x015,log,factor,20.9522,11.30726242,24.6479393,zb005,1.0,0.0,1
p50051_x016,log,factor,18.2619,8.968090057,19.6732254,zb005,1.0,0.0,1
p50051_x017,log,factor,2.68945,2.611129999,16.76865005,zb005,1.0,0.0,1
p50051_x018,log,factor,17.8195,3.452472448,17.81952477,zb005,1.0,0.0,1
p50051_x019,log,factor,10.9788,10.69619942,16.79254913,zb005,1.0,0.0,1
p50051_x020,log,factor,9.30998,5.584275246,21.3,zb005,1.0,0.0,1
p50051_x021,log,factor,17.6105,12.27964973,18.84904861,zb005,1.0,0.0,1
p50051_x022,log,factor,15.6315,5.744599819,20.26760101,zb005,1.0,0.0,1
p50051_x023,log,factor,7.26028,3.955334902,9.700052261,zb005,1.0,0.0,1
p50051_x024,log,factor,4.36521,4.249340057,6.214452744,zb005,1.0,0.0,1
p50051_x025,log,factor,4.87784,1.860705018,11.59557533,zb005,1.0,0.0,1
p50051_x026,log,factor,8.36509,4.603902817,13.71279526,zb005,1.0,0.0,1
p50051_x027,log,factor,7.64569,6.399792671,11.26554966,zb005,1.0,0.0,1
p50051_x028,log,factor,25.3704,6.225939751,25.37934036,zb005,1.0,0.0,1
p50051_x029,log,factor,10.1093,9.302200317,11.74297523,zb005,1.0,0.0,1
p50051_x030,log,factor,5.92936,1.773202419,8.554180145,zb005,1.0,0.0,1
p50051_x031,log,factor,9.83538,9.711975098,21.3,zb005,1.0,0.0,1
p50051_x032,log,factor,10.3258,6.043472767,17.00020027,zb005,1.0,0.0,1
p50051_x033,log,factor,12.8969,10.76132488,21.3,zb005,1.0,0.0,1
p50051_x034,log,factor,4.10089,2.716997385,7.934332371,zb005,1.0,0.0,1
p50051_x035,log,factor,7.80325,5.861330032,10.59536552,zb005,1.0,0.0,1
p50051_x036,log,factor,7.17874,6.379547596,8.418112755,zb005,1.0,0.0,1
p50051_x037,log,factor,13.8185,6.987944603,13.82069969,zb005,1.0,0.0,1
p50051_x038,log,factor,23.9805,11.61149979,27.89664001,zb005,1.0,0.0,1
p50051_x039,log,factor,4.97087,4.575472355,7.438342571,zb005,1.0,0.0,1
p50051_x040,log,factor,10.4304,8.488855362,10.43039989,zb005,1.0,0.0,1
p50051_x041,log,factor,4.11241,2.813172579,21.3,zb005,1.0,0.0,1
p50051_x042,log,factor,6.17219,5.431937218,6.726567268,zb005,1.0,0.0,1
p50051_x043,log,factor,10.8799,4.333250046,21.3,zb005,1.0,0.0,1
p50051_x044,log,factor,23.7283,6.202922344,30.0,zb005,1.0,0.0,1
p50051_x045,log,factor,16.1707,12.17210007,18.62477493,zb005,1.0,0.0,1
p50051_x046,log,factor,19.8681,16.3138752,20.76714897,zb005,1.0,0.0,1
p50051_y001,log,factor,3.86661,3.481149912,8.860170364,zb005,1.0,0.0,1
p50051_y002,log,factor,2.09819,1.000057459,4.558875084,zb005,1.0,0.0,1
p50051_y003,log,factor,2.21121,1.362332463,3.308412552,zb005,1.0,0.0,1
p50051_y004,log,factor,4.3869,2.426857471,5.459597588,zb005,1.0,0.0,1
p50051_y005,log,factor,6.3658,2.652935028,7.657310009,zb005,1.0,0.0,1
p50051_y006,log,factor,2.18251,1.849062443,3.536667347,zb005,1.0,0.0,1
p50051_y007,log,factor,5.95757,2.276190042,7.121754646,zb005,1.0,0.0,1
p50051_y008,log,factor,2.38973,1.999754906,4.964709759,zb005,1.0,0.0,1
p50051_y009,log,factor,3.69603,3.048757553,6.905740261,zb005,1.0,0.0,1
p50051_y010,log,factor,2.73734,1.171455026,3.29669261,zb005,1.0,0.0,1
p50051_y011,log,factor,3.00413,2.055355072,3.124454975,zb005,1.0,0.0,1
p50051_y012,log,factor,0.998031,0.813875961,1.220813942,zb005,1.0,0.0,1
p50051_y013,log,factor,1.15467,1.000067472,3.216315031,zb005,1.0,0.0,1
p50051_y014,log,factor,3.67209,3.040995121,4.124804974,zb005,1.0,0.0,1
p50051_y015,log,factor,3.28777,2.039117575,3.353729963,zb005,1.0,0.0,1
p50051_y016,log,factor,6.688,4.13192749,9.270885468,zb005,1.0,0.0,1
p50051_y017,log,factor,1.64887,1.247267485,3.345484972,zb005,1.0,0.0,1
p50051_y018,log,factor,6.95528,3.410957336,12.1868,zb005,1.0,0.0,1
p50051_y019,log,factor,3.05764,2.856285095,5.980352402,zb005,1.0,0.0,1
p50051_y020,log,factor,2.93848,2.731272459,4.093575001,zb005,1.0,0.0,1
p50051_y021,log,factor,1.23044,1.224139929,4.768270016,zb005,1.0,0.0,1
p50051_y022,log,factor,3.34406,2.248757362,9.405409813,zb005,1.0,0.0,1
p50051_y023,log,factor,3.44265,3.302139997,4.257172585,zb005,1.0,0.0,1
p50051_y024,log,factor,3.91049,2.765412569,5.58251524,zb005,1.0,0.0,1
p50051_y025,log,factor,1.63899,1.563950062,3.572314978,zb005,1.0,0.0,1
p50051_y026,log,factor,2.8984,2.379402399,8.489267349,zb005,1.0,0.0,1
p50051_y027,log,factor,3.51731,1.862292528,3.517312527,zb005,1.0,0.0,1
p50051_y028,log,factor,4.81717,4.521887779,5.894877434,zb005,1.0,0.0,1
p50051_y029,log,factor,8.00365,2.748764992,8.431957245,zb005,1.0,0.0,1
p50051_y030,log,factor,3.24118,2.129415035,3.276930094,zb005,1.0,0.0,1
p50051_y031,log,factor,5.80289,2.827664852,11.29462528,zb005,1.0,0.0,1
p50051_y032,log,factor,2.83296,2.832962513,6.653120041,zb005,1.0,0.0,1
p50051_y033,log,factor,1.35584,1.056692481,3.153475046,zb005,1.0,0.0,1
p50051_y034,log,factor,5.16459,2.245310068,20.47297478,zb005,1.0,0.0,1
p50051_y035,log,factor,2.36634,2.115867615,2.620389938,zb005,1.0,0.0,1
p50051_y036,log,factor,2.78697,2.436275005,3.368092537,zb005,1.0,0.0,1
p50051_y037,log,factor,1.85367,1.473970056,2.454464912,zb005,1.0,0.0,1
p50051_y038,log,factor,3.03566,1.627627611,4.563240051,zb005,1.0,0.0,1
p50051_y039,log,factor,0.954058,0.800395966,1.200593948,zb005,1.0,0.0,1
p50051_y040,log,factor,8.5998,1.695080042,12.56570053,zb005,1.0,0.0,1
p50051_y041,log,factor,2.58959,2.488780022,3.017612457,zb005,1.0,0.0,1
p50051_y042,log,factor,4.3305,2.184502602,5.008415222,zb005,1.0,0.0,1
p50051_y043,log,factor,3.47851,3.357980013,11.70565033,zb005,1.0,0.0,1
p50051_y044,log,factor,3.68605,2.269947529,3.755579948,zb005,1.0,0.0,1
p50051_y045,log,factor,2.41194,1.505095005,3.127957344,zb005,1.0,0.0,1
p50051_y046,log,factor,3.33553,2.059294939,7.152714729,zb005,1.0,0.0,1
p50051_z001,log,factor,5.91103,3.469645023,11.13417435,zb005,1.0,0.0,1
p50051_z002,log,factor,3.36321,1.863049984,3.880495071,zb005,1.0,0.0,1
p50051_z003,log,factor,19.9609,19.49422455,20.0,zb005,1.0,0.0,1
p50051_z004,log,factor,1.81962,1.387327552,2.57806015,zb005,1.0,0.0,1
p50051_z005,log,factor,8.13147,3.45142746,10.9598999,zb005,1.0,0.0,1
p50051_z006,log,factor,9.03694,1.110971928,14.03,zb005,1.0,0.0,1
p50051_z007,log,factor,2.52667,1.454232454,2.67492485,zb005,1.0,0.0,1
p50051_z008,log,factor,2.80176,0.562338233,14.03,zb005,1.0,0.0,1
p50051_z009,log,factor,19.6253,8.105510712,20.0,zb005,1.0,0.0,1
p50051_z010,log,factor,2.56438,2.163767576,14.03,zb005,1.0,0.0,1
p50051_z011,log,factor,19.291,12.8804245,19.99704933,zb005,1.0,0.0,1
p50051_z012,log,factor,6.79029,5.393407345,7.283510208,zb005,1.0,0.0,1
p50051_z013,log,factor,5.25023,4.378779888,14.03,zb005,1.0,0.0,1
p50051_z014,log,factor,0.785216,0.710949242,4.571387768,zb005,1.0,0.0,1
p50051_z015,log,factor,5.41856,5.418562412,14.03,zb005,1.0,0.0,1
p50051_z016,log,factor,1.42192,0.766916752,3.408569574,zb005,1.0,0.0,1
p50051_z017,log,factor,12.9524,8.099374771,13.07015038,zb005,1.0,0.0,1
p50051_z018,log,factor,14.5725,6.36685276,19.17804108,zb005,1.0,0.0,1
p50051_z019,log,factor,0.981256,0.40946424,10.66806698,zb005,1.0,0.0,1
p50051_z020,log,factor,8.70853,5.337957382,14.03,zb005,1.0,0.0,1
p50051_z021,log,factor,4.3708,3.889057636,7.029165268,zb005,1.0,0.0,1
p50051_z022,log,factor,15.9409,13.3454752,19.76887512,zb005,1.0,0.0,1
p50051_z023,log,factor,3.62259,2.725430012,9.130735397,zb005,1.0,0.0,1
p50051_z024,log,factor,9.54651,3.573260069,14.03,zb005,1.0,0.0,1
p50051_z025,log,factor,6.76097,5.158242226,6.7609725,zb005,1.0,0.0,1
p50051_z026,log,factor,4.43679,4.324502468,4.74602747,zb005,1.0,0.0,1
p50051_z027,log,factor,6.49053,1.639127493,14.03,zb005,1.0,0.0,1
p50051_z028,log,factor,5.38038,3.093382359,6.252934933,zb005,1.0,0.0,1
p50051_z029,log,factor,12.3364,12.10394955,14.6677803,zb005,1.0,0.0,1
p50051_z030,log,factor,2.30859,1.143975019,5.76748991,zb005,1.0,0.0,1
p50051_z031,log,factor,3.81162,3.45460248,3.979850054,zb005,1.0,0.0,1
p50051_z032,log,factor,1.48074,1.269812584,3.772037506,zb005,1.0,0.0,1
p50051_z033,log,factor,8.35705,1.29014504,14.03,zb005,1.0,0.0,1
p50051_z034,log,factor,7.15593,5.094977379,8.033474922,zb005,1.0,0.0,1
p50051_z035,log,factor,3.57707,2.43787241,14.03,zb005,1.0,0.0,1
p50051_z036,log,factor,9.99426,3.622057438,14.03,zb005,1.0,0.0,1
p50051_z037,log,factor,3.9192,2.496647596,3.987747669,zb005,1.0,0.0,1
p50051_z038,log,factor,3.9311,1.303539991,8.97941494,zb005,1.0,0.0,1
p50051_z039,log,factor,4.14614,2.883995056,7.032509804,zb005,1.0,0.0,1
p50051_z040,log,factor,4.55571,1.981947422,14.03,zb005,1.0,0.0,1
p50051_z041,log,factor,9.72745,3.317172527,13.85720062,zb005,1.0,0.0,1
p50051_z042,log,factor,6.16721,4.047320366,12.10506248,zb005,1.0,0.0,1
p50051_z043,log,factor,5.73201,1.383232474,14.03,zb005,1.0,0.0,1
p50051_z044,log,factor,7.19708,4.989590168,8.391255379,zb005,1.0,0.0,1
p50051_z045,log,factor,5.6882,4.32520771,8.240157127,zb005,1.0,0.0,1
p50051_z046,log,factor,2.02344,1.111810088,5.417722702,zb005,1.0,0.0,1
p50052_z001,log,factor,0.0107443,0.008,0.012,zb005,1.0,0.0,1
p50052_z002,log,factor,0.0118094,0.008779,0.0131685,zb005,1.0,0.0,1
p50052_z003,log,factor,0.0251511,0.019261441,0.028892161,zb005,1.0,0.0,1
p50052_z004,log,factor,0.255637,0.041626498,0.336627483,zb005,1.0,0.0,1
p50052_z005,log,factor,0.0594653,0.043976641,0.065964961,zb005,1.0,0.0,1
p50052_z006,log,factor,0.030216,0.020568159,0.030852239,zb005,1.0,0.0,1
p50052_z007,log,factor,0.0101631,0.008,0.012,zb005,1.0,0.0,1
p50052_z008,log,factor,0.00973123,0.008,0.012,zb005,1.0,0.0,1
p50052_z009,log,factor,0.0276668,0.02050816,0.03076224,zb005,1.0,0.0,1
p50052_z010,log,factor,0.0412452,0.029940879,0.044911319,zb005,1.0,0.0,1
p50052_z011,log,factor,0.0100645,0.008190159,0.012285239,zb005,1.0,0.0,1
p50052_z012,log,factor,0.0204089,0.01456852,0.021852779,zb005,1.0,0.0,1
p50052_z013,log,factor,0.0368571,0.027324679,0.040987019,zb005,1.0,0.0,1
p50052_z014,log,factor,0.011962,0.00800012,0.01200018,zb005,1.0,0.0,1
p50052_z015,log,factor,0.038057,0.029004079,0.043506119,zb005,1.0,0.0,1
p50052_z016,log,factor,0.0143873,0.01088908,0.01633362,zb005,1.0,0.0,1
p50052_z017,log,factor,0.0415338,0.035720319,0.053580478,zb005,1.0,0.0,1
p50052_z018,log,factor,0.0551626,0.03931728,0.05897592,zb005,1.0,0.0,1
p50052_z019,log,factor,0.00984187,0.00807104,0.012106559,zb005,1.0,0.0,1
p50052_z020,log,factor,0.0100247,0.008,0.012,zb005,1.0,0.0,1
p50052_z021,log,factor,0.0277467,0.019494519,0.029241778,zb005,1.0,0.0,1
p50052_z022,log,factor,0.0281392,0.022273082,0.033409622,zb005,1.0,0.0,1
p50052_z023,log,factor,0.0124715,0.0091032,0.0136548,zb005,1.0,0.0,1
p50052_z024,log,factor,0.00987889,0.008,0.012,zb005,1.0,0.0,1
p50052_z025,log,factor,0.00998765,0.008,0.012,zb005,1.0,0.0,1
p50052_z026,log,factor,0.0102266,0.0080098,0.0120147,zb005,1.0,0.0,1
p50052_z027,log,factor,0.0104274,0.0086532,0.0129798,zb005,1.0,0.0,1
p50052_z028,log,factor,0.0179189,0.01414832,0.02122248,zb005,1.0,0.0,1
p50052_z029,log,factor,0.00990456,0.008,0.012,zb005,1.0,0.0,1
p50052_z030,log,factor,0.0288282,0.023395121,0.035092682,zb005,1.0,0.0,1
p50052_z031,log,factor,0.0144512,0.010962,0.016443001,zb005,1.0,0.0,1
p50052_z032,log,factor,0.0157275,0.014823681,0.022235522,zb005,1.0,0.0,1
p50052_z033,log,factor,0.00980725,0.008,0.012,zb005,1.0,0.0,1
p50052_z034,log,factor,0.0117591,0.009093919,0.013640879,zb005,1.0,0.0,1
p50052_z035,log,factor,0.0123315,0.0092772,0.0139158,zb005,1.0,0.0,1
p50052_z036,log,factor,0.0128228,0.00995796,0.01493694,zb005,1.0,0.0,1
p50052_z037,log,factor,0.0269938,0.025541881,0.038312821,zb005,1.0,0.0,1
p50052_z038,log,factor,0.00970248,0.00821992,0.01232988,zb005,1.0,0.0,1
p50052_z039,log,factor,0.0118074,0.00855924,0.012838861,zb005,1.0,0.0,1
p50052_z040,log,factor,0.0407549,0.028338039,0.042507058,zb005,1.0,0.0,1
p50052_z041,log,factor,0.0437903,0.036095959,0.054143938,zb005,1.0,0.0,1
p50052_z042,log,factor,0.0644636,0.049035639,0.073553458,zb005,1.0,0.0,1
p50052_z043,log,factor,0.0103248,0.008,0.012,zb005,1.0,0.0,1
p50052_z044,log,factor,0.0102369,0.00921488,0.013822319,zb005,1.0,0.0,1
p50052_z045,log,factor,0.0739759,0.054851681,0.082277521,zb005,1.0,0.0,1
p50052_z046,log,factor,0.0207435,0.015266,0.022899,zb005,1.0,0.0,1
p50053_s001,log,factor,0.213349,0.180626005,0.213348508,zb005,1.0,0.0,1
p50053_s002,log,factor,0.193145,0.18630825,0.259091258,zb005,1.0,0.0,1
p50053_s003,log,factor,0.198989,0.194243997,0.21959424,zb005,1.0,0.0,1
p50053_s004,log,factor,0.220592,0.215850741,0.235208511,zb005,1.0,0.0,1
p50053_s005,log,factor,0.42975,0.266481996,0.449999988,zb005,1.0,0.0,1
p50053_s006,log,factor,0.175894,0.14951399,0.264701009,zb005,1.0,0.0,1
p50053_s007,log,factor,0.28843,0.169157997,0.295494258,zb005,1.0,0.0,1
p50053_s008,log,factor,0.165245,0.135325253,0.248124257,zb005,1.0,0.0,1
p50053_s009,log,factor,0.210192,0.186878249,0.249933511,zb005,1.0,0.0,1
p50053_s010,log,factor,0.238135,0.198693752,0.278167248,zb005,1.0,0.0,1
p50053_s011,log,factor,0.156968,0.137731999,0.300311267,zb005,1.0,0.0,1
p50053_s012,log,factor,0.234523,0.192376509,0.25044474,zb005,1.0,0.0,1
p50053_s013,log,factor,0.281797,0.268794745,0.317885756,zb005,1.0,0.0,1
p50053_s014,log,factor,0.263661,0.262051493,0.31576401,zb005,1.0,0.0,1
p50053_s015,log,factor,0.185512,0.155540004,0.230731741,zb005,1.0,0.0,1
p50053_s016,log,factor,0.223023,0.20692274,0.312977254,zb005,1.0,0.0,1
p50053_s017,log,factor,0.403,0.292936236,0.40640074,zb005,1.0,0.0,1
p50053_s018,log,factor,0.262738,0.199237257,0.285362244,zb005,1.0,0.0,1
p50053_s019,log,factor,0.306862,0.201686248,0.350999991,zb005,1.0,0.0,1
p50053_s020,log,factor,0.415564,0.273581743,0.448014766,zb005,1.0,0.0,1
p50053_s021,log,factor,0.23026,0.20960176,0.350999991,zb005,1.0,0.0,1
p50053_s022,log,factor,0.232815,0.221762747,0.234425247,zb005,1.0,0.0,1
p50053_s023,log,factor,0.269744,0.191860244,0.304212481,zb005,1.0,0.0,1
p50053_s024,log,factor,0.287869,0.228517503,0.321822494,zb005,1.0,0.0,1
p50053_s025,log,factor,0.161767,0.119999997,0.246338502,zb005,1.0,0.0,1
p50053_s026,log,factor,0.222827,0.195268244,0.307555735,zb005,1.0,0.0,1
p50053_s027,log,factor,0.280691,0.213561743,0.405549765,zb005,1.0,0.0,1
p50053_s028,log,factor,0.236141,0.190207005,0.297122747,zb005,1.0,0.0,1
p50053_s029,log,factor,0.188356,0.185818508,0.27304551,zb005,1.0,0.0,1
p50053_s030,log,factor,0.221444,0.192308992,0.233677,zb005,1.0,0.0,1
p50053_s031,log,factor,0.228856,0.198301747,0.263770252,zb005,1.0,0.0,1
p50053_s032,log,factor,0.262338,0.220644251,0.281726748,zb005,1.0,0.0,1
p50053_s033,log,factor,0.252946,0.220353499,0.280414253,zb005,1.0,0.0,1
p50053_s034,log,factor,0.232534,0.227702245,0.257265002,zb005,1.0,0.0,1
p50053_s035,log,factor,0.240138,0.226276249,0.260234505,zb005,1.0,0.0,1
p50053_s036,log,factor,0.196123,0.188735753,0.286445022,zb005,1.0,0.0,1
p50053_s037,log,factor,0.242381,0.237732247,0.245273247,zb005,1.0,0.0,1
p50053_s038,log,factor,0.221874,0.205180243,0.228806496,zb005,1.0,0.0,1
p50053_s039,log,factor,0.2261,0.169076249,0.253965497,zb005,1.0,0.0,1
p50053_s040,log,factor,0.211511,0.210866496,0.289266765,zb005,1.0,0.0,1
p50053_s041,log,factor,0.279237,0.210607737,0.338284016,zb005,1.0,0.0,1
p50053_s042,log,factor,0.270037,0.262760997,0.27023524,zb005,1.0,0.0,1
p50053_s043,log,factor,0.315742,0.242768496,0.317567497,zb005,1.0,0.0,1
p50053_s044,log,factor,0.238673,0.191945001,0.279072255,zb005,1.0,0.0,1
p50053_s045,log,factor,0.231306,0.2019445,0.24209775,zb005,1.0,0.0,1
p50053_s046,log,factor,0.220623,0.199548751,0.239411741,zb005,1.0,0.0,1
p50053_x001,log,factor,16.1739,6.694635391,16.1739254,zb005,1.0,0.0,1
p50053_x002,log,factor,11.5147,1.0,13.62730026,zb005,1.0,0.0,1
p50053_x003,log,factor,19.5418,5.883749962,38.13267517,zb005,1.0,0.0,1
p50053_x004,log,factor,8.19493,6.467777252,8.848590851,zb005,1.0,0.0,1
p50053_x005,log,factor,4.88437,1.050495028,16.54372597,zb005,1.0,0.0,1
p50053_x006,log,factor,11.4276,3.132450104,22.56394958,zb005,1.0,0.0,1
p50053_x007,log,factor,10.4284,5.445362568,38.70634842,zb005,1.0,0.0,1
p50053_x008,log,factor,35.8155,3.832752466,36.02867508,zb005,1.0,0.0,1
p50053_x009,log,factor,8.28403,5.027942657,8.606960297,zb005,1.0,0.0,1
p50053_x010,log,factor,69.573,24.61910057,80.0,zb005,1.0,0.0,1
p50053_x011,log,factor,3.12833,3.123169899,5.629670143,zb005,1.0,0.0,1
p50053_x012,log,factor,47.1961,23.42979813,56.3,zb005,1.0,0.0,1
p50053_x013,log,factor,18.7315,17.89954948,27.79874992,zb005,1.0,0.0,1
p50053_x014,log,factor,50.4473,28.14152336,62.40072327,zb005,1.0,0.0,1
p50053_x015,log,factor,4.96632,3.194215059,8.703630447,zb005,1.0,0.0,1
p50053_x016,log,factor,7.43701,5.4339571,14.00387478,zb005,1.0,0.0,1
p50053_x017,log,factor,77.1555,15.83794975,80.0,zb005,1.0,0.0,1
p50053_x018,log,factor,25.7769,14.71512508,56.3,zb005,1.0,0.0,1
p50053_x019,log,factor,20.6632,17.05319977,23.43852425,zb005,1.0,0.0,1
p50053_x020,log,factor,5.26066,4.840640068,12.9218998,zb005,1.0,0.0,1
p50053_x021,log,factor,6.10328,5.549015045,9.598542213,zb005,1.0,0.0,1
p50053_x022,log,factor,7.16407,5.914680004,9.639537811,zb005,1.0,0.0,1
p50053_x023,log,factor,16.7009,2.254204988,17.46527481,zb005,1.0,0.0,1
p50053_x024,log,factor,3.51418,3.160974979,14.65354443,zb005,1.0,0.0,1
p50053_x025,log,factor,51.1022,5.051747322,56.3,zb005,1.0,0.0,1
p50053_x026,log,factor,28.4552,18.3567009,31.2486248,zb005,1.0,0.0,1
p50053_x027,log,factor,41.0914,29.23974991,41.09142685,zb005,1.0,0.0,1
p50053_x028,log,factor,16.8416,5.066277504,17.0027256,zb005,1.0,0.0,1
p50053_x029,log,factor,11.7526,10.94039917,22.36662483,zb005,1.0,0.0,1
p50053_x030,log,factor,17.2977,14.67137527,21.82875061,zb005,1.0,0.0,1
p50053_x031,log,factor,29.9495,28.70745087,56.3,zb005,1.0,0.0,1
p50053_x032,log,factor,54.8793,12.4265995,56.3,zb005,1.0,0.0,1
p50053_x033,log,factor,15.5271,8.27790451,18.80865097,zb005,1.0,0.0,1
p50053_x034,log,factor,4.77516,3.875454903,6.341840267,zb005,1.0,0.0,1
p50053_x035,log,factor,19.5378,11.15537548,29.03715134,zb005,1.0,0.0,1
p50053_x036,log,factor,5.12054,5.120537281,13.12154961,zb005,1.0,0.0,1
p50053_x037,log,factor,8.55857,5.28419733,20.78712463,zb005,1.0,0.0,1
p50053_x038,log,factor,12.8763,4.926207542,25.27334976,zb005,1.0,0.0,1
p50053_x039,log,factor,9.48557,5.835002422,16.68185043,zb005,1.0,0.0,1
p50053_x040,log,factor,7.20034,5.722054958,15.52512264,zb005,1.0,0.0,1
p50053_x041,log,factor,9.96173,7.937254906,32.63082504,zb005,1.0,0.0,1
p50053_x042,log,factor,15.1027,7.247512341,36.25965118,zb005,1.0,0.0,1
p50053_x043,log,factor,5.7416,3.690175056,16.30932999,zb005,1.0,0.0,1
p50053_x044,log,factor,35.116,19.37814903,41.08105087,zb005,1.0,0.0,1
p50053_x045,log,factor,22.4697,15.20679951,23.85812569,zb005,1.0,0.0,1
p50053_x046,log,factor,31.6453,18.73904991,56.3,zb005,1.0,0.0,1
p50053_y001,log,factor,8.80143,4.08468771,11.68652534,zb005,1.0,0.0,1
p50053_y002,log,factor,12.9434,1.462932587,56.3,zb005,1.0,0.0,1
p50053_y003,log,factor,13.3071,11.26854992,13.33767509,zb005,1.0,0.0,1
p50053_y004,log,factor,4.3884,1.062545061,6.934720039,zb005,1.0,0.0,1
p50053_y005,log,factor,2.23197,1.0,10.9576931,zb005,1.0,0.0,1
p50053_y006,fixed,factor,8.4055,7.726427078,8.565410614,zb005,1.0,0.0,1
p50053_y007,log,factor,15.5987,8.902517319,27.13745117,zb005,1.0,0.0,1
p50053_y008,log,factor,2.51323,2.453317404,14.07935524,zb005,1.0,0.0,1
p50053_y009,log,factor,5.07757,4.494482517,9.957099915,zb005,1.0,0.0,1
p50053_y010,log,factor,1.29039,1.054399967,1.581599951,zb005,1.0,0.0,1
p50053_y011,log,factor,16.4072,16.13902664,19.70317459,zb005,1.0,0.0,1
p50053_y012,log,factor,4.0389,3.983325005,5.627977371,zb005,1.0,0.0,1
p50053_y013,log,factor,20.7149,4.422377586,21.51932526,zb005,1.0,0.0,1
p50053_y014,log,factor,4.74184,2.112927437,6.279970169,zb005,1.0,0.0,1
p50053_y015,log,factor,3.12612,2.920875072,21.30340004,zb005,1.0,0.0,1
p50053_y016,log,factor,8.08471,5.4728899,15.78217506,zb005,1.0,0.0,1
p50053_y017,log,factor,2.53166,1.0,4.472767353,zb005,1.0,0.0,1
p50053_y018,log,factor,6.24283,5.767572403,14.67875004,zb005,1.0,0.0,1
p50053_y019,log,factor,4.45017,2.345650196,4.727312565,zb005,1.0,0.0,1
p50053_y020,log,factor,10.877,8.76324749,14.06522465,zb005,1.0,0.0,1
p50053_y021,log,factor,6.16347,2.091869831,20.35777473,zb005,1.0,0.0,1
p50053_y022,log,factor,8.19268,5.004282475,9.174324989,zb005,1.0,0.0,1
p50053_y023,log,factor,10.6062,5.228492737,11.01480007,zb005,1.0,0.0,1
p50053_y024,log,factor,1.68374,1.335900021,2.003850031,zb005,1.0,0.0,1
p50053_y025,log,factor,2.63404,2.168192387,6.58898735,zb005,1.0,0.0,1
p50053_y026,log,factor,9.08491,7.782110214,9.140307426,zb005,1.0,0.0,1
p50053_y027,log,factor,7.42241,3.90499258,8.792614937,zb005,1.0,0.0,1
p50053_y028,log,factor,6.91928,4.692774773,7.452819824,zb005,1.0,0.0,1
p50053_y029,log,factor,4.20366,2.4698174,4.534065247,zb005,1.0,0.0,1
p50053_y030,log,factor,4.09222,2.683242559,4.42021513,zb005,1.0,0.0,1
p50053_y031,log,factor,11.8083,3.642107487,14.05985069,zb005,1.0,0.0,1
p50053_y032,log,factor,3.70847,3.691854954,14.05795002,zb005,1.0,0.0,1
p50053_y033,log,factor,9.98846,6.410607815,11.22542477,zb005,1.0,0.0,1
p50053_y034,log,factor,2.60843,1.43362999,6.281905174,zb005,1.0,0.0,1
p50053_y035,log,factor,5.61628,2.508427382,11.41881466,zb005,1.0,0.0,1
p50053_y036,log,factor,4.32068,2.225832462,4.328557491,zb005,1.0,0.0,1
p50053_y037,log,factor,43.4966,3.329637527,56.3,zb005,1.0,0.0,1
p50053_y038,log,factor,1.29033,0.938971996,1.408457994,zb005,1.0,0.0,1
p50053_y039,log,factor,19.584,6.041282654,41.24222565,zb005,1.0,0.0,1
p50053_y040,log,factor,4.96608,1.868882418,5.70509243,zb005,1.0,0.0,1
p50053_y041,log,factor,4.03249,4.032487392,8.697335243,zb005,1.0,0.0,1
p50053_y042,log,factor,4.9579,3.570142508,24.6331501,zb005,1.0,0.0,1
p50053_y043,log,factor,10.3026,5.373462677,18.57437515,zb005,1.0,0.0,1
