parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom
p40071_s027,log,factor,0.226239,0.224789262,0.289853245,zb004,1.0,0.0,1
p40071_s028,log,factor,0.263264,0.2370985,0.263264477,zb004,1.0,0.0,1
p40071_s029,log,factor,0.2,0.308717757,0.422478032,zb004,1.0,0.0,1
p40071_s030,log,factor,0.2,0.120051995,0.290629983,zb004,1.0,0.0,1
p40071_s031,log,factor,0.2,0.233413503,0.265416235,zb004,1.0,0.0,1
p40071_s032,log,factor,0.2,0.205657497,0.225578249,zb004,1.0,0.0,1
p40071_s033,log,factor,0.2,0.195012748,0.275142998,zb004,1.0,0.0,1
p40071_s034,log,factor,0.2,0.160419494,0.216615245,zb004,1.0,0.0,1
p40071_s035,log,factor,0.2,0.19738175,0.342822731,zb004,1.0,0.0,1
p40071_s036,log,factor,0.2,0.146067992,0.216775745,zb004,1.0,0.0,1
p40071_s037,log,factor,0.2,0.197452247,0.252684265,zb004,1.0,0.0,1
p40071_s038,log,factor,0.2,0.168718994,0.2160355,zb004,1.0,0.0,1
p40071_s039,log,factor,0.2,0.225862741,0.28189826,zb004,1.0,0.0,1
p40071_s040,log,factor,0.2,0.120003745,0.246824503,zb004,1.0,0.0,1
p40071_s041,log,factor,0.2,0.251542985,0.297894478,zb004,1.0,0.0,1
p40071_s042,log,factor,0.2,0.270042747,0.324822754,zb004,1.0,0.0,1
p40071_x001,log,factor,17.57520008087158,13.92000008,18.79360008,zb004,1.0,0.0,1
p40071_x002,log,factor,18.4428,16.80335045,29.26612473,zb004,1.0,0.0,1
p40071_x003,log,factor,32.17692613601685,22.50932503,35.39945984,zb004,1.0,0.0,1
p40071_x004,log,factor,23.57949447631836,7.081874847,29.07870102,zb004,1.0,0.0,1
p40071_x005,fixed,factor,5.97229,5.647165298,6.258437634,zb004,1.0,0.0,1
p40071_x006,log,factor,11.3357,11.13702488,28.21922684,zb004,1.0,0.0,1
p40071_x007,log,factor,20.45363402366638,11.75613499,23.35280037,zb004,1.0,0.0,1
p40071_x008,log,factor,22.6406,20.45434952,35.3,zb004,1.0,0.0,1
p40071_x009,log,factor,41.11093187332153,22.70092583,47.24760132,zb004,1.0,0.0,1
p40071_x010,log,factor,11.52691006660462,3.988389969,14.0397501,zb004,1.0,0.0,1
p40071_x011,log,factor,29.07835578918457,10.41342545,35.3,zb004,1.0,0.0,1
p40071_x012,log,factor,7.193643093109131,4.620672226,8.051300049,zb004,1.0,0.0,1
p40071_x013,log,factor,15.2399,15.23992538,16.98374939,zb004,1.0,0.0,1
p40071_x014,log,factor,17.943,12.65890026,35.3,zb004,1.0,0.0,1
p40071_x015,log,factor,9.152969002723697,3.753324986,10.95285034,zb004,1.0,0.0,1
p40071_x016,log,factor,9.90845,8.934627533,24.72970009,zb004,1.0,0.0,1
p40071_x017,log,factor,28.64519929885864,14.02305031,33.51924896,zb004,1.0,0.0,1
p40071_x018,log,factor,12.37627393007278,2.902344942,15.53425026,zb004,1.0,0.0,1
p40071_x019,log,factor,24.8265,22.66947556,28.97315025,zb004,1.0,0.0,1
p40071_x020,log,factor,23.05108833312988,17.0739994,25.04345131,zb004,1.0,0.0,1
p40071_x021,log,factor,28.29394626617432,7.275787354,35.3,zb004,1.0,0.0,1
p40071_x022,log,factor,24.62048822641373,3.448097467,31.67795181,zb004,1.0,0.0,1
p40071_x023,log,factor,22.52571320533752,12.57302761,25.84327507,zb004,1.0,0.0,1
p40071_x024,log,factor,8.37532,4.610589981,21.21945,zb004,1.0,0.0,1
p40071_x025,log,factor,41.00661873817444,14.02647495,50.0,zb004,1.0,0.0,1
p40071_x026,log,factor,33.75193119049072,23.02605057,37.32722473,zb004,1.0,0.0,1
p40071_x027,log,factor,28.6205,24.10214996,29.94212532,zb004,1.0,0.0,1
p40071_x028,log,factor,22.2314960360527,2.401932478,28.84135056,zb004,1.0,0.0,1
p40071_x029,log,factor,24.62622714042664,7.45250988,30.35079956,zb004,1.0,0.0,1
p40071_x030,log,factor,15.89751243591309,13.85560036,16.5781498,zb004,1.0,0.0,1
p40071_x031,log,factor,9.25334,7.860849857,33.59004974,zb004,1.0,0.0,1
p40071_x032,log,factor,9.93218,9.932182312,16.35929871,zb004,1.0,0.0,1
p40071_x033,log,factor,21.85223174095154,11.79212475,25.20560074,zb004,1.0,0.0,1
p40071_x034,log,factor,15.62818050384521,6.491317749,18.67380142,zb004,1.0,0.0,1
p40071_x035,log,factor,12.39112854003906,10.21988678,13.11487579,zb004,1.0,0.0,1
p40071_x036,log,factor,39.00257062911988,14.6494503,47.12027893,zb004,1.0,0.0,1
p40071_x037,log,factor,9.897861957550045,6.812547684,10.92630005,zb004,1.0,0.0,1
p40071_x038,log,factor,22.25745058059693,12.2907753,25.57967567,zb004,1.0,0.0,1
p40071_x039,log,factor,11.38794898986816,4.995920181,13.51862526,zb004,1.0,0.0,1
p40071_x040,log,factor,8.27599,6.639382362,15.00164986,zb004,1.0,0.0,1
p40071_x041,log,factor,15.8523,15.85232544,35.3,zb004,1.0,0.0,1
p40071_x042,log,factor,13.14479768276215,6.934642315,15.21484947,zb004,1.0,0.0,1
p40071_y001,log,factor,8.989626765251161,3.979557514,10.65964985,zb004,1.0,0.0,1
p40071_y002,log,factor,2.80204,1.017802477,33.01077271,zb004,1.0,0.0,1
p40071_y003,log,factor,3.3123,3.23721242,4.981247425,zb004,1.0,0.0,1
p40071_y004,log,factor,3.139391213655471,1.706894994,3.616889954,zb004,1.0,0.0,1
p40071_y005,log,factor,13.9065,8.190440178,13.90649986,zb004,1.0,0.0,1
p40071_y006,log,factor,27.12698924541473,4.889167309,34.53959656,zb004,1.0,0.0,1
p40071_y007,log,factor,1.965148746967316,1.0,2.286864996,zb004,1.0,0.0,1
p40071_y008,log,factor,7.126007914543152,3.166100025,8.445977211,zb004,1.0,0.0,1
p40071_y009,log,factor,4.025845050811768,2.779705048,4.441225052,zb004,1.0,0.0,1
p40071_y010,log,factor,12.90480518341064,1.0,16.87307358,zb004,1.0,0.0,1
p40071_y011,log,factor,10.34660160541534,5.799987316,11.8621397,zb004,1.0,0.0,1
p40071_y012,fixed,factor,3.44537,3.12668252,3.491810083,zb004,1.0,0.0,1
p40071_y013,log,factor,4.06953,3.355537415,10.23840237,zb004,1.0,0.0,1
p40071_y014,log,factor,2.64461,2.505219936,11.54594517,zb004,1.0,0.0,1
p40071_y015,log,factor,1.966321289539337,1.263215065,2.200690031,zb004,1.0,0.0,1
p40071_y016,log,factor,7.87507,7.706670284,35.3,zb004,1.0,0.0,1
p40071_y017,log,factor,9.60391,2.961767435,10.23149967,zb004,1.0,0.0,1
p40071_y018,log,factor,8.545235395431519,5.302737236,9.626068115,zb004,1.0,0.0,1
p40071_y019,log,factor,5.000377714633942,2.082772493,5.972912788,zb004,1.0,0.0,1
p40071_y020,fixed,factor,1.96366,1.927360058,2.586504936,zb004,1.0,0.0,1
p40071_y021,log,factor,1.611268997192383,1.171831989,1.757747984,zb004,1.0,0.0,1
p40071_y022,log,factor,1.69721,1.023562551,6.82900238,zb004,1.0,0.0,1
p40071_y023,log,factor,6.119629442691804,2.6165874,7.287310123,zb004,1.0,0.0,1
p40071_y024,log,factor,5.11703,4.739492416,18.87522507,zb004,1.0,0.0,1
p40071_y025,log,factor,3.550640732049942,1.971037507,4.07717514,zb004,1.0,0.0,1
p40071_y026,log,factor,5.52172,5.382392883,9.530769348,zb004,1.0,0.0,1
p40071_y027,log,factor,3.37339,2.930087566,5.66582489,zb004,1.0,0.0,1
p40071_y028,log,factor,2.04251,1.003104925,12.55453491,zb004,1.0,0.0,1
p40071_y029,log,factor,6.80761,4.581375122,18.5241375,zb004,1.0,0.0,1
p40071_y030,log,factor,2.909953057765961,1.317037582,3.440924883,zb004,1.0,0.0,1
p40071_y031,log,factor,1.76142,1.098282576,8.252141953,zb004,1.0,0.0,1
p40071_y032,log,factor,1.3255,1.283097506,11.04899788,zb004,1.0,0.0,1
p40071_y033,log,factor,5.290165185928345,1.463695049,6.565655231,zb004,1.0,0.0,1
p40071_y034,log,factor,1.89238,1.815855026,6.399399757,zb004,1.0,0.0,1
p40071_y035,log,factor,7.176196098327636,4.826060295,7.959574699,zb004,1.0,0.0,1
p40071_y036,log,factor,4.71488356590271,2.632767677,5.408922195,zb004,1.0,0.0,1
p40071_y037,log,factor,4.201604962348938,3.178484917,4.542644978,zb004,1.0,0.0,1
p40071_y038,log,factor,15.94379496574402,9.010777473,18.2548008,zb004,1.0,0.0,1
p40071_y039,log,factor,11.4483,8.242902756,23.2314415,zb004,1.0,0.0,1
p40071_y040,log,factor,2.276534408330917,1.000084996,2.702017546,zb004,1.0,0.0,1
p40071_y041,log,factor,5.17301,5.069990158,8.645275116,zb004,1.0,0.0,1
p40071_y042,log,factor,4.07052606344223,3.305402517,4.325567245,zb004,1.0,0.0,1
p40071_z001,log,factor,23.33037948608398,10.69252014,27.54299927,zb004,1.0,0.0,1
p40071_z002,log,factor,20.66989421844482,17.88669968,21.59762573,zb004,1.0,0.0,1
p40071_z003,log,factor,17.57560384273529,6.40241766,21.3,zb004,1.0,0.0,1
p40071_z004,log,factor,6.546430230140686,2.569550037,7.872056961,zb004,1.0,0.0,1
p40071_z005,log,factor,12.8432,10.61229992,12.88159943,zb004,1.0,0.0,1
p40071_z006,log,factor,11.2147079706192,1.497580051,14.45375061,zb004,1.0,0.0,1
p40071_z007,log,factor,17.54794442653656,6.291779995,21.3,zb004,1.0,0.0,1
p40071_z008,log,factor,5.861328423023225,3.00473237,6.813527107,zb004,1.0,0.0,1
p40071_z009,log,factor,19.11756801605225,13.69174957,20.92617416,zb004,1.0,0.0,1
p40071_z010,log,factor,9.946113109588627,4.853562355,11.64363003,zb004,1.0,0.0,1
p40071_z011,log,factor,8.996325969696045,5.829910278,10.05179787,zb004,1.0,0.0,1
p40071_z012,log,factor,3.2354,2.191795111,3.637554884,zb004,1.0,0.0,1
p40071_z013,log,factor,21.11709022521973,9.320337296,25.04934082,zb004,1.0,0.0,1
p40071_z014,log,factor,8.84275,6.051609993,11.22084999,zb004,1.0,0.0,1
p40071_z015,log,factor,7.05534,6.360942364,18.1837368,zb004,1.0,0.0,1
p40071_z016,log,factor,13.221,8.999757767,13.22097492,zb004,1.0,0.0,1
p40071_z017,log,factor,4.95554,4.955544949,21.3,zb004,1.0,0.0,1
p40071_z018,log,factor,16.58802819252015,2.452115059,21.3,zb004,1.0,0.0,1
p40071_z019,log,factor,17.6462254524231,13.87822533,18.90222549,zb004,1.0,0.0,1
p40071_z020,log,factor,10.6304,10.44145012,12.78279972,zb004,1.0,0.0,1
p40071_z021,log,factor,6.385499954223633,3.789682388,7.250772476,zb004,1.0,0.0,1
p40071_z022,log,factor,13.2626,11.43255043,13.79224968,zb004,1.0,0.0,1
p40071_z023,log,factor,8.66902,6.12250042,8.669017792,zb004,1.0,0.0,1
p40071_z024,log,factor,5.840770483016968,4.052179813,6.436967373,zb004,1.0,0.0,1
p40071_z025,log,factor,18.29157066345215,9.266284943,21.3,zb004,1.0,0.0,1
p40071_z026,log,factor,11.93758964538574,8.991259575,12.91969967,zb004,1.0,0.0,1
p40071_z027,log,factor,27.1438,16.45479965,27.14377403,zb004,1.0,0.0,1
p40071_z028,log,factor,21.77986121177673,14.99380016,24.0418808,zb004,1.0,0.0,1
p40071_z029,log,factor,5.5079185962677,2.883687496,6.382662296,zb004,1.0,0.0,1
p40071_z030,log,factor,8.644800186157227,6.481712341,9.365829468,zb004,1.0,0.0,1
p40071_z031,log,factor,6.7213,6.461527348,17.76729965,zb004,1.0,0.0,1
p40071_z032,log,factor,18.6184,14.85785007,18.61835098,zb004,1.0,0.0,1
p40071_z033,log,factor,15.27666282653809,12.78212547,16.10817528,zb004,1.0,0.0,1
p40071_z034,log,factor,22.3869833946228,17.51714897,24.01026077,zb004,1.0,0.0,1
p40071_z035,log,factor,10.02363669872284,5.081622601,11.67097473,zb004,1.0,0.0,1
p40071_z036,log,factor,11.90846037864685,9.862190247,12.59055042,zb004,1.0,0.0,1
p40071_z037,log,factor,30.0,10.62212753,30.0,zb004,1.0,0.0,1
p40071_z038,log,factor,11.0289,6.642270088,11.02892494,zb004,1.0,0.0,1
p40071_z039,log,factor,17.45364999771119,5.91460228,21.3,zb004,1.0,0.0,1
p40071_z040,log,factor,10.56000518798828,4.076572418,12.72114944,zb004,1.0,0.0,1
p40071_z041,log,factor,20.6357102394104,8.066940308,24.82529984,zb004,1.0,0.0,1
p40071_z042,log,factor,15.92381906509399,9.197652817,18.16587448,zb004,1.0,0.0,1
p50041_z001,log,factor,1.133773654699326,0.751494765,1.261199951,zb005,1.0,0.0,1
p50041_z002,log,factor,1.018898010253906,0.851964474,1.074542522,zb005,1.0,0.0,1
p50041_z003,log,factor,1.771210610866546,0.881232738,2.067869902,zb005,1.0,0.0,1
p50041_z004,log,factor,0.978154,0.803085744,2.031414986,zb005,1.0,0.0,1
p50041_z005,log,factor,2.172117665410042,0.440187991,2.749427557,zb005,1.0,0.0,1
p50041_z006,log,factor,1.025060892105102,0.752746224,1.115832448,zb005,1.0,0.0,1
p50041_z007,log,factor,1.0756,0.712826252,1.53598249,zb005,1.0,0.0,1
p50041_z008,log,factor,2.824136257171631,1.411957502,3.294862509,zb005,1.0,0.0,1
p50041_z009,log,factor,3.21307,1.355819702,3.213072538,zb005,1.0,0.0,1
p50041_z010,log,factor,1.409039080142975,1.050153971,1.52866745,zb005,1.0,0.0,1
p50041_z011,log,factor,1.424041856080293,0.107909754,1.862752557,zb005,1.0,0.0,1
p50041_z012,log,factor,0.716576,0.716575503,1.925007463,zb005,1.0,0.0,1
p50041_z013,log,factor,5.558669328689575,2.032167435,6.73416996,zb005,1.0,0.0,1
p50041_z014,log,factor,1.266008645296097,0.747690797,1.438781261,zb005,1.0,0.0,1
p50041_z015,log,factor,5.408809840679169,0.545238733,7.03,zb005,1.0,0.0,1
p50041_z016,log,factor,2.938721239566803,1.011337519,3.58118248,zb005,1.0,0.0,1
p50041_z017,log,factor,1.148484908044338,0.234737009,1.453067541,zb005,1.0,0.0,1
p50041_z018,log,factor,2.446692258119583,1.070561767,2.905402422,zb005,1.0,0.0,1
p50041_z019,log,factor,0.9903625249862671,0.66124475,1.10006845,zb005,1.0,0.0,1
p50041_z020,log,factor,0.414453,0.357284755,3.617645025,zb005,1.0,0.0,1
p50041_z021,log,factor,0.715142,0.644925773,4.477092266,zb005,1.0,0.0,1
p50041_z022,log,factor,0.722,0.640197992,1.852668047,zb005,1.0,0.0,1
p50041_z023,log,factor,0.9764579534530637,0.739256978,1.055524945,zb005,1.0,0.0,1
p50041_z024,log,factor,1.649267330765724,0.842439234,1.91821003,zb005,1.0,0.0,1
p50041_z025,log,factor,0.376806,0.376806498,1.02308929,zb005,1.0,0.0,1
p50041_z026,log,factor,4.047234140336514,0.477254242,5.23722744,zb005,1.0,0.0,1
p50041_z027,log,factor,2.750512361526489,1.281374931,3.240224838,zb005,1.0,0.0,1
p50041_z028,log,factor,0.7055642604827881,0.388521254,0.811245263,zb005,1.0,0.0,1
p50041_z029,log,factor,2.017308466136455,0.499798983,2.52314496,zb005,1.0,0.0,1
p50041_z030,log,factor,1.21637,0.58746922,1.223987579,zb005,1.0,0.0,1
p50041_z031,log,factor,0.268,0.268000007,1.671089172,zb005,1.0,0.0,1
p50041_z032,fixed,factor,0.322768,0.302054256,0.348318487,zb005,1.0,0.0,1
p50041_z033,log,factor,1.12934,0.868566215,4.980859756,zb005,1.0,0.0,1
p50041_z034,log,factor,1.275788292288781,0.647530496,1.485207558,zb005,1.0,0.0,1
p50041_z035,log,factor,2.051922261714936,0.902178526,2.435170174,zb005,1.0,0.0,1
p50041_z036,log,factor,1.752171277999877,0.539200544,2.156494856,zb005,1.0,0.0,1
p50041_z037,log,factor,0.938435,0.502365232,4.072552681,zb005,1.0,0.0,1
p50041_z038,log,factor,0.716865,0.25577873,0.716864765,zb005,1.0,0.0,1
p50041_z039,log,factor,0.9719153270125389,0.414921254,1.157580018,zb005,1.0,0.0,1
p50041_z040,fixed,factor,1.18864,1.168764949,1.240875006,zb005,1.0,0.0,1
p50041_z041,log,factor,0.461554,0.460503012,0.746061504,zb005,1.0,0.0,1
p50041_z042,log,factor,1.42252305150032,0.759037256,1.643684983,zb005,1.0,0.0,1
p50041_z043,log,factor,1.849589359015226,0.182112262,2.405415058,zb005,1.0,0.0,1
p50041_z044,log,factor,1.259481586515903,0.114401251,1.641175032,zb005,1.0,0.0,1
p50041_z045,log,factor,1.483120605349541,0.758449733,1.724677563,zb005,1.0,0.0,1
p50041_z046,log,factor,2.677664995193482,1.437067509,3.091197491,zb005,1.0,0.0,1
p50042_z001,log,factor,0.02228979486972094,0.01621076,0.02431614,zb005,1.0,0.0,1
p50042_z002,log,factor,0.05372405424714088,0.03907204,0.05860806,zb005,1.0,0.0,1
p50042_z003,log,factor,0.0896472,0.070878875,0.106318313,zb005,1.0,0.0,1
p50042_z004,log,factor,0.06094110198318958,0.044320801,0.066481201,zb005,1.0,0.0,1
p50042_z005,log,factor,1.267599262297153,0.034567147,1.678609967,zb005,1.0,0.0,1
p50042_z006,log,factor,0.05923983827233315,0.043083519,0.064625278,zb005,1.0,0.0,1
p50042_z007,log,factor,0.04770100675523281,0.034691641,0.052037461,zb005,1.0,0.0,1
p50042_z008,log,factor,0.2705004326999187,0.086510226,0.331830502,zb005,1.0,0.0,1
p50042_z009,fixed,factor,0.234131,0.2118375,0.273307502,zb005,1.0,0.0,1
p50042_z010,fixed,factor,0.158981,0.150803506,0.166648,zb005,1.0,0.0,1
p50042_z011,fixed,factor,0.175243,0.081199422,0.192772746,zb005,1.0,0.0,1
p50042_z012,log,factor,0.511551633477211,0.214762747,0.610481262,zb005,1.0,0.0,1
p50042_z013,log,factor,0.09373874962329862,0.068173635,0.102260453,zb005,1.0,0.0,1
p50042_z014,log,factor,0.8402783274650574,0.381016016,0.993365765,zb005,1.0,0.0,1
p50042_z015,log,factor,1.762025445699691,0.725031495,2.107690096,zb005,1.0,0.0,1
p50042_z016,log,factor,1.236213654279708,0.166604757,1.592749953,zb005,1.0,0.0,1
p50042_z017,log,factor,0.06419830862432718,0.046689677,0.070034516,zb005,1.0,0.0,1
p50042_z018,log,factor,0.0274879,0.021524721,0.032287082,zb005,1.0,0.0,1
p50042_z019,log,factor,0.06679706368595362,0.048579681,0.072869521,zb005,1.0,0.0,1
p50042_z020,log,factor,0.5325716696679592,0.08040683,0.683293283,zb005,1.0,0.0,1
p50042_z021,log,factor,0.05464376509189606,0.03974092,0.05961138,zb005,1.0,0.0,1
p50042_z022,log,factor,0.1308131013065576,0.095136797,0.142705196,zb005,1.0,0.0,1
p50042_z023,log,factor,0.04991684854030609,0.036303163,0.054454744,zb005,1.0,0.0,1
p50042_z024,log,factor,0.09717378765344624,0.070671844,0.106007767,zb005,1.0,0.0,1
p50042_z025,fixed,factor,0.161995,0.094810501,0.162554756,zb005,1.0,0.0,1
p50042_z026,log,factor,1.3848956245929,0.06860245,1.823660016,zb005,1.0,0.0,1
p50042_z027,log,factor,0.3016899917274713,0.065527774,0.380410731,zb005,1.0,0.0,1
p50042_z028,log,factor,0.1134840250015259,0.082533836,0.123800755,zb005,1.0,0.0,1
p50042_z029,fixed,factor,0.174747,0.101751976,0.198134989,zb005,1.0,0.0,1
p50042_z030,fixed,factor,0.164769,0.045599349,0.166350007,zb005,1.0,0.0,1
p50042_z031,log,factor,2.130147000774741,0.025045,2.831847668,zb005,1.0,0.0,1
p50042_z032,fixed,factor,0.198884,0.076372847,0.218439251,zb005,1.0,0.0,1
p50042_z033,log,factor,1.027058891952038,0.132515877,1.325239897,zb005,1.0,0.0,1
p50042_z034,log,factor,0.6835940629243851,0.36254102,0.790611744,zb005,1.0,0.0,1
p50042_z035,log,factor,0.1181152444332838,0.085901999,0.128852999,zb005,1.0,0.0,1
p50042_z036,log,factor,0.02622867468744516,0.0190754,0.028613099,zb005,1.0,0.0,1
p50042_z037,log,factor,0.09166371822357178,0.066664523,0.099996784,zb005,1.0,0.0,1
p50042_z038,log,factor,0.112857524305582,0.082078201,0.123117301,zb005,1.0,0.0,1
p50042_z039,log,factor,0.1088188700377941,0.079140997,0.118711495,zb005,1.0,0.0,1
p50042_z040,log,factor,0.07108756247907877,0.051700044,0.077550066,zb005,1.0,0.0,1
p50042_z041,log,factor,0.09822010621428492,0.071432805,0.107149208,zb005,1.0,0.0,1
p50042_z042,log,factor,0.207825,0.020329226,7.006,zb005,1.0,0.0,1
p50042_z043,log,factor,0.05612166784703732,0.040815759,0.061223638,zb005,1.0,0.0,1
p50042_z044,log,factor,0.09040993452072144,0.065752679,0.098629019,zb005,1.0,0.0,1
p50042_z045,log,factor,0.05210045352578163,0.037891239,0.056836858,zb005,1.0,0.0,1
p50042_z046,log,factor,0.0600174879655242,0.04364908,0.065473621,zb005,1.0,0.0,1
p50051_s001,log,factor,0.2,0.165047258,0.240247488,zb005,1.0,0.0,1
p50051_s002,log,factor,0.2,0.119999997,0.165372506,zb005,1.0,0.0,1
p50051_s003,log,factor,0.2,0.160533756,0.237264991,zb005,1.0,0.0,1
p50051_s004,log,factor,0.2,0.191091239,0.321456015,zb005,1.0,0.0,1
p50051_s005,log,factor,0.197813,0.197812751,0.27902174,zb005,1.0,0.0,1
p50051_s006,log,factor,0.2,0.220408246,0.256955743,zb005,1.0,0.0,1
p50051_s007,log,factor,0.139633,0.126171738,0.174345493,zb005,1.0,0.0,1
p50051_s008,log,factor,0.2,0.162312001,0.179264247,zb005,1.0,0.0,1
p50051_s009,log,factor,0.2,0.201179743,0.287662506,zb005,1.0,0.0,1
p50051_s010,log,factor,0.2,0.149522245,0.215544507,zb005,1.0,0.0,1
p50051_s011,log,factor,0.2,0.16445525,0.237857744,zb005,1.0,0.0,1
p50051_s012,log,factor,0.2,0.248854995,0.281043738,zb005,1.0,0.0,1
p50051_s013,log,factor,0.2,0.137206241,0.350999991,zb005,1.0,0.0,1
p50051_s014,log,factor,0.2,0.174481243,0.261398256,zb005,1.0,0.0,1
p50051_s015,log,factor,0.2,0.125552505,0.137190491,zb005,1.0,0.0,1
p50051_s016,log,factor,0.214276,0.208212495,0.250174731,zb005,1.0,0.0,1
p50051_s017,log,factor,0.2,0.144079745,0.182724997,zb005,1.0,0.0,1
p50051_s018,log,factor,0.2,0.148728997,0.284237742,zb005,1.0,0.0,1
p50051_s019,log,factor,0.2,0.187521487,0.290922523,zb005,1.0,0.0,1
p50051_s020,log,factor,0.2,0.209925503,0.240076497,zb005,1.0,0.0,1
p50051_s021,log,factor,0.2,0.163008258,0.200417504,zb005,1.0,0.0,1
p50051_s022,log,factor,0.2,0.15139775,0.185424253,zb005,1.0,0.0,1
p50051_s023,log,factor,0.185596,0.146433249,0.185596257,zb005,1.0,0.0,1
p50051_s024,log,factor,0.2,0.124508999,0.252548754,zb005,1.0,0.0,1
p50051_s025,log,factor,0.2,0.142839253,0.187398002,zb005,1.0,0.0,1
p50051_s026,log,factor,0.273356,0.211306244,0.273356259,zb005,1.0,0.0,1
p50051_s027,log,factor,0.217462,0.189261749,0.217462242,zb005,1.0,0.0,1
p50051_s028,log,factor,0.2,0.211034507,0.222333491,zb005,1.0,0.0,1
p50051_s029,log,factor,0.2,0.154925242,0.261281759,zb005,1.0,0.0,1
p50051_s030,log,factor,0.138665,0.128480509,0.190595746,zb005,1.0,0.0,1
p50051_s031,log,factor,0.191706,0.131943494,0.276203007,zb005,1.0,0.0,1
p50051_s032,log,factor,0.203755,0.178420752,0.205572009,zb005,1.0,0.0,1
p50051_s033,log,factor,0.181165,0.169974238,0.243750751,zb005,1.0,0.0,1
p50051_s034,log,factor,0.2,0.174496502,0.220405251,zb005,1.0,0.0,1
p50051_s035,log,factor,0.232567,0.226117998,0.242359757,zb005,1.0,0.0,1
p50051_s036,log,factor,0.2,0.175598755,0.195771754,zb005,1.0,0.0,1
p50051_s037,log,factor,0.2,0.15403825,0.219937742,zb005,1.0,0.0,1
p50051_s038,log,factor,0.162372,0.137006998,0.307840526,zb005,1.0,0.0,1
p50051_s039,log,factor,0.2,0.148889005,0.155696243,zb005,1.0,0.0,1
p50051_s040,log,factor,0.2,0.201953754,0.267017752,zb005,1.0,0.0,1
p50051_s041,log,factor,0.2,0.142784745,0.187957749,zb005,1.0,0.0,1
p50051_s042,log,factor,0.2,0.119999997,0.230341494,zb005,1.0,0.0,1
p50051_s043,log,factor,0.2,0.124399498,0.180201992,zb005,1.0,0.0,1
p50051_s044,log,factor,0.2,0.167126,0.202675,zb005,1.0,0.0,1
p50051_s045,log,factor,0.2,0.143966243,0.204158753,zb005,1.0,0.0,1
p50051_s046,log,factor,0.175806,0.167135254,0.201598749,zb005,1.0,0.0,1
p50051_x001,log,factor,11.91767489910126,5.728000164,13.98089981,zb005,1.0,0.0,1
p50051_x002,log,factor,9.143139362335207,6.094260216,10.15943241,zb005,1.0,0.0,1
p50051_x003,log,factor,3.95736,3.366422653,14.63667011,zb005,1.0,0.0,1
p50051_x004,log,factor,9.806310176849369,6.593279839,10.87732029,zb005,1.0,0.0,1
p50051_x005,log,factor,10.0686,10.06855011,11.96380043,zb005,1.0,0.0,1
p50051_x006,log,factor,12.44258093833923,11.34490013,12.80847454,zb005,1.0,0.0,1
p50051_x007,log,factor,10.35307145118713,5.939160347,11.82437515,zb005,1.0,0.0,1
p50051_x008,log,factor,16.2113,16.2112999,21.3,zb005,1.0,0.0,1
p50051_x009,log,factor,16.0344,15.94540024,21.3,zb005,1.0,0.0,1
p50051_x010,log,factor,14.95546913146973,10.5801754,16.41390038,zb005,1.0,0.0,1
p50051_x011,log,factor,19.67725563049317,14.80902481,21.3,zb005,1.0,0.0,1
p50051_x012,log,factor,11.52038359642028,8.108727455,12.65760231,zb005,1.0,0.0,1
p50051_x013,log,factor,18.97656905651093,6.667729855,23.07951508,zb005,1.0,0.0,1
p50051_x014,log,factor,8.242387533187866,5.284907341,9.228214264,zb005,1.0,0.0,1
p50051_x015,log,factor,21.3127703666687,11.30726242,24.6479393,zb005,1.0,0.0,1
p50051_x016,log,factor,16.99694156646729,8.968090057,19.6732254,zb005,1.0,0.0,1
p50051_x017,log,factor,4.00336,2.611129999,16.76865005,zb005,1.0,0.0,1
p50051_x018,log,factor,17.8195,3.452472448,17.81952477,zb005,1.0,0.0,1
p50051_x019,log,factor,11.8407,10.69619942,16.79254913,zb005,1.0,0.0,1
p50051_x020,log,factor,17.37106823921204,5.584275246,21.3,zb005,1.0,0.0,1
p50051_x021,log,factor,17.20669889450073,12.27964973,18.84904861,zb005,1.0,0.0,1
p50051_x022,log,factor,16.63685071468353,5.744599819,20.26760101,zb005,1.0,0.0,1
p50051_x023,log,factor,8.263872921466827,3.955334902,9.700052261,zb005,1.0,0.0,1
p50051_x024,log,factor,4.24934,4.249340057,6.214452744,zb005,1.0,0.0,1
p50051_x025,log,factor,9.161857753992079,1.860705018,11.59557533,zb005,1.0,0.0,1
p50051_x026,log,factor,7.55118,4.603902817,13.71279526,zb005,1.0,0.0,1
p50051_x027,log,factor,10.04911041259765,6.399792671,11.26554966,zb005,1.0,0.0,1
p50051_x028,log,factor,20.59099078178406,6.225939751,25.37934036,zb005,1.0,0.0,1
p50051_x029,log,factor,11.13278150558472,9.302200317,11.74297523,zb005,1.0,0.0,1
p50051_x030,log,factor,6.858935713768005,1.773202419,8.554180145,zb005,1.0,0.0,1
p50051_x031,log,factor,12.7955,9.711975098,21.3,zb005,1.0,0.0,1
p50051_x032,log,factor,14.26101839542389,6.043472767,17.00020027,zb005,1.0,0.0,1
p50051_x033,log,factor,10.965,10.76132488,21.3,zb005,1.0,0.0,1
p50051_x034,log,factor,6.629998624324799,2.716997385,7.934332371,zb005,1.0,0.0,1
