iteration,total_runs,obs_realization,par_realization,zball,zb003,zb007,zb005,zb001,zb002,zb006,zb004,burnin,valid,oobs
2,1019,194,194,0.835221,192352,34201.2,198287,686589,837623,198864,280721,0,0,0
2,1019,196,196,0.859232,192364,32392.2,197752,687801,885963,195726,296374,0,0,0
2,1019,197,197,0.833556,192021,33269.2,196855,696414,846783,202572,280546,0,0,0
2,1019,198,198,0.863415,193185,32216.7,199168,685840,835221,196057,283849,0,0,0
2,1019,200,200,0.825833,192190,33128.7,197903,691843,842092,198605,280993,0,0,0
2,1019,201,201,0.848681,191472,33567.8,196646,690858,849419,197718,280798,0,0,0
2,1019,202,202,0.807275,192615,32079.7,197829,698817,841232,205037,283507,0,0,0
2,1019,203,203,0.874044,192358,31624.7,198034,701126,846923,198859,284645,0,0,0
2,1019,204,204,0.863754,191368,32996.5,195346,697805,837987,198008,276670,0,0,0
2,1019,205,205,0.869477,192407,31184.7,199201,696183,871884,201508,284253,0,0,0
2,1019,206,206,0.897719,192600,32590.5,198990,706902,828573,193806,273376,0,0,0
2,1019,208,208,0.886176,192262,34402.2,197644,722249,845296,197932,284751,0,0,0
2,1019,209,209,0.796851,191911,32270,197712,687464,850071,209638,280775,0,0,0
2,1019,210,210,0.887556,191272,32832.6,196166,683070,859393,197242,288092,0,0,0
2,1019,211,211,0.781581,192365,33596.3,196238,687169,846201,212634,285770,0,0,0
2,1019,212,212,0.909093,192028,31260,197409,686228,846921,196010,278356,0,0,0
2,1019,213,213,0.802718,191664,33746.6,195545,689250,854656,204907,280886,0,0,0
2,1019,214,214,0.868688,191816,31706.5,196723,683384,840364,201283,285540,0,0,0
2,1019,215,215,0.905393,192330,31471.1,197208,697931,917167,193721,300775,0,0,0
2,1019,216,216,0.879537,191763,32862.9,197025,686797,844268,193987,278363,0,0,0
2,1019,217,217,0.86671,191752,32557.1,197221,690389,841811,198745,278652,0,0,0
2,1019,218,218,0.868489,192134,31595.2,198359,690429,828130,198802,280186,0,0,0
2,1019,219,219,0.878972,191720,30975.2,196476,692823,843488,202856,279997,0,0,0
2,1019,223,223,0.942171,192328,31208.1,199203,691115,1.06547e+06,194955,342611,0,0,0
2,1019,224,224,0.869239,191903,31665.7,197224,685636,838434,198225,279772,0,0,0
2,1019,225,225,0.819749,192080,33489.5,196700,688786,838897,206895,283354,0,0,0
2,1019,226,226,0.800717,192225,32776.4,197980,693648,847009,204399,279359,0,0,0
2,1019,227,227,0.881546,192017,31511.5,197576,714195,839975,195211,275886,0,0,0
2,1019,229,229,0.905329,192545,33334.9,198903,685230,837723,197353,283654,0,0,0
2,1019,230,230,0.815952,192022,31486.9,196742,687752,844091,208924,278875,0,0,0
2,1019,231,231,0.890621,192123,33262.2,196714,684316,830597,193043,279897,0,0,0
2,1019,232,232,0.799958,192310,31896.6,197967,692146,846262,214855,280134,0,0,0
2,1019,233,233,0.857719,192165,31548.3,198814,707700,850240,196353,276569,0,0,0
2,1019,235,235,0.887324,192917,32887.5,197581,689286,858660,194238,284523,0,0,0
2,1019,237,237,0.862772,191398,32411.4,197956,691930,837232,203711,283346,0,0,0
2,1019,239,239,0.836215,192290,32585.2,197402,682946,849571,200615,279362,0,0,0
2,1019,241,241,0.858566,192232,32804.1,198440,701573,836072,200930,285342,0,0,0
2,1019,243,243,0.84004,192958,31348,197716,710292,872057,203283,289001,0,0,0
2,1019,244,244,0.873241,192486,32720,195962,686551,832924,203951,285613,0,0,0
2,1019,245,245,0.796279,192044,32219.7,196596,687780,840154,206903,282004,0,0,0
2,1019,247,247,0.805659,192648,31180.2,197926,688852,849878,211089,280109,0,0,0
2,1019,248,248,0.848655,191955,33094.8,197820,708977,848133,197428,278739,0,0,0
2,1019,249,249,0.895809,192416,31980.2,198023,685832,826332,176675,272909,0,0,0
2,1019,250,250,0.843223,191480,32693.6,196049,684865,847550,198551,282344,0,0,0
2,1019,252,252,0.871733,192057,32677.3,196267,689200,850174,200646,285949,0,0,0
2,1019,254,254,0.830179,192889,33411.4,197834,685272,837638,199699,281186,0,0,0
2,1019,255,255,0.904325,191421,31587.7,194202,682959,839849,197255,283009,0,0,0
2,1019,256,256,0.857466,191941,31626.4,196337,705998,845700,200988,278731,0,0,0
2,1019,257,257,0.834014,192276,32748,197510,692789,846498,206896,282247,0,0,0
2,1019,258,258,0.882367,192199,31327.1,197768,693608,840552,196378,277848,0,0,0
2,1019,259,259,0.804882,192305,32903.5,196020,683805,847091,198570,275890,0,0,0
2,1019,260,260,0.859756,191415,32346,198654,702959,857593,197200,276141,0,0,0
2,1019,261,261,0.877354,191725,33745,197097,686114,840435,198879,284817,0,0,0
2,1019,262,262,0.879575,192160,31753.5,198533,688099,842675,202001,284935,0,0,0
2,1019,263,263,0.796756,192276,32276,198723,688515,842213,208091,281565,0,0,0
2,1019,264,264,0.848078,192360,32904.4,196654,686326,841784,199998,278039,0,0,0
2,1019,266,266,0.816376,192234,33303.6,198836,685525,1.05392e+06,200786,341153,0,0,0
2,1019,267,267,0.916447,191860,32202.8,199949,689537,835401,198396,278739,0,0,0
2,1019,268,268,0.889487,192085,32857.3,196778,801673,905791,199924,278155,0,0,0
2,1019,269,269,0.871632,191558,32421.2,196236,684450,834722,202270,283096,0,0,0
2,1019,270,270,0.870832,191808,31917.5,196747,685499,844853,196322,281915,0,0,0
2,1019,272,272,0.798746,192683,31868.5,197664,686828,847400,205384,283299,0,0,0
2,1019,273,273,0.813572,191634,31004.4,197969,705273,835808,203442,276284,0,0,0
2,1019,274,274,0.778605,192086,32190.6,197714,735536,869990,210772,280392,0,0,0
2,1019,276,276,0.851244,192207,32608.4,196710,697685,837039,200645,278819,0,0,0
2,1019,278,278,0.889481,192286,31512.9,196061,696268,834987,199105,278551,0,0,0
2,1019,279,279,0.891026,192040,33167.3,197235,688432,838104,194004,281578,0,0,0
2,1019,280,280,0.916367,191125,31759.8,198020,683550,828085,199681,281354,0,0,0
2,1019,281,281,0.885434,192371,31566.3,197874,688568,835536,197736,283041,0,0,0
2,1019,282,282,0.878005,191687,33802.2,196395,715593,855809,195869,277357,0,0,0
2,1019,285,285,0.782225,192120,31332.4,199065,704811,856202,206961,276429,0,0,0
2,1019,286,286,0.845323,192627,31424.6,197764,687520,926336,198716,300279,0,0,0
2,1019,287,287,0.835932,192339,33445.9,198368,686544,831492,204186,284113,0,0,0
2,1019,288,288,0.826229,191077,31215.7,195264,695286,852987,206813,281119,0,0,0
2,1019,290,290,0.870074,192384,32286.4,197714,687545,831140,200660,287111,0,0,0
2,1019,292,292,0.882909,192073,32152.4,198318,705064,838345,193608,275901,0,0,0
2,1019,293,293,0.836447,191740,33072,198001,688467,835110,199529,280501,0,0,0
2,1019,294,294,0.830977,192358,32675.5,197499,694620,844444,206323,281627,0,0,0
2,1019,295,295,0.841775,191394,33020.9,197190,700362,844932,203235,279271,0,0,0
2,1019,296,296,0.89779,191440,31734.6,195795,693173,850426,196056,279013,0,0,0
2,1019,297,297,0.850951,192014,31677.9,198937,690216,838820,203137,282982,0,0,0
2,1019,298,298,0.79426,192310,31354.4,198186,688657,875809,203230,286474,0,0,0
2,1019,base,base,0.876382,192041,32435.1,197775,687766,835131,197611,279966,0,0,0
3,1408,0,0,0.870955,192147,31887.6,198542,687080,841083,202097,282500,0,0,0
3,1408,1,1,0.858972,191890,32796.1,196632,718215,847196,201711,281938,0,0,0
3,1408,4,4,0.845887,191968,32867.6,194932,688316,843750,195342,282680,0,0,0
3,1408,5,5,0.843461,191656,32201.2,197132,695139,837621,201018,278899,0,0,0
3,1408,6,6,0.883544,191593,32100,198300,684819,836456,199579,279626,0,0,0
3,1408,7,7,0.888304,191928,31694.1,195942,689370,848102,194474,271907,0,0,0
3,1408,8,8,0.867785,192626,32977.6,197735,694200,841405,192995,277249,0,0,0
3,1408,9,9,0.820267,192134,30689.9,197792,686264,845057,209417,282918,0,0,0
3,1408,10,10,0.874516,191848,32709.4,196485,690484,831526,200223,286268,0,0,0
3,1408,11,11,0.902791,191549,32453.6,198118,687851,825466,198670,282821,0,0,0
3,1408,12,12,0.877234,191923,32393.7,196142,705879,836613,196411,283568,0,0,0
3,1408,13,13,0.910304,192075,32089.3,196126,684183,843296,193897,279563,0,0,0
3,1408,14,14,0.863616,192383,32997.6,196703,684024,832033,198692,285548,0,0,0
3,1408,15,15,0.800452,191266,32275.8,196104,684561,856746,207993,280777,0,0,0
3,1408,16,16,0.802474,191826,33205.8,196472,687719,850014,205243,277628,0,0,0
3,1408,17,17,0.885688,192434,33125.4,199287,727724,854083,196535,284586,0,0,0
3,1408,18,18,0.857764,192066,33146,196859,688607,831331,198273,283541,0,0,0
3,1408,19,19,0.782667,191592,32947.3,197429,734149,857630,214412,281606,0,0,0
3,1408,20,20,0.878599,191509,33510.6,197458,683665,834229,195429,282796,0,0,0
3,1408,21,21,0.852979,192091,32030.9,196110,685733,839354,202855,280187,0,0,0
3,1408,22,22,0.877751,192349,33868.8,197993,685613,835051,197948,281648,0,0,0
3,1408,24,24,0.894801,192133,32897,197287,686176,828762,198461,283972,0,0,0
3,1408,25,25,0.874993,191998,32121.1,195487,684280,831464,205957,282580,0,0,0
3,1408,26,26,0.821125,192757,33627.5,196765,685500,834266,201304,284247,0,0,0
3,1408,27,27,0.849401,191807,32482.2,196608,695176,1.01125e+06,199638,331920,0,0,0
3,1408,30,30,0.920915,191219,31912.8,196764,720036,847679,193457,273109,0,0,0
3,1408,31,31,0.896107,191588,35078.2,199139,684316,831404,197616,285711,0,0,0
3,1408,32,32,0.877061,191857,32692.9,197385,814548,918861,200979,284654,0,0,0
3,1408,36,36,0.892823,191760,31885.9,197061,724033,851657,196839,283137,0,0,0
3,1408,37,37,0.916978,192006,31448.9,196497,732189,857809,198661,280419,0,0,0
3,1408,38,38,0.801861,191829,31846.1,198820,686292,841892,207569,286324,0,0,0
3,1408,40,40,0.867898,191941,33057.8,196831,684622,840467,203135,284323,0,0,0
3,1408,42,42,0.874289,191518,32734.8,197480,685435,830474,205220,289752,0,0,0
3,1408,43,43,0.809116,191729,32333,197512,741914,871659,206932,284115,0,0,0
3,1408,44,44,0.884566,192054,32641.1,197560,692241,844119,196273,282161,0,0,0
3,1408,45,45,0.893546,192213,32415.6,198929,690067,839133,196307,278016,0,0,0
3,1408,50,50,0.845722,192071,32325.9,195400,689909,973877,196908,322241,0,0,0
3,1408,51,51,0.888983,192473,32792.5,196048,684779,837446,191730,276000,0,0,0
3,1408,52,52,0.832385,191757,32454.5,198004,687760,839311,205711,285372,0,0,0
3,1408,53,53,0.848594,192190,31800.1,198117,688349,827286,205464,283233,0,0,0
3,1408,57,57,0.859108,191691,31799.9,196437,699933,843865,198733,279131,0,0,0
3,1408,58,58,0.856555,191868,32750.9,196887,700317,830158,197476,281546,0,0,0
3,1408,60,60,0.857186,192460,32299,196926,691917,849192,200740,284515,0,0,0
3,1408,62,62,0.896914,192029,32844.6,197392,686503,831416,196280,282050,0,0,0
3,1408,64,64,0.874491,192083,33585.7,196281,687356,834236,201575,285990,0,0,0
3,1408,65,65,0.915238,192215,31750.9,193869,689846,840448,196083,283345,0,0,0
3,1408,67,67,0.894914,191357,30176,196607,684223,831345,200881,286656,0,0,0
3,1408,68,68,0.774507,192005,32559.9,197790,751385,876468,208695,282645,0,0,0
3,1408,69,69,0.827876,191949,32206.3,197453,693680,848008,205956,279434,0,0,0
3,1408,70,70,0.858043,192084,31639.8,198627,703766,847355,199453,280178,0,0,0
3,1408,72,72,0.868428,192869,32390.7,197714,685055,852796,199796,281663,0,0,0
3,1408,75,75,0.914375,191142,31592.1,195318,686396,834895,196241,280265,0,0,0
3,1408,76,76,0.899913,192167,32029.7,196760,687558,837258,198643,278344,0,0,0
3,1408,78,78,0.838072,191665,34016,196583,698752,835536,200154,283097,0,0,0
3,1408,80,80,0.774585,191963,32707,194240,721693,857512,208544,279395,0,0,0
3,1408,81,81,0.907481,192177,32650,194672,684945,835263,198799,280183,0,0,0
3,1408,82,82,0.876833,192917,32809.3,197386,683123,832195,201949,284046,0,0,0
3,1408,84,84,0.905908,191646,32593.9,198179,685797,834271,198338,278859,0,0,0
3,1408,86,86,0.86322,192154,33055.5,195858,688190,841378,196571,282345,0,0,0
3,1408,87,87,0.866131,192284,31901.9,196619,687944,848770,200051,281423,0,0,0
3,1408,88,88,0.923261,191666,32269.5,196820,698172,842361,195624,280144,0,0,0
3,1408,89,89,0.807041,191916,30996.1,198832,685120,845939,211671,285769,0,0,0
3,1408,91,91,0.892686,191955,31806.8,196719,686187,847534,194564,279386,0,0,0
3,1408,92,92,0.8781,191925,32230.9,196791,684589,838502,196186,279604,0,0,0
3,1408,93,93,0.89704,191717,31251.8,196552,687711,912427,198703,305962,0,0,0
3,1408,94,94,0.869425,192669,32857.3,199510,686150,832448,201454,282144,0,0,0
3,1408,95,95,0.885116,191718,32581.6,198108,684475,830115,197777,279790,0,0,0
3,1408,97,97,0.888513,192309,31916.2,196981,685038,834787,192802,282258,0,0,0
3,1408,98,98,0.864466,192259,31336,199142,685988,845613,200293,278746,0,0,0
3,1408,100,100,0.893834,191743,31031.3,197368,699461,960100,197946,306393,0,0,0
3,1408,101,101,0.868283,191827,32044.1,196565,685089,840351,199328,280322,0,0,0
3,1408,102,102,0.827817,192717,31883.6,197656,694008,853327,203387,276148,0,0,0
3,1408,103,103,0.880172,191909,32902.5,197475,688128,840653,194379,279518,0,0,0
3,1408,104,104,0.860558,192525,32289.6,196676,687032,842065,198850,283481,0,0,0
3,1408,105,105,0.870352,191944,32186.8,195019,686147,833346,202955,285174,0,0,0
3,1408,107,107,0.894935,192390,31789.4,198551,691299,834530,199134,282954,0,0,0
3,1408,108,108,0.87635,192148,33094.4,196071,684781,837595,193276,282486,0,0,0
3,1408,109,109,0.85469,192116,31980.6,195632,687262,839741,199956,280724,0,0,0
3,1408,111,111,0.880346,192135,31387.1,196965,687384,838911,197654,285340,0,0,0
3,1408,116,116,0.896768,192554,30853.9,195585,701682,854491,198317,278016,0,0,0
3,1408,117,117,0.851921,192728,32452.2,198669,687965,844289,200427,282193,0,0,0
3,1408,118,118,0.920412,191560,31915.2,196780,686026,833892,198682,284007,0,0,0
3,1408,119,119,0.881836,192680,32103.8,196602,687390,823556,195328,282361,0,0,0
3,1408,120,120,0.895272,191726,32142.3,196688,686777,836298,200277,281004,0,0,0
3,1408,122,122,0.919357,192013,33205.4,195670,688387,837535,194669,278430,0,0,0
3,1408,123,123,0.864041,192795,32223,200549,758832,877502,200666,281393,0,0,0
3,1408,124,124,0.894646,192120,32436.6,198619,750267,874253,195966,277715,0,0,0
3,1408,125,125,0.856315,191604,32886.7,198488,702599,839967,196813,280592,0,0,0
3,1408,126,126,0.889841,192139,32210.5,195994,688115,841173,196510,278673,0,0,0
3,1408,127,127,0.865718,191352,33506.7,196904,692611,863607,198330,287392,0,0,0
3,1408,128,128,0.898474,192200,32823,196542,685352,832978,200265,285032,0,0,0
3,1408,129,129,0.813167,191991,32239.8,197550,693320,1.1077e+06,203280,364077,0,0,0
3,1408,130,130,0.849362,191704,32632.5,196099,688373,838952,205564,287423,0,0,0
3,1408,131,131,0.882851,191310,32029.6,196770,685479,830871,204226,288345,0,0,0
3,1408,132,132,0.886294,192334,32899,195076,686227,836910,198515,286184,0,0,0
3,1408,133,133,0.822937,192636,31773.1,197216,686959,841935,203926,280854,0,0,0
3,1408,134,134,0.887767,191513,31166.9,199676,685104,845591,197514,280660,0,0,0
3,1408,135,135,0.891015,192900,31118.8,198371,689536,836243,195809,282146,0,0,0
3,1408,136,136,0.88884,191969,31691.8,195998,684835,828195,194317,277963,0,0,0
3,1408,137,137,0.889793,192004,32303.1,197236,684731,840218,199770,286963,0,0,0
3,1408,139,139,0.87637,192555,32627.7,198662,689615,835686,199401,282034,0,0,0
3,1408,140,140,0.866821,191430,33395.7,196013,689225,842504,195882,285093,0,0,0
3,1408,143,143,0.883819,192261,33783.8,194537,687199,840117,201132,284113,0,0,0
3,1408,144,144,0.79529,191350,32442.8,197432,723963,868848,207164,275092,0,0,0
3,1408,145,145,0.868275,192695,32689.5,197630,689146,832006,197287,281805,0,0,0
3,1408,147,147,0.900462,192097,32118.5,197754,685404,831713,201053,282544,0,0,0
3,1408,148,148,0.810036,191859,32275.5,195702,695102,847494,204267,281926,0,0,0
3,1408,149,149,0.851782,192608,33328.8,197337,687646,838419,200010,287302,0,0,0
3,1408,150,150,0.826654,192482,31903,198916,792404,904834,202123,279360,0,0,0
3,1408,151,151,0.886114,191930,32940.8,196104,686209,840511,200105,283583,0,0,0
3,1408,152,152,0.920377,192396,31115,199558,723807,849449,195298,280680,0,0,0
3,1408,154,154,0.908064,191267,32088.7,197034,714321,843772,196363,280350,0,0,0
3,1408,156,156,0.807034,191944,32540.5,197523,687490,829715,205215,281543,0,0,0
3,1408,157,157,0.841879,191659,33912.6,197345,701964,842414,201016,282074,0,0,0
3,1408,160,160,0.910169,191642,31650.2,197245,711895,850911,192204,275054,0,0,0
3,1408,161,161,0.926308,192134,31442.2,195420,687255,838350,197486,281437,0,0,0
3,1408,162,162,0.909089,191469,32117.9,197399,763525,880815,195050,282807,0,0,0
3,1408,163,163,0.908867,190986,31732.5,195313,684908,835515,200359,281884,0,0,0
3,1408,164,164,0.844914,191955,32440.8,198154,688710,832044,199514,284043,0,0,0
3,1408,166,166,0.85339,191778,32713.2,197339,769343,871169,201742,287468,0,0,0
3,1408,168,168,0.84311,192161,32609.5,196472,686753,848411,202444,292155,0,0,0
3,1408,171,171,0.856966,191919,32900,196143,686257,834617,202210,282373,0,0,0
3,1408,172,172,0.840079,192028,31316.6,197527,688166,840771,205771,280763,0,0,0
3,1408,173,173,0.86437,192134,31989.1,197767,685607,833965,200509,283668,0,0,0
3,1408,174,174,0.882502,192601,32089.8,196289,685125,830033,197437,284212,0,0,0
3,1408,175,175,0.862363,192148,32857.5,198824,686195,842043,201958,281102,0,0,0
3,1408,176,176,0.817712,191781,32968.5,197515,729336,869048,200317,280739,0,0,0
3,1408,177,177,0.844725,192502,30500.1,197947,687520,880065,208362,288606,0,0,0
3,1408,178,178,0.86564,192087,32340.4,196624,685686,850334,198708,274268,0,0,0
3,1408,179,179,0.90561,192166,32957.9,196639,691488,844249,196121,279544,0,0,0
3,1408,180,180,0.893477,192228,33113.3,197092,685404,837177,196775,283809,0,0,0
3,1408,184,184,0.790967,192346,31722.8,196456,770460,888481,209990,282327,0,0,0
3,1408,186,186,0.861706,192329,32383.7,196778,687589,893589,197526,294654,0,0,0
3,1408,187,187,0.858853,192269,32302.5,197901,733328,854051,200534,286214,0,0,0
3,1408,188,188,0.876411,191751,32285.1,197560,686656,841574,200100,286698,0,0,0
3,1408,189,189,0.856109,191415,33111.1,196126,688486,828646,197556,280346,0,0,0
3,1408,190,190,0.883814,191964,33555.6,197391,686864,845600,199237,279492,0,0,0
3,1408,191,191,0.880316,191631,31946,198123,712239,832864,200697,283576,0,0,0
3,1408,192,192,0.878192,192310,31737.1,198422,725636,848750,197289,283719,0,0,0
3,1408,193,193,0.874296,191599,31046.9,198635,709741,846285,195272,282486,0,0,0
3,1408,194,194,0.848744,192284,34305.1,198119,684883,832579,199855,282034,0,0,0
3,1408,196,196,0.865921,192305,32498.8,197496,685886,826357,191322,279901,0,0,0
3,1408,197,197,0.860757,191931,33387.8,196832,724836,855970,200260,281139,0,0,0
3,1408,198,198,0.868624,193169,32161.8,198900,685849,838887,196503,285480,0,0,0
3,1408,200,200,0.834398,192141,33104.1,197786,690783,979101,198175,322054,0,0,0
3,1408,201,201,0.864637,191395,33564.1,195974,687179,853934,195667,283200,0,0,0
3,1408,202,202,0.837218,192536,32175.5,197734,699929,837977,201709,284222,0,0,0
3,1408,203,203,0.871058,192316,31648.7,198062,732142,852712,199562,284015,0,0,0
3,1408,204,204,0.874564,191258,32966,195156,707880,850806,199227,279267,0,0,0
3,1408,205,205,0.9024,192329,31207.5,199008,694138,849179,198708,279084,0,0,0
3,1408,206,206,0.894125,192558,32602.3,198900,736136,853369,197091,277877,0,0,0
3,1408,208,208,0.880548,192187,34620.7,197540,730713,847022,199757,287351,0,0,0
3,1408,209,209,0.807901,191892,32398.4,196974,686801,843850,210383,283379,0,0,0
3,1408,210,210,0.884946,191276,33118.1,196001,682905,836186,199169,285369,0,0,0
3,1408,211,211,0.78687,192314,33460.4,195565,685361,830091,209519,283038,0,0,0
3,1408,213,213,0.82211,191636,33679.3,195186,686330,852834,202231,280643,0,0,0
3,1408,214,214,0.876918,191768,31795.3,196419,683156,837566,201481,286388,0,0,0
3,1408,215,215,0.906837,192300,31492.2,197112,696634,843614,195394,281039,0,0,0
3,1408,216,216,0.890932,191613,32980.8,196227,684834,844605,193228,280133,0,0,0
3,1408,217,217,0.884701,191702,32597,196976,686901,834076,196435,278606,0,0,0
3,1408,218,218,0.86713,192029,31656.9,198296,689443,829700,200950,283400,0,0,0
3,1408,219,219,0.892533,191656,31019.8,196365,691897,844615,201206,281233,0,0,0
3,1408,223,223,0.935066,192259,31268,199148,693548,842078,194995,274812,0,0,0
3,1408,224,224,0.867979,191841,31793.1,196766,685984,839582,199993,283171,0,0,0
3,1408,225,225,0.85825,192061,33534.7,196637,687392,834566,202450,284907,0,0,0
3,1408,226,226,0.806979,192177,32724.7,197779,691253,999875,205493,327314,0,0,0
3,1408,227,227,0.890071,191952,31520.8,196986,715779,850630,197512,280788,0,0,0
3,1408,229,229,0.912384,192567,33494.9,198660,686185,840179,198138,286501,0,0,0
3,1408,230,230,0.830728,191985,31506.2,196621,686314,843582,207568,279919,0,0,0
3,1408,231,231,0.897542,192096,33365.6,196589,683909,854977,196383,289774,0,0,0
3,1408,232,232,0.818145,192263,31969.7,197991,694555,842485,212640,280213,0,0,0
3,1408,233,233,0.869169,192081,31552.3,198826,726745,867565,196268,278756,0,0,0
3,1408,239,239,0.838317,192237,32465.3,196853,683015,854348,200042,279154,0,0,0
3,1408,241,241,0.858313,192188,32875.5,198322,710794,831671,200007,284907,0,0,0
3,1408,243,243,0.86061,192902,31374.5,197692,722500,846814,200920,281538,0,0,0
3,1408,244,244,0.869225,192373,32791,195668,685305,832616,205696,289167,0,0,0
3,1408,245,245,0.795996,191940,32252.6,195769,685718,844043,207469,283052,0,0,0
3,1408,247,247,0.809492,192602,31092.6,197832,688568,924561,210470,302091,0,0,0
3,1408,248,248,0.848903,191922,33186.9,197806,739701,862749,199473,280506,0,0,0
3,1408,250,250,0.845142,191393,32737.4,195798,684325,838912,200172,282417,0,0,0
3,1408,252,252,0.87589,191968,32771.6,195909,687647,835575,201038,283691,0,0,0
3,1408,254,254,0.853935,192871,33351.1,197306,685701,840921,197115,282537,0,0,0
3,1408,255,255,0.898909,191359,31740.6,193931,683527,834488,197914,283280,0,0,0
3,1408,256,256,0.868744,191917,31634.3,196248,712738,845719,199406,278944,0,0,0
3,1408,257,257,0.865211,192281,32722.7,197371,689508,840179,203639,282642,0,0,0
3,1408,258,258,0.892641,192089,31420.3,197619,693817,840651,196091,279490,0,0,0
3,1408,259,259,0.808315,192173,32849.3,195597,683640,855535,202094,279278,0,0,0
3,1408,260,260,0.879141,191353,32330.5,198523,704458,854046,195308,275370,0,0,0
3,1408,261,261,0.874119,191675,33819.8,196916,684393,838651,197618,285864,0,0,0
3,1408,262,262,0.900456,192106,31813.8,198370,686510,839373,200134,285918,0,0,0
3,1408,263,263,0.81073,192260,32340.1,198627,687559,839414,206338,281212,0,0,0
3,1408,264,264,0.863189,192314,32930.7,196370,685144,837050,198942,278171,0,0,0
3,1408,266,266,0.839869,192149,33408.4,198467,683947,841687,198730,278564,0,0,0
3,1408,267,267,0.913694,191831,32400.5,199727,687160,830611,199789,280948,0,0,0
3,1408,268,268,0.884064,191974,33073.2,196570,828543,921278,200680,279480,0,0,0
3,1408,269,269,0.889392,191600,32417.7,196032,684435,827135,201541,284883,0,0,0
3,1408,270,270,0.870167,191752,32059.7,196534,683994,828097,201662,282356,0,0,0
3,1408,272,272,0.819567,192672,31850,197489,686278,842093,203169,283796,0,0,0
3,1408,273,273,0.81902,191616,31082.1,197931,704056,842418,207825,281364,0,0,0
3,1408,274,274,0.777873,192007,32201.3,197655,741580,876360,211497,281976,0,0,0
3,1408,276,276,0.850949,192119,32721.6,196589,705445,848683,203004,283449,0,0,0
3,1408,278,278,0.886741,192228,31647.7,195936,698897,836241,199392,280332,0,0,0
3,1408,279,279,0.888744,192032,33254.6,196912,686501,833379,194640,282453,0,0,0
3,1408,281,281,0.884395,192316,31723.6,197445,685831,832243,198685,284786,0,0,0
3,1408,282,282,0.889796,191639,33771.6,196329,714343,860820,194492,278488,0,0,0
3,1408,285,285,0.791461,192109,31456.4,198969,711724,857592,205983,276322,0,0,0
3,1408,286,286,0.858036,192559,31471.8,197544,687052,845357,200427,279254,0,0,0
3,1408,287,287,0.837517,192323,33747.7,198082,685954,831799,205240,287331,0,0,0
3,1408,288,288,0.838037,191037,31161,195126,693482,848989,207251,281358,0,0,0
3,1408,290,290,0.873778,192308,32428.1,197596,687594,829482,201396,289938,0,0,0
3,1408,292,292,0.885317,192026,32133.9,198242,736903,860787,193713,277003,0,0,0
3,1408,293,293,0.852966,191672,33121.4,197679,686813,833557,197799,281117,0,0,0
3,1408,294,294,0.85565,192335,32712.7,197446,693011,836237,203133,280782,0,0,0
3,1408,295,295,0.861618,191321,33083.1,196986,698139,839879,201860,279365,0,0,0
3,1408,296,296,0.909923,191360,31718.7,195699,691207,840021,194602,274877,0,0,0
3,1408,297,297,0.869054,191992,31733.4,198817,689098,830516,202121,283020,0,0,0
3,1408,298,298,0.798315,192247,31287.9,198111,689103,850721,208805,280509,0,0,0
3,1408,base,base,0.882113,191985,32504.6,197623,686316,833098,197779,281288,0,0,0
